,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Melilla,Sanluqueno,2.45,3.0,2.63,2.63,2.25,1.57,1.11,1.62,1.53,9.0,1.04
2,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Baleares,Real Madrid B,4.0,2.9,1.95,2.2,1.91,1.8,1.08,1.5,1.36,7.5,1.07
3,31/03/2024,08:00,VIETNAM - V.LEAGUE 1,Binh Dinh,Ho Chi Minh,1.8,3.7,3.8,1.78,1.7,1.9,1.01,1.35,1.25,5.55,1.1
4,31/03/2024,09:30,AUSTRIA - BUNDESLIGA,LASK,A. Klagenfurt,1.62,4.0,5.5,1.98,1.95,1.8,1.05,1.36,1.29,6.5,1.11
5,31/03/2024,10:00,NORTH MACEDONIA - 1. MFL,Brera Strumica,Rabotnicki,1.87,3.3,4.0,2.15,2.0,1.65,1.05,1.47,1.4,9.0,1.03
6,31/03/2024,10:30,RUSSIA - PREMIER LEAGUE,Rubin Kazan,Akhmat Grozny,2.28,3.43,3.51,2.36,1.95,1.81,1.04,1.49,1.39,7.9,1.04
7,31/03/2024,12:00,AUSTRIA - BUNDESLIGA,Sturm Graz,Salzburg,3.1,3.6,2.2,2.05,1.91,1.91,1.06,1.44,1.33,8.0,1.08
8,31/03/2024,15:00,ECUADOR - LIGA PRO,U. Catolica,Orense,1.4,4.33,6.5,1.85,2.1,1.67,1.04,1.36,1.25,6.0,1.13
9,31/03/2024,16:30,EGYPT - PREMIER LEAGUE,El Ismaily,Smouha,2.8,2.9,2.57,2.22,1.88,1.72,1.1,1.52,1.42,8.5,1.05
10,31/03/2024,18:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Independiente,Atl. Tucuman,1.8,3.4,5.25,2.6,2.38,1.53,1.1,1.57,1.5,13.0,1.04
11,31/03/2024,20:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Moron,Atletico Atlanta,2.25,2.75,4.0,3.1,2.38,1.53,1.17,1.67,1.62,17.0,1.03
