,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,07/10/2023,01:30,SOUTH KOREA - K LEAGUE 2,Gimcheon Sangmu,Bucheon FC 1995,1.7,3.8,4.75,1.98,1.91,1.8,1.06,1.4,1.3,7.0,1.1
2,07/10/2023,06:30,ESTONIA - MEISTRILIIGA,Kalju,Parnu JK Vaprus,1.44,4.05,6.0,1.62,1.79,1.98,11.4,1.3,1.18,4.5,1.15
3,07/10/2023,08:00,FINLAND - YKKONEN,KPV Kokkola,JJK Jyvaskyla,1.62,4.0,4.33,1.48,1.5,2.5,1.02,1.25,1.13,3.5,1.29
4,07/10/2023,08:30,ENGLAND - CHAMPIONSHIP,Sunderland,Middlesbrough,2.3,3.6,2.88,1.73,1.62,2.2,1.04,1.33,1.22,5.0,1.17
5,07/10/2023,10:00,FINLAND - YKKONEN,Ekenas,Gnistan,2.05,3.5,3.25,1.53,1.5,2.5,1.03,1.29,1.17,4.0,1.22
6,07/10/2023,10:00,NETHERLANDS - TWEEDE DIVISIE,Spakenburg,Hardenberg,2.27,3.75,2.62,1.55,1.5,2.25,1.01,1.31,1.2,3.7,1.19
7,07/10/2023,10:00,SERBIA - PRVA LIGA,Jedinstvo U.,Sloboda,1.78,3.2,4.3,2.2,2.12,1.69,1.06,1.5,1.42,7.85,1.05
11,07/10/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Newington,2.37,3.65,2.52,1.47,1.44,2.42,1.01,1.23,1.14,3.35,1.23
8,07/10/2023,11:00,ICELAND - BESTA DEILD KARLA,KA Akureyri,Kopavogur,1.78,4.05,3.7,1.36,1.38,2.8,1.02,1.23,1.11,2.87,1.37
9,07/10/2023,11:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Ayr,1.95,3.5,3.2,1.85,1.73,2.0,1.04,1.36,1.25,5.5,1.13
10,07/10/2023,11:00,AZERBAIJAN - PREMIER LEAGUE,Sabah Baku,Araz,1.55,3.7,5.6,2.07,2.15,1.55,1.04,1.45,1.37,7.6,1.04
13,07/10/2023,11:00,FINLAND - VEIKKAUSLIIGA,Haka,KTP,1.95,3.6,3.6,1.62,1.53,2.38,1.03,1.29,1.18,4.33,1.2
14,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Ipswich,Preston,1.6,4.0,5.5,1.8,1.83,1.83,1.05,1.36,1.25,5.5,1.14
15,07/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Cardiff,Watford,2.45,3.3,2.9,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
12,07/10/2023,11:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Arbroath,1.85,3.4,3.6,2.03,1.83,1.83,1.06,1.4,1.3,6.5,1.1
16,07/10/2023,12:00,AUSTRIA - BUNDESLIGA,Austria Vienna,BW Linz,1.83,3.75,4.2,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
17,07/10/2023,12:00,SWEDEN - SUPERETTAN,Ostersund,Helsingborg,2.1,3.4,3.4,1.95,1.75,2.0,1.05,1.4,1.29,6.5,1.11
18,07/10/2023,12:30,POLAND - DIVISION 1,Wisla,Pruszkow,1.62,3.8,4.75,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
19,07/10/2023,13:00,SERBIA - SUPER LIGA,Javor,Zeleznicar Pancevo,1.88,3.4,3.95,2.0,1.85,1.87,1.07,1.44,1.33,5.8,1.1
20,07/10/2023,13:00,SERBIA - PRVA LIGA,Metalac,FK Indjija,2.2,2.9,3.2,2.32,2.05,1.73,1.07,1.55,1.47,8.45,1.04
21,07/10/2023,13:00,RUSSIA - PREMIER LEAGUE,Krasnodar,FK Rostov,1.69,4.1,5.53,1.98,1.9,1.86,1.02,1.38,1.26,5.85,1.08
22,07/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,Yverdon,Grasshoppers,2.3,3.5,3.0,1.67,1.53,2.38,1.04,1.3,1.2,5.0,1.17
23,07/10/2023,13:00,SPAIN - PRIMERA RFEF,Sestao,Cornella,2.2,3.0,3.25,2.63,2.2,1.62,1.11,1.57,1.53,9.0,1.04
24,07/10/2023,15:00,URUGUAY - PRIMERA DIVISION,Liverpool M.,Wanderers,1.75,3.6,4.5,2.0,1.83,1.83,1.05,1.4,1.3,7.0,1.1
25,07/10/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Patro Eisden,RFC Liege,2.2,3.2,2.88,1.62,1.5,2.5,1.03,1.3,1.18,4.33,1.2
26,07/10/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Francs Borains,1.67,4.0,3.75,1.57,1.55,2.3,1.03,1.31,1.19,3.9,1.21
27,07/10/2023,15:00,NETHERLANDS - EREDIVISIE,G.A. Eagles,Heracles,1.8,4.0,4.2,1.57,1.57,2.25,1.03,1.29,1.17,4.33,1.2
28,07/10/2023,15:00,SPAIN - PRIMERA RFEF,Castellon,Real Madrid B,1.67,3.75,4.5,1.85,1.83,1.83,1.05,1.4,1.25,5.5,1.13
29,07/10/2023,16:00,SPAIN - LALIGA2,Leganes,R. Oviedo,2.45,2.9,3.4,3.1,2.38,1.53,1.14,1.67,1.62,15.0,1.03
30,07/10/2023,16:00,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Gimnasia Mendoza,1.8,3.5,4.75,2.35,2.2,1.62,1.08,1.5,1.44,11.0,1.05
