Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,18/05/2024,12:00,SPAIN - SEGUNDA RFEF,San Sebastian Reyes,Rayo Cantabria,1.78,3.3,4.5,2.18,2.05,1.6,1.06,1.5,1.42,9.1,1.02
2,18/05/2024,14:00,SPAIN - PRIMERA RFEF,Cornella,Cultural Leonesa,3.1,3.2,2.15,2.5,2.2,1.62,1.1,1.57,1.5,8.5,1.05
3,18/05/2024,14:00,SPAIN - PRIMERA RFEF,Barcelona B,Gimnastic,1.95,3.0,3.6,2.38,2.2,1.62,1.1,1.53,1.44,8.5,1.05
4,18/05/2024,15:30,ARGENTINA - LIGA PROFESIONAL,Ind. Rivadavia,Godoy Cruz,3.5,3.1,2.25,2.7,2.2,1.62,1.11,1.57,1.53,13.0,1.04
