,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,MEXICO - LIGA DE EXPANSION MX,2024-04-26,00:05,Zacatecas Mineros,Leones Negros,2.3,3.3,2.82,1.6,1.5,2.27,2.05,1.8181819,1.3360853,0.73484695,0.46811512,0.3599556,0.76894677,0.45503756,0.122686364,0.2696181,2.0,1.5374123,0.76870614,1.2727273,1.2128786,0.952976,0.72727275,2.2599642,3.1074507,0.5740757,0.075711764,1.2870378,1.8181819,1.6911534,1.7355372,0.8894443,1.9090909,1.2398347,0.64943725,0.64349365,0.38749835,0.602179,0.3014678,0.08498309,0.28189772,1.8181819,1.2662171,0.6964194,0.90909094,0.9958592,1.0954452,0.90909094,1.6762809,1.8439089,0.3690163,0.13408367,2.3140495,0.99488485,0.9917355,0.91287094,0.4347826,0.3030303,0.35460994,0.625,0.4878049,0.6666667,0.44052863,1.4347826,1.226087,0.6969697,0.8545455,0.81560284,1.1702127,0.4848485,0.6212121,0.14886606,0.17857143,0.1015625,0.078431375,0.3469388,0.81560284,0.8545455,0.6969697,1.4375,1.7625,0.4848485,1.0666667,8.42,-0.091,2.576,-0.11876485,-0.057007127,0.27315915,0.33491686,0.17819476,0.50013334,0.29083326,1.2250714,26.565052,0.6363961,-12.680384,1.6589577,1.4986124,1.1069959,0.9033457,1.2250714,0.48,1.0,1.0,0.6584
2,INDONESIA - LIGA 1,2024-04-26,05:00,Persis Solo,Persita,2.0,3.85,3.05,1.45,1.44,2.42,2.37,2.3636363,1.06794,0.45182076,0.50664926,0.20601273,0.406618,0.33444265,0.13526963,0.40446284,1.8181819,0.5749596,0.31622776,1.0,0.73854893,0.73854893,0.8181818,0.83319557,1.0183501,0.53992915,0.091540076,1.1790555,4.628099,0.22587697,1.0,0.73854893,0.36363637,0.4810457,1.3228756,0.43481207,0.5580529,1.2834346,0.62312603,0.06842074,0.1098024,0.72727275,0.9620914,1.3228756,2.8181818,1.465865,0.52014565,-2.090909,1.8317674,-0.8760627,0.2380159,0.07140836,0.661157,1.0583005,6.661157,0.6201737,0.5,0.25974026,0.32786885,0.6896552,0.42194092,0.6944444,0.41322315,1.925,1.525,0.5194805,0.7922078,0.6557377,1.2622951,0.37662336,0.61558443,0.27887538,0.31623933,0.20792079,0.11594203,0.4528302,0.6557377,0.7922078,0.5194805,1.3793104,2.1034484,0.37662336,1.0069444,8.9,2.0,1.549,-0.20786516,-0.08988764,0.2247191,0.34269664,0.3127453,0.927811,0.41425884,2.2726636,42.768826,1.3010765,-24.70243,1.8278688,1.4836066,1.2320442,0.8116592,2.2726636,0.8,1.85,1.0,0.9163
3,INDONESIA - LIGA 1,2024-04-26,05:00,PSIS Semarang,Persikabo 1973,1.44,4.75,5.5,1.39,1.55,2.15,2.57,2.3636363,1.06794,0.45182076,0.41818222,0.20642467,0.4936237,0.41038546,0.16201402,0.394785,1.7272727,0.9620914,0.5570003,0.90909094,0.66804266,0.73484695,0.8181818,1.3360853,1.6329932,0.5573237,0.08997849,1.1422982,3.768595,0.44095856,0.9917355,0.61237246,0.18181819,0.3856946,2.1213202,0.6829687,0.5108693,0.7480129,0.37894484,0.052408125,0.13830014,1.0,0.73854893,0.73854893,2.5454545,1.0756508,0.4225771,-1.5454545,1.1570839,-0.7487013,0.17839332,0.027510457,1.0,0.73854893,4.628099,0.591608,0.6944444,0.21052632,0.18181819,0.7194245,0.38910505,0.6451613,0.4651163,3.2986112,3.8194444,0.3031579,1.1578947,0.26181817,0.8636364,0.29263157,0.54105264,0.6491968,0.5347334,0.5850144,0.07317073,0.54723126,0.26181817,1.1578947,0.3031579,1.0359712,3.9568346,0.29263157,0.8967742,11.69,2.182,1.454,-0.283148,0.0641574,0.12318221,0.4704876,0.5544051,2.1603317,0.6617245,5.2917104,58.858387,1.668772,-30.540606,2.2651515,1.239899,1.8268839,0.54738015,5.2917104,0.75,3.31,1.0,0.9922
4,AUSTRALIA - A-LEAGUE,2024-04-26,06:45,Brisbane Roar,Adelaide United,2.1,4.0,3.0,1.3,1.3,3.4,3.5,1.0909091,1.2398347,1.1365151,0.6713937,0.6377926,0.94995326,0.426885,0.17187764,0.4026322,1.7272727,1.4200454,0.8221316,2.0,0.6030227,0.30151135,-0.27272728,1.8136307,-6.649979,0.44569504,0.095599435,1.0864838,3.2975206,0.7438333,2.7272727,0.44221663,1.0,1.2792042,1.2792042,0.69774365,0.5167023,0.7405331,0.4074112,0.084443174,0.20726769,1.6363636,1.3666633,0.83518314,1.8181819,1.1134044,0.61237246,-0.18181819,1.2662171,-6.9641943,0.32024944,0.083683796,2.3801653,0.93958104,2.8099174,0.7204382,0.47619048,0.25,0.33333334,0.7692308,0.2857143,0.7692308,0.29411766,1.9047619,1.4285715,0.525,0.75,0.7,1.3333334,0.325,0.875,0.26446298,0.3114754,0.1764706,0.14285715,0.509434,0.7,0.75,0.525,1.6153846,2.3076923,0.325,1.0,9.1,0.091,2.519,-0.20879121,-0.10989011,0.23076923,0.32967034,0.31333137,0.9504385,0.44743407,2.3280892,43.5312,3.11127,-47.72631,1.7619047,1.4761904,1.1935484,0.8378378,2.3280892,1.0,1.9,1.0,0.7879
5,CHINA - SUPER LEAGUE,2024-04-26,07:00,Qingdao West Coast,Nantong Zhiyun,2.1,3.4,3.5,2.2,1.95,1.8,1.65,1.3333334,1.2472191,0.9354144,0.3932849,0.06684287,0.16996042,0.36201146,0.054344557,0.15011834,1.0,0.0,0.0,1.3333334,1.2472191,0.9354144,-0.33333334,1.2472191,-3.7416575,0.36201146,0.054344557,0.6810057,0.90909094,0.0,2.1818182,0.76218945,1.0909091,0.9958592,0.91287094,0.7162766,0.662096,0.92435807,0.3085047,0.14333214,0.46460277,1.2727273,0.9620914,0.75592893,1.2727273,1.1354542,0.8921426,0.0,1.5374123,1.0,0.2499008,0.12098924,1.1570247,1.0583005,2.429752,0.5947617,0.47619048,0.29411766,0.2857143,0.45454547,0.6060606,0.51282054,0.5555556,1.6190476,1.6666666,0.61764705,1.0294118,0.6,0.9714286,0.64705884,0.4852941,0.24964708,0.23636363,0.25,0.014492754,0.21428572,0.6,1.0294118,0.61764705,0.95454544,1.5909091,0.64705884,1.1282052,9.0,0.242,2.243,-0.14444445,0.011111111,0.23333333,0.3888889,0.26034164,0.781025,0.26884738,1.9131126,33.02387,0.7778175,15.376251,1.7142857,1.3333334,1.2857143,0.7777778,1.9131126,0.1,1.3,1.0,0.726
6,CHINA - SUPER LEAGUE,2024-04-26,08:00,Shenzhen Xinpengcheng,Qingdao Hainiu,2.15,3.1,3.75,2.25,1.95,1.8,1.62,0.6666667,0.47140452,0.70710677,0.35152465,0.31309754,0.8906845,0.54320985,0.12962963,0.23863636,1.0,0.8164966,0.8164966,2.3333333,1.2472191,0.5345225,-1.3333334,1.8856181,-1.4142135,0.38734567,0.04146614,0.69367284,1.9090909,0.4276887,3.8181818,0.76218945,0.27272728,0.44536176,1.6329932,0.12987013,0.41068542,3.1622777,0.91477275,0.100328945,0.118342154,0.18181819,0.5749596,3.1622777,1.1818181,1.1134044,0.94211143,-1.0,0.73854893,-0.73854893,0.25039357,0.09010283,0.14876033,0.7027284,2.3636363,0.5567022,0.4651163,0.32258064,0.26666668,0.44444445,0.61728394,0.51282054,0.5555556,1.4418604,1.744186,0.6935484,1.2096775,0.5733333,0.82666665,0.7258065,0.5225806,0.2377256,0.18095239,0.27118644,0.09489051,0.1588785,0.5733333,1.2096775,0.6935484,0.95555556,1.6666666,0.7258065,1.1538461,9.0,0.394,0.917,-0.10555556,0.072222225,0.23888889,0.41666666,0.26822463,0.80467385,0.26897764,1.9710404,25.407719,0.89095455,17.484426,1.6620156,1.2651163,1.3137255,0.76119405,1.9710404,0.65,0.95,1.0,0.8277
7,CHINA - SUPER LEAGUE,2024-04-26,08:35,Changchun Yatai,Meizhou Hakka,1.73,3.75,5.0,2.0,1.91,1.91,1.85,0.90909094,1.0833068,1.1916375,0.5468028,0.39801955,0.7279033,0.38425526,0.11332772,0.29492822,1.2727273,0.9620914,0.75592893,1.6363636,1.06794,0.65263003,-0.36363637,1.2264307,-3.3726845,0.31205213,0.11655974,0.7923897,1.7355372,0.7055337,2.5289257,0.69102,0.6363636,0.88139635,1.3850514,0.5535135,0.4001243,0.72288084,0.39844444,0.10248312,0.25720805,0.90909094,0.66804266,0.73484695,2.0,1.595448,0.797724,-1.0909091,1.6211413,-1.4860462,0.18212844,0.09695102,0.9917355,0.61237246,2.5454545,1.2535664,0.5780347,0.26666668,0.2,0.5,0.5405405,0.5235602,0.5235602,2.16763,2.8901734,0.46133333,1.3333334,0.346,0.75,0.53333336,0.49333334,0.4731227,0.36861312,0.4858841,0.14285715,0.3043478,0.346,1.3333334,0.46133333,0.865,2.5,0.53333336,1.0471205,10.48,0.273,1.965,-0.19274808,0.11927481,0.16507633,0.47709924,0.4723398,1.6500404,0.4936938,4.041757,45.28505,0.21213204,4.289153,1.9341041,1.1780347,1.6418056,0.6090855,4.041757,1.25,2.02,1.0,0.9377
8,CHINA - SUPER LEAGUE,2024-04-26,08:35,Wuhan Three Towns,Tianjin Jinmen Tiger,2.2,3.4,3.25,1.85,1.67,2.1,2.0,1.7272727,1.4200454,0.8221316,0.22102547,0.20122457,0.9104135,0.6071342,0.26560533,0.43747383,1.5454545,1.3726971,0.88821584,1.0909091,0.9958592,0.91287094,0.45454547,1.233151,2.712932,0.65921175,0.15278134,1.1023332,1.9669422,1.0785478,0.6942149,1.5649216,1.6363636,1.4937888,0.91287094,0.6999072,0.47342056,0.6764048,0.34135142,0.105934836,0.3103395,1.7272727,1.354515,0.78419286,1.0909091,0.8999541,0.8249579,0.6363636,1.7200807,2.702984,0.30785197,0.11058462,1.2561984,1.8624581,2.1818182,0.44997704,0.45454547,0.29411766,0.30769232,0.5405405,0.5,0.5988024,0.47619048,1.5454545,1.4772727,0.64705884,0.9558824,0.6769231,1.0461539,0.5441176,0.5882353,0.20629002,0.21428572,0.19266056,0.02255639,0.2952381,0.6769231,0.9558824,0.64705884,1.1891892,1.7567568,0.5441176,1.1077844,8.85,0.091,2.914,-0.13559322,-0.016949153,0.24858756,0.36723164,0.22163893,0.6538348,0.28653663,1.6015618,30.963757,0.21213204,-4.289153,1.6713287,1.3776224,1.213198,0.8242678,1.6015618,0.15,1.2,1.0,0.7185
9,INDONESIA - LIGA 1,2024-04-26,09:00,RANS Nusantara,Persija Jakarta,2.1,3.6,3.0,1.7,1.62,2.02,1.93,1.0,1.0444659,1.0444659,0.32361,0.2510732,0.7758512,0.5485786,0.13022429,0.23738492,0.90909094,0.66804266,0.73484695,1.3636364,1.1499192,0.84327406,-0.45454547,1.304791,-2.87054,0.39806288,0.093800634,0.6535769,1.7355372,0.3499271,1.3636364,1.1499192,0.90909094,1.0833068,1.1916375,0.6224083,0.3132789,0.5033335,0.30308446,0.057646822,0.19020052,1.5454545,0.78202957,0.5060191,1.9090909,0.66804266,0.3499271,-0.36363637,0.88139635,-2.42384,0.3618359,0.096350364,1.2644628,0.95581394,2.9504132,0.4322629,0.47619048,0.2777778,0.33333334,0.5882353,0.5181347,0.61728394,0.4950495,1.7142857,1.4285715,0.5833333,0.8333333,0.7,1.2,0.4722222,0.5361111,0.23059225,0.2631579,0.1764706,0.09090909,0.35849056,0.7,0.8333333,0.5833333,1.2352941,1.7647059,0.4722222,1.0493827,8.7,0.091,2.128,-0.1724138,-0.06896552,0.2413793,0.3448276,0.2603391,0.7549834,0.33085868,1.8493242,36.869896,0.32526913,-6.5601964,1.7619047,1.4761904,1.1935484,0.8378378,1.8493242,0.6,1.5,1.0,0.6934
10,CHINA - SUPER LEAGUE,2024-04-26,09:00,Chengdu Rongcheng,Shandong Taishan,2.2,3.6,3.1,1.67,1.57,2.25,2.15,2.4545455,1.1570839,0.47140452,0.3351917,0.24125302,0.7197464,0.3851208,0.16888838,0.4385335,2.2727273,1.2128786,0.53366655,0.54545456,0.6555548,1.2018504,1.7272727,1.5427784,0.8931875,0.6511852,0.16884659,1.4619563,2.840909,0.9703028,0.6818182,0.5244438,1.7272727,1.2128786,0.70219284,0.4046596,0.5202876,1.2857413,0.475913,0.16943066,0.35601187,1.3636364,0.88139635,0.6463573,0.90909094,1.1642044,1.2806249,0.45454547,1.0756508,2.366432,0.5458109,0.20160958,1.8595041,0.6463573,2.1487603,0.49254802,0.45454547,0.2777778,0.32258064,0.5988024,0.4651163,0.6369427,0.44444445,1.6363636,1.4090909,0.6111111,0.8611111,0.7096774,1.1612903,0.46388888,0.5972222,0.21338186,0.2413793,0.16981132,0.07462686,0.3662239,0.7096774,0.8611111,0.6111111,1.3173653,1.8562875,0.46388888,1.0636942,8.9,0.727,2.37,-0.15730338,-0.056179777,0.24719101,0.3483146,0.23914379,0.7094599,0.3290143,1.7378147,34.99202,0.6788225,-13.495733,1.686217,1.4222873,1.185567,0.84347826,1.7378147,0.5,1.4,1.0,0.8405
