,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,11/11/2023,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Sydney FC,2.2,3.8,3.0,1.53,1.44,2.63,1.03,1.25,1.17,4.0,1.25
2,11/11/2023,09:00,ESTONIA - MEISTRILIIGA,Flora,Kalju,1.5,3.95,5.4,1.65,1.77,2.0,1.01,1.39,1.19,4.75,1.13
3,11/11/2023,11:00,SLOVAKIA - NIKE LIGA,Banska Bystrica,Michalovce,1.8,3.7,4.1,1.7,1.62,2.15,1.04,1.37,1.22,4.45,1.18
4,11/11/2023,11:00,NETHERLANDS - TWEEDE DIVISIE,Quick Boys,Noordwijk,1.6,4.3,4.35,1.45,1.53,2.2,1.01,1.22,1.15,3.25,1.25
5,11/11/2023,11:00,SLOVENIA - PRVA LIGA,Radomlje,Rogaska,1.8,3.85,3.8,1.7,1.7,2.05,1.04,1.34,1.23,4.5,1.17
6,11/11/2023,11:00,SWEDEN - SUPERETTAN,Oster,Sundsvall,1.25,5.25,11.0,1.4,1.8,1.95,1.02,1.2,1.1,3.25,1.33
16,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Salford,Mansfield,4.33,3.8,1.8,1.62,1.57,2.25,1.03,1.29,1.18,4.33,1.2
23,11/11/2023,12:00,ENGLAND - PREMIER LEAGUE,Arsenal,Burnley,1.2,7.0,15.0,1.53,2.1,1.67,1.03,1.25,1.17,4.0,1.25
22,11/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Southampton,West Brom,1.85,3.75,4.0,1.9,1.73,2.0,1.05,1.36,1.29,6.0,1.13
21,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Crewe,Notts Co,2.9,4.0,2.15,1.44,1.4,2.75,1.02,1.25,1.13,3.5,1.29
20,11/11/2023,12:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Doncaster,1.8,3.75,4.33,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
19,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Colchester,Sutton,2.0,3.75,3.5,1.67,1.62,2.2,1.03,1.33,1.2,5.0,1.17
18,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Grimsby,Morecambe,2.15,3.5,3.25,1.93,1.73,2.0,1.05,1.4,1.29,6.5,1.11
