Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/10/2023,20:00,COLOMBIA - PRIMERA A,Jaguares de Cordoba,Deportes Tolima,3.75,3.1,2.15,2.5,2.1,1.67,1.1,1.53,1.5,11.0,1.05
2,06/10/2023,21:30,ARGENTINA - PRIMERA NACIONAL,All Boys,Estudiantes Rio Cuarto,3.0,3.1,2.5,2.7,2.2,1.62,1.11,1.62,1.53,13.0,1.04
