,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-08-22,12:30:00,POLAND - DIVISION 1,Legnica,Pruszkow,1.97,3.95,3.5,980.0,1.2320074
2,2024-08-22,14:00:00,POLAND - DIVISION 1,Arka Gdynia,Ruch Chorzow,2.04,3.65,3.55,980.0,1.2320073
3,2024-08-22,16:00:00,ENGLAND - LEAGUE TWO,Notts Co,Grimsby,1.99,4.0,3.85,20.0,1.2319173
4,2024-08-22,18:00:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Monagas,2.38,2.94,3.25,980.0,1.2320266
5,2024-08-22,20:00:00,CHILE - PRIMERA DIVISION,Nublense,U. Espanola,2.02,3.8,3.85,19.0,1.2319506
6,2024-08-22,20:00:00,BRAZIL - SERIE B,Avai,Paysandu PA,2.0,4.9,3.2,12.5,1.2319931
7,2024-08-22,20:45:00,VENEZUELA - LIGA FUTVE,Carabobo,Metropolitanos,2.16,3.85,3.05,980.0,1.2320267
