,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - LALIGA2,03/10/2023,14:00,Levante,Villarreal B,1.65,3.75,5.5,1.88,1.98,1.83,1.83,1.5,1.2845232,0.843,0.4,0.48989794,1.49,0.6060606,0.26666668,0.18181819,0.5319149,0.5050505,0.5214389,1.1,1.774,1,1.0
2,SPAIN - LALIGA2,03/10/2023,14:00,Alcorcon,Albacete,2.9,3.2,2.55,2.25,1.62,1.83,1.83,1.6,1.2,0.899,1.0,1.0954452,1.089,0.3448276,0.3125,0.39215687,0.44444445,0.61728394,0.09350719,0.6,2.295,1,1.0
3,SWEDEN - SUPERETTAN,03/10/2023,14:00,Gefle,Orgryte,3.4,3.5,2.05,1.7,2.1,1.62,2.2,2.0,1.264911,0.664,1.0,1.3416408,1.027,0.29411766,0.2857143,0.4878049,0.5882353,0.47619048,0.2623049,1.0,2.607,1,0.5003
4,SWEDEN - SUPERETTAN,03/10/2023,14:00,GAIS,Oster,2.0,3.5,3.6,1.7,2.1,1.62,2.2,1.7,1.3453624,0.881,1.8,1.2489996,0.399,0.5,0.2857143,0.2777778,0.5882353,0.47619048,0.29037428,-0.1,2.594,1,0.503
5,SWEDEN - SUPERETTAN,03/10/2023,14:00,Helsingborg,Orebro,3.0,3.4,2.25,1.73,2.08,1.67,2.1,1.1,1.3,0.834,0.9,1.1357816,0.849,0.33333334,0.29411766,0.44444445,0.5780347,0.48076922,0.17819072,0.2,2.436,1,0.504
6,SWEDEN - SUPERETTAN,03/10/2023,14:00,Landskrona,Sundsvall,1.91,3.8,3.75,1.57,2.35,1.57,2.25,2.0,1.264911,0.681,0.8,1.1661904,1.227,0.5235602,0.2631579,0.26666668,0.6369427,0.42553192,0.34726974,1.2,2.431,1,0.5079
7,NETHERLANDS - EERSTE DIVISIE,03/10/2023,15:00,Willem II,Oss,1.33,6.0,7.5,1.53,2.4,1.91,1.8,2.2,1.2489996,0.674,0.8,1.1661904,0.901,0.7518797,0.16666667,0.13333334,0.6535948,0.41666666,0.8101353,1.4,2.415,1,0.8918
8,ENGLAND - PREMIER LEAGUE,03/10/2023,15:30,Luton,Burnley,2.88,3.1,2.6,2.15,1.67,1.8,1.95,2.3,1.1,0.453,2.1,1.1357816,0.589,0.3472222,0.32258064,0.3846154,0.4651163,0.5988024,0.07256124,0.2,2.236,1,0.6604
9,SPAIN - LALIGA2,03/10/2023,16:30,Tenerife,Racing Santander,1.85,3.3,4.75,2.35,1.57,2.2,1.62,2.2,1.2489996,1.032,0.7,0.9,0.527,0.5405405,0.3030303,0.21052632,0.42553192,0.6369427,0.3955861,1.5,2.149,1,0.8
10,PERU - LIGA 1,03/10/2023,22:30,Binacional,Alianza Lima,2.5,3.4,2.6,1.85,1.95,1.7,2.05,2.2,1.2489996,0.558,1.5,1.2845232,0.754,0.4,0.29411766,0.3846154,0.5405405,0.51282054,0.1299063,0.7,2.534,1,0.501
