,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-22,03:30:00,AUSTRALIA - A-LEAGUE,Perth Glory,Western United,3.55,2.06,4.1,14.5,1.23603
2,2024-11-22,06:00:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Central Coast Mariners,2.94,2.52,3.65,12.5,1.23603
3,2024-11-22,08:00:00,ARMENIA - PREMIER LEAGUE,Van,BKMA,1.68,4.2,4.0,980.0,1.2362473
4,2024-11-22,09:30:00,CROATIA - PRVA NL,Sesvete,Dugopolje,1.81,4.6,3.1,980.0,1.2362255
5,2024-11-22,12:00:00,EGYPT - PREMIER LEAGUE,Future FC,Enppi,3.45,2.82,2.64,980.0,1.2360578
6,2024-11-22,12:00:00,EGYPT - PREMIER LEAGUE,Pyramids,National Bank Egypt,1.44,9.8,4.5,26.0,1.2360579
7,2024-11-22,13:00:00,UKRAINE - PREMIER LEAGUE,Karpaty,Kolos Kovalivka,2.48,3.55,2.84,980.0,1.2362055
8,2024-11-22,13:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,TSC,3.4,2.08,3.55,110.0,1.2359039
9,2024-11-22,14:00:00,POLAND - DIVISION 1,Kotwica Kolobrzeg,Termalica B-B.,8.0,1.41,5.0,8.2,1.2360615
10,2024-11-22,14:00:00,SLOVAKIA - NIKE LIGA,Kosice,Slovan Bratislava,4.8,1.8,3.7,9.6,1.2358937
11,2024-11-22,14:30:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,FC Koln,4.6,1.8,4.2,11.5,1.2358626
12,2024-11-22,14:30:00,GERMANY - 2. BUNDESLIGA,Paderborn,Nurnberg,2.0,3.9,4.0,20.0,1.2358322
13,2024-11-22,15:00:00,DENMARK - 1ST DIVISION,B.93,Hobro,4.4,1.87,4.1,12.5,1.2359473
14,2024-11-22,15:00:00,DENMARK - 1ST DIVISION,Hvidovre IF,Roskilde,1.54,6.6,4.6,27.0,1.2359468
15,2024-11-22,15:00:00,DENMARK - SUPERLIGA,Nordsjaelland,Aarhus,2.28,3.6,3.4,13.0,1.2359134
16,2024-11-22,15:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,Al Ittihad,1.36,12.5,4.8,980.0,1.2361608
17,2024-11-22,15:00:00,FRANCE - LIGUE 1,Monaco,Brest,1.58,6.2,4.7,25.0,1.2355703
18,2024-11-22,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Lausanne Ouchy,3.35,2.22,3.5,12.5,1.2360616
