,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ROMANIA - LIGA 2,2024-08-26,11:00,FC Arges,Csikszereda M. Ciuc,2.1,3.0,3.75,2.37,1.52,2.05,1.7,2.090909,1.2398347,0.5929644,0.26400474,0.34693038,1.3141067,0.61166996,0.23318452,0.38122603,1.2727273,1.1354542,0.8921426,0.36363637,0.4810457,1.3228756,0.90909094,1.2398347,1.3638182,0.60589623,0.12420157,0.93931174,1.8842975,0.6740131,0.34710744,1.0301576,1.0,1.2792042,1.2792042,0.4128063,0.38895777,0.94222826,0.522645,0.11992286,0.22945376,1.0909091,1.1642044,1.0671874,1.4545455,0.9875255,0.6789238,-0.36363637,1.6663911,-4.582576,0.30073455,0.11854448,1.6859504,0.7533087,1.4545455,0.9875255,0.47619048,0.33333334,0.26666668,0.42194092,0.65789473,0.4878049,0.5882353,1.4285715,1.7857143,0.7,1.25,0.56,0.8,0.79,0.50666666,0.24364425,0.1764706,0.2820513,0.11111111,0.11731844,0.56,1.25,0.7,0.886076,1.5822785,0.79,1.1560975,8.85,1.091,2.519,-0.10169491,0.084745765,0.23728813,0.42372882,0.28004596,0.8261356,0.2617591,2.0236106,24.227745,1.2020816,23.025492,1.6952381,1.2761905,1.3283582,0.752809,2.0236106,0.75,0.9,1,0.8137
2,SERBIA - PRVA LIGA,2024-08-26,13:30,Dubocica,Graficar Beograd,2.12,3.05,3.25,2.07,1.6,1.88,1.88,1.0,1.0444659,1.0444659,0.21005598,0.221267,1.0533715,0.64431393,0.11913466,0.18490157,0.6363636,0.64282435,1.0101526,0.90909094,0.66804266,0.73484695,-0.27272728,0.86243933,-3.1622777,0.38791052,0.11776816,0.51213706,1.214876,0.33671752,0.9917355,0.61237246,1.3636364,1.2984415,0.95219046,0.6455934,0.5670785,0.8783834,0.5636818,0.10941253,0.19410336,1.4545455,1.233151,0.84779125,1.3636364,0.64282435,0.47140452,0.09090909,1.2398347,13.638182,0.34614754,0.055784654,1.8512397,0.96890426,1.8595041,0.47140452,0.4716981,0.32786885,0.30769232,0.4830918,0.625,0.5319149,0.5319149,1.4386792,1.5330188,0.69508195,1.0655738,0.6523077,0.93846154,0.6786885,0.52459013,0.19784926,0.17988394,0.21042831,0.031746034,0.19140625,0.6523077,1.0655738,0.69508195,1.0241545,1.5700483,0.6786885,1.1010638,8.42,-0.364,2.343,-0.1104513,0.023752969,0.25178146,0.38598576,0.2148528,0.6030202,0.23446772,1.4770918,24.938427,0.66468036,13.224551,1.7227867,1.394775,1.2351717,0.80960405,1.4770918,0.2,0.93,1,0.5787
3,SWEDEN - SUPERETTAN,2024-08-26,14:00,Sundsvall,Oddevold,2.7,3.6,2.4,1.73,2.08,1.67,2.1,1.6363636,1.2984415,0.793492,0.43872342,0.21928415,0.4998232,0.40553156,0.09730956,0.23995557,1.1818181,0.7158189,0.6056929,1.1818181,1.1922616,1.0088367,0.0,1.3483998,1.0,0.41079876,0.07268189,0.79630846,1.1818181,0.7158189,1.0743802,1.3114877,0.9,1.1357816,1.2619796,0.580066,0.4565951,0.7871433,0.44439596,0.08419062,0.18944956,1.3,1.0049876,0.77306736,2.0,1.0,0.5,-0.7,1.2688577,-1.8126539,0.3383322,0.058698725,1.7727273,0.73699087,4.181818,0.47826087,0.37037036,0.2777778,0.41666666,0.5780347,0.48076922,0.5988024,0.47619048,1.3333334,0.8888889,0.75,0.6666667,1.125,1.5,0.48055556,0.5777778,0.16268076,0.14285715,0.05882353,0.2,0.35084426,1.125,0.6666667,0.75,1.5606936,1.3872832,0.48055556,1.0359281,8.7,0.736,2.434,-0.10344828,-0.13793103,0.31034482,0.27586207,0.21534476,0.6244998,0.29761517,1.5297059,24.227745,0.49497473,-9.926246,1.5277778,1.6203704,0.94285715,1.060606,1.5297059,1.2,0.9,1,0.5621
4,SWEDEN - SUPERETTAN,2024-08-26,14:00,Landskrona,Varberg,1.55,4.2,5.5,1.62,2.25,1.67,2.1,1.8181819,1.3360853,0.73484695,0.46616745,0.45427123,0.9744808,0.52076757,0.11635537,0.22343051,1.6363636,1.6109132,0.98444694,1.0909091,1.1642044,1.0671874,0.54545456,1.5587662,2.857738,0.516577,0.1353397,1.0764704,2.9752066,0.88600224,0.3966942,3.2015622,0.72727275,1.1354542,1.5612495,0.62865365,0.67820174,1.0788162,0.45262644,0.12796038,0.28270638,1.1818181,1.1922616,1.0088367,1.9090909,1.5640591,0.81926906,-0.72727275,2.0928845,-2.877716,0.26274016,0.10142001,2.1487603,0.65574384,3.2975206,0.9055079,0.6451613,0.23809524,0.18181819,0.61728394,0.44444445,0.5988024,0.47619048,2.7096775,3.548387,0.3690476,1.3095238,0.28181818,0.76363635,0.3857143,0.53571427,0.5814799,0.46086955,0.56028366,0.13402061,0.44329897,0.28181818,1.3095238,0.3690476,0.95679015,3.3950617,0.3857143,0.9700599,11.25,1.091,2.472,-0.23555556,0.115555555,0.13777778,0.4888889,0.5368219,2.0130823,0.60871583,4.931024,52.957523,0.89095455,-17.484426,2.117302,1.1906159,1.7783251,0.56232685,4.931024,1.3,2.65,1,0.9798
5,ICELAND - BESTA DEILD KARLA,2024-08-26,16:15,Stjarnan,Kopavogur,1.36,4.9,7.1,1.38,2.82,1.57,2.25,2.090909,1.2398347,0.5929644,0.7429858,0.46775296,0.62955844,0.32746813,0.1530305,0.46731418,2.2727273,1.4826823,0.6523802,1.2727273,1.2856487,1.0101526,1.0,2.335497,2.335497,0.47485828,0.10241407,1.3737928,5.1652894,0.6523802,2.3140495,0.70710677,0.6363636,1.1499192,1.8070158,0.6209211,0.46428898,0.7477423,0.39079148,0.10876246,0.27831328,0.90909094,0.66804266,0.73484695,2.8181818,2.2081742,0.7835457,-1.9090909,2.5028908,-1.3110381,0.20459661,0.09924251,0.90909094,0.66804266,8.710744,0.7144093,0.7352941,0.20408164,0.14084508,0.7246377,0.35460994,0.6369427,0.44444445,3.6029413,5.220588,0.27755103,1.4489796,0.1915493,0.69014084,0.28163266,0.5755102,0.74033195,0.5654952,0.678487,0.18333334,0.56050956,0.1915493,1.4489796,0.27755103,0.98550725,5.1449275,0.28163266,0.8789809,13.36,1.455,2.39,-0.26497006,0.16467066,0.1017964,0.5314371,0.65028846,2.8959513,0.76526296,7.0936027,60.53478,2.0364676,-35.753887,2.3467274,1.1578293,2.0268335,0.4933804,7.0936027,2.2,3.54,1,0.9966
6,VENEZUELA - LIGA FUTVE,2024-08-26,18:00,Angostura,Rayo Zuliano,2.1,3.05,3.45,2.02,1.62,1.78,1.82,1.5454545,1.1570839,0.7487013,0.4871777,0.3099979,0.63631374,0.39399207,0.089034796,0.22598119,1.2727273,0.86243933,0.6776309,1.0,1.1281521,1.1281521,0.27272728,0.86243933,3.1622777,0.36420697,0.092044145,0.81846714,0.92561984,1.1858541,1.1818181,0.95459026,1.0,1.2792042,1.2792042,0.6920536,0.4448282,0.6427656,0.32585126,0.08309106,0.2549969,1.1818181,0.7158189,0.6056929,1.5454545,0.6555548,0.4241825,-0.36363637,0.97912085,-2.6925824,0.23900661,0.08366219,0.8595041,0.98425096,1.2644628,0.8012336,0.47619048,0.32786885,0.28985506,0.4950495,0.61728394,0.56179774,0.5494506,1.4523809,1.6428572,0.6885246,1.1311475,0.6086956,0.884058,0.6622951,0.53114754,0.22046944,0.18446602,0.24324325,0.06153846,0.20315582,0.6086956,1.1311475,0.6885246,1.039604,1.7079208,0.6622951,1.1348314,8.6,0.545,2.436,-0.11046512,0.046511628,0.24418604,0.4011628,0.2418912,0.6934215,0.26626807,1.6985288,25.407719,0.56568545,11.309933,1.7184265,1.3457557,1.2769231,0.78313255,1.6985288,0.4,0.95,1,0.7257
7,ARGENTINA - LIGA PROFESIONAL,2024-08-26,18:30,Belgrano,Gimnasia L.P.,2.3,3.1,3.4,2.6,1.48,2.1,1.67,1.7272727,1.2128786,0.70219284,0.47489768,0.42261142,0.88989997,0.4126943,0.12670846,0.3070274,1.6363636,1.2984415,0.793492,1.4545455,1.304791,0.89704376,0.18181819,1.6414064,9.027735,0.40600523,0.09767465,1.0211844,1.338843,1.586984,1.322314,1.43527,0.6363636,1.1499192,1.8070158,0.45877254,0.27841806,0.6068761,0.37622428,0.08173042,0.21723856,0.90909094,0.51425946,0.56568545,1.9090909,1.2398347,0.64943725,-1.0,1.2060454,-1.2060454,0.2600985,0.07014555,0.5785124,0.80812204,3.2975206,0.717799,0.4347826,0.32258064,0.29411766,0.3846154,0.6756757,0.47619048,0.5988024,1.3478261,1.4782609,0.7419355,1.0967742,0.6764706,0.9117647,0.83870965,0.47741935,0.17325127,0.14814815,0.19298245,0.046153847,0.0877193,0.6764706,1.0967742,0.7419355,0.88461536,1.3076923,0.83870965,1.2380953,8.8,1.091,2.363,-0.09090909,0.03409091,0.26136363,0.38636363,0.19384912,0.5686241,0.1730836,1.3928388,21.801409,1.5839192,29.248827,1.5984654,1.3171356,1.2135923,0.824,1.3928388,0.3,0.8,1,0.7442
8,ARGENTINA - LIGA PROFESIONAL,2024-08-26,18:30,Rosario Central,Atl. Tucuman,2.3,3.0,3.5,2.88,1.4,2.38,1.53,1.7272727,1.2128786,0.70219284,0.29821104,0.26511258,0.8890099,0.5271612,0.15545824,0.29489696,1.1818181,1.0285189,0.8702853,0.8181818,0.7158189,0.8748898,0.36363637,0.88139635,2.42384,0.46934822,0.07157989,0.8255832,1.0743802,1.1313709,0.6694215,0.8748898,0.90909094,1.0833068,1.1916375,0.2625958,0.244155,0.929775,0.59302986,0.033616047,0.056685254,0.6363636,0.64282435,1.0101526,1.4545455,1.3726971,0.9437293,-0.8181818,1.6958871,-2.0727508,0.29964322,0.0763193,0.46280992,0.8838835,1.0578512,1.8874586,0.4347826,0.33333334,0.2857143,0.3472222,0.71428573,0.42016807,0.6535948,1.3043479,1.5217391,0.76666665,1.1666666,0.6571429,0.85714287,0.96,0.46666667,0.17697003,0.13207547,0.20689656,0.07692308,0.020408163,0.6571429,1.1666666,0.76666665,0.7986111,1.2152778,0.96,1.2100841,8.8,0.818,2.296,-0.07954545,0.056818184,0.26136363,0.39772728,0.20549025,0.6027714,0.16879544,1.4764823,19.290047,2.0930362,36.501442,1.5900621,1.2919254,1.2307693,0.8125,1.4764823,0.5,0.7,1,0.7049
9,BRAZIL - SERIE B,2024-08-26,19:00,Paysandu PA,Mirassol,2.5,3.0,3.1,2.6,1.48,2.1,1.67,1.2727273,1.1354542,0.8921426,0.29394546,0.23402348,0.79614586,0.53573537,0.14387354,0.26855338,1.0,0.6030227,0.6030227,1.1818181,1.0285189,0.8702853,-0.18181819,1.3360853,-7.3484693,0.4590872,0.08812524,0.7295436,0.90909094,0.66332495,1.2892562,0.94280905,1.0909091,1.2398347,1.1365151,0.29957807,0.32457078,1.0834264,0.5996201,0.098240234,0.16383746,0.72727275,0.74965554,1.0307764,1.0909091,1.2398347,1.1365151,-0.36363637,1.06794,-2.936835,0.31878176,0.07444072,0.7933884,0.6871843,1.983471,0.6819091,0.4,0.33333334,0.32258064,0.3846154,0.6756757,0.47619048,0.5988024,1.2,1.24,0.8333333,1.0333333,0.8064516,0.9677419,0.8666667,0.49333334,0.09729182,0.09090909,0.10714286,0.016393442,0.071428575,0.8064516,1.0333333,0.8333333,0.96153843,1.1923077,0.8666667,1.2380953,8.6,0.182,2.375,-0.058139537,0.011627907,0.29069766,0.3604651,0.11213548,0.32145503,0.10514001,0.7874008,14.036243,1.5839192,29.248827,1.5225806,1.367742,1.1132076,0.89830506,0.7874008,0.1,0.5,1,0.5148
10,ARGENTINA - LIGA PROFESIONAL,2024-08-26,21:00,Estudiantes L.P.,Boca Juniors,2.38,3.0,3.3,2.7,1.44,2.2,1.62,1.9090909,1.2398347,0.64943725,0.3580774,0.31969064,0.8927976,0.48888043,0.17348757,0.35486707,1.8181819,1.5850542,0.8717798,0.72727275,0.74965554,1.0307764,1.0909091,1.928473,1.767767,0.53567326,0.1082136,1.1769276,3.966942,0.72648317,0.72727275,0.74965554,1.1818181,1.1922616,1.0088367,0.39871734,0.46134496,1.1570727,0.5793096,0.12780333,0.22061317,1.2727273,1.4200454,1.11575,1.1818181,0.7158189,0.6056929,0.09090909,1.0833068,11.916375,0.3936998,0.094538525,1.3884298,1.3017082,0.8595041,0.98425096,0.42016807,0.33333334,0.3030303,0.37037036,0.6944444,0.45454547,0.61728394,1.2605042,1.3865546,0.79333335,1.1,0.72121215,0.90909094,0.9,0.48,0.14096013,0.11524164,0.16197184,0.04761905,0.05263158,0.72121215,1.1,0.79333335,0.88148147,1.2222222,0.9,1.2272727,8.68,0.727,2.432,-0.071428575,0.03456221,0.27419356,0.38018432,0.16216026,0.46918368,0.13887344,1.1492606,17.223436,1.7819091,32.210926,1.5635345,1.3292589,1.1762452,0.85016286,1.1492606,0.3,0.62,1,0.7055
