,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - PRIMERA RFEF,10/09/2023,07:00,Fuenlabrada,Lugo,2.25,3.1,3.1,2.35,1.57,2.0,1.73,2.1,1.1357816,0.788,0.1,0.3,1.532,0.44444445,0.32258064,0.32258064,0.42553192,0.6369427,0.15816863,2.0,1.436,1,0.5003
2,SPAIN - PRIMERA RFEF,10/09/2023,07:00,R. Sociedad B,Unionistas,2.0,3.1,3.75,2.5,1.5,2.2,1.62,1.4,1.1135529,0.922,1.6,1.4282857,0.727,0.5,0.32258064,0.26666668,0.4,0.6666667,0.2739597,-0.2,2.542,1,0.8547
3,SPAIN - PRIMERA RFEF,10/09/2023,07:00,SD Logrones,Sestao,2.0,3.0,3.75,2.5,1.5,2.2,1.62,1.4,1.1135529,0.879,1.1,0.7,0.895,0.5,0.33333334,0.26666668,0.4,0.6666667,0.26762912,0.3,1.814,1,0.7839
4,SPAIN - PRIMERA RFEF,10/09/2023,07:00,Alcoyano,UD Ibiza,2.38,3.2,2.63,2.35,1.57,2.0,1.73,1.4,1.1135529,0.613,0.8,0.8717798,1.093,0.42016807,0.3125,0.38022813,0.42553192,0.6369427,0.119797185,0.6,1.985,1,0.7079
5,SPAIN - PRIMERA RFEF,10/09/2023,07:00,Atl. Madrid B,Ceuta,2.25,3.0,3.2,2.4,1.53,2.1,1.67,2.5,1.024695,0.53,1.4,1.1135529,0.763,0.44444445,0.33333334,0.3125,0.41666666,0.6535948,0.159363,1.1,2.138,1,0.6644
6,SPAIN - PRIMERA RFEF,10/09/2023,07:00,Baleares,Malaga,2.55,3.1,2.63,2.35,1.57,2.0,1.73,1.4,1.356466,0.81,0.8,1.1661904,0.949,0.39215687,0.32258064,0.38022813,0.42553192,0.6369427,0.08323488,0.6,2.523,1,0.7117
7,SPAIN - PRIMERA RFEF,10/09/2023,07:00,Merida AD,Melilla,1.91,3.1,4.0,2.3,1.6,2.0,1.73,1.7,1.3453624,0.892,1.4,1.1135529,1.108,0.5235602,0.32258064,0.25,0.4347826,0.625,0.3166794,0.3,2.459,1,0.7977
8,SPAIN - LALIGA2,10/09/2023,11:15,Racing Santander,Amorebieta,1.85,3.4,4.5,2.25,1.62,2.1,1.67,2.5,1.024695,0.766,1.6,1.2,1.133,0.5405405,0.29411766,0.22222222,0.44444445,0.61728394,0.3869171,0.9,2.225,1,0.8
9,SPAIN - LALIGA2,10/09/2023,13:30,Mirandes,Andorra,3.25,3.1,2.38,2.3,1.6,1.83,1.83,1.5,1.2845232,0.705,1.3,1.1874342,1.128,0.30769232,0.32258064,0.42016807,0.4347826,0.625,0.14246601,0.2,2.472,1,0.8
10,SPAIN - LALIGA2,10/09/2023,13:30,FC Cartagena SAD,Zaragoza,3.0,3.0,2.55,2.5,1.5,2.1,1.67,1.3,1.4177446,0.868,1.0,1.0954452,0.986,0.33333334,0.33333334,0.39215687,0.4,0.6666667,0.07856742,0.3,2.513,1,0.8
11,ARGENTINA - PRIMERA NACIONAL,10/09/2023,14:10,Chacarita Juniors,Ferro,1.6,3.75,6.5,2.15,1.67,2.2,1.62,2.2,0.9797959,0.861,1.3,1.4177446,0.977,0.625,0.26666668,0.15384616,0.4651163,0.5988024,0.5763603,0.9,2.398,1,1.0
12,SPAIN - PRIMERA RFEF,10/09/2023,14:30,Dep. La Coruna,Teruel,1.3,4.2,9.0,2.08,1.73,2.63,1.44,2.6,0.8,0.854,1.5,1.024695,1.244,0.7692308,0.23809524,0.11111111,0.48076922,0.5780347,0.76463026,1.1,1.825,1,0.9335
13,SPAIN - PRIMERA RFEF,10/09/2023,14:30,Gimnastic,Barcelona B,2.15,3.2,3.2,2.3,1.6,2.0,1.73,1.6,1.2,1.139,1.1,1.0440307,0.825,0.4651163,0.3125,0.3125,0.4347826,0.625,0.1979899,0.5,2.244,1,0.7667
14,SPAIN - PRIMERA RFEF,10/09/2023,14:30,R. Union,Rayo Majadahonda,1.8,3.4,4.2,2.35,1.57,2.2,1.62,1.6,1.4282857,0.745,0.5,0.92195445,1.415,0.5555556,0.29411766,0.23809524,0.42553192,0.6369427,0.38156414,1.1,2.35,1,0.7976
