,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,13/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Seongnam FC,2.05,3.1,3.25,2.15,1.67,1.83,1.83,H,H,H
2,Lay Away New,13/04/2024,11:00,ENGLAND - LEAGUE TWO,MK Dons,Mansfield,2.5,3.4,2.8,1.67,2.15,1.53,2.38,H,H,A
3,Lay Away New,13/04/2024,11:00,SCOTLAND - PREMIERSHIP,Aberdeen,Dundee FC,2.0,3.5,3.8,1.95,1.9,1.75,2.0,D,A,H
4,Lay Away New,13/04/2024,11:00,SCOTLAND - PREMIERSHIP,Hearts,Livingston,1.4,5.0,7.0,1.73,2.1,2.0,1.75,D,A,H
5,Lay Away New,13/04/2024,11:00,ENGLAND - LEAGUE TWO,Walsall,Notts Co,2.05,3.6,3.5,1.67,2.15,1.57,2.25,H,H,A
6,Lay Away New,13/04/2024,11:00,ENGLAND - LEAGUE ONE,Oxford Utd,Peterborough,2.75,3.6,2.4,1.6,2.3,1.5,2.5,D,A,H
7,Lay Away New,13/04/2024,11:45,BULGARIA - PARVA LIGA,Slavia Sofia,Hebar,1.3,6.0,7.5,1.98,1.88,2.63,1.44,A,H,A
8,Lay Away New,13/04/2024,13:00,SPAIN - PRIMERA RFEF,Cultural Leonesa,R. Sociedad B,1.95,2.88,4.0,2.6,1.48,2.2,1.62,A,D,H
9,Lay Away New,13/04/2024,13:00,SWITZERLAND - SUPER LEAGUE,Lausanne,Zurich,2.7,3.4,2.63,1.9,1.95,1.67,2.1,H,D,A
10,Lay Away New,13/04/2024,13:30,SPAIN - LALIGA2,Valladolid,Eldense,1.7,3.6,5.25,2.35,1.57,2.25,1.57,H,A,D
11,Lay Away New,13/04/2024,14:15,BULGARIA - PARVA LIGA,Cherno More,PFC Levski Sofia,2.38,3.1,3.25,2.5,1.5,2.2,1.62,A,H,A
12,Lay Away New,13/04/2024,15:00,SPAIN - PRIMERA RFEF,Sestao,R. Union,1.95,3.0,3.75,2.2,1.65,1.91,1.8,A,D,H
13,Lay Away New,13/04/2024,15:00,POLAND - EKSTRAKLASA,Rakow Czestochowa,Legia Warsaw,2.15,3.3,3.4,2.03,1.83,1.8,1.95,H,H,H
14,Lay Away New,13/04/2024,15:05,ARGENTINA - PRIMERA NACIONAL,CA Temperley,Almirante Brown,2.0,2.8,5.0,2.88,1.4,2.5,1.5,A,H,A
15,Lay Away New,13/04/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Mendoza,Aldosivi,1.75,3.4,5.25,2.5,1.5,2.25,1.57,A,H,A
16,Lay Away New,13/04/2024,16:00,SPAIN - LALIGA2,Levante,Amorebieta,1.62,4.0,5.5,2.15,1.67,2.1,1.67,H,A,D
17,Lay Away New,13/04/2024,19:00,ARGENTINA - PRIMERA NACIONAL,Alvarado,CD Maipu,2.1,3.0,4.2,2.5,1.5,2.1,1.67,A,H,A
18,Lay Away New,13/04/2024,19:10,ARGENTINA - PRIMERA NACIONAL,All Boys,Talleres (R.E),2.38,3.0,3.3,2.6,1.48,2.1,1.67,A,H,A
19,Lay Away New,13/04/2024,20:00,MEXICO - LIGA MX,Pachuca,Guadalajara,2.2,3.4,3.3,1.7,2.1,1.57,2.25,D,H,D
20,Lay Away New,13/04/2024,21:10,ARGENTINA - PRIMERA NACIONAL,Deportivo Moron,Colon,3.0,3.1,2.5,2.5,1.5,2.1,1.67,A,H,A
