,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-09,02:00:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Seongnam,2.68,2.62,3.35,980.0,1.2355208
2,2024-11-09,02:00:00,SOUTH KOREA - K LEAGUE 2,Anyang,Gyeongnam,1.75,4.8,3.8,980.0,1.2355087
3,2024-11-09,02:00:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Cheonan City,1.89,4.2,3.55,19.5,1.235521
4,2024-11-09,02:00:00,SOUTH KOREA - K LEAGUE 2,Busan,Bucheon FC 1995,1.85,4.5,3.5,980.0,1.2354523
5,2024-11-09,02:00:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Jeonnam,1.83,4.0,3.85,980.0,1.2355089
6,2024-11-09,03:00:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Brisbane Roar,1.65,5.5,4.4,24.0,1.2355635
7,2024-11-09,04:30:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gangwon,3.15,2.3,3.55,13.0,1.2354522
8,2024-11-09,05:35:00,AUSTRALIA - A-LEAGUE,Adelaide United,Western United,1.76,4.2,4.7,30.0,1.2355636
9,2024-11-09,07:30:00,TURKEY - SUPER LIG,Antalyaspor,Bodrumspor,2.48,3.5,3.15,11.5,1.2355988
10,2024-11-09,08:00:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Obolon,1.23,5.3,2.7,1000.0,1.2356774
11,2024-11-09,09:00:00,SERBIA - SUPER LIGA,Radnicki Nis,IMT Novi Beograd,2.06,2.78,3.2,1000.0,1.2356817
12,2024-11-09,09:00:00,GERMANY - 2. BUNDESLIGA,Darmstadt,Hertha Berlin,2.24,3.25,3.9,20.0,1.2354925
13,2024-11-09,09:00:00,GERMANY - 2. BUNDESLIGA,FC Koln,Greuther Furth,1.37,8.0,6.0,42.0,1.2354923
14,2024-11-09,09:00:00,GERMANY - 2. BUNDESLIGA,Magdeburg,Ulm,1.92,4.3,3.8,18.5,1.2355303
15,2024-11-09,09:30:00,HUNGARY - OTP BANK LIGA,Zalaegerszegi,Puskas Academy,3.85,1.81,1.1,32.0,1.2354836
16,2024-11-09,09:30:00,ENGLAND - NATIONAL LEAGUE,York City,Hartlepool,1.78,4.9,3.75,19.5,1.2350715
