,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
11,ARGENTINA - PRIMERA NACIONAL,21/08/2023,15:00,Defensores Unidos,Temperley,3.25,3.0,2.4,2.7,1.44,2.25,1.57,2.0,1.264911,1.001,0.7,0.9,1.059,0.30769232,0.33333334,0.41666666,0.37037036,0.6944444,0.13194874,1.3,2.165,1,0.6265
12,ARGENTINA - PRIMERA NACIONAL,21/08/2023,15:30,Flandria,Nueva Chicago,2.8,2.88,2.9,2.88,1.4,2.2,1.62,1.6,1.4282857,0.69,1.1,1.0440307,1.282,0.35714287,0.3472222,0.3448276,0.3472222,0.71428573,0.015244434,0.5,2.472,1,0.7606
13,ROMANIA - LIGA 1,21/08/2023,15:30,U. Cluj,CFR Cluj,4.2,3.4,1.85,2.25,1.62,2.0,1.73,1.7,1.3453624,0.706,1.1,1.3,0.926,0.23809524,0.29411766,0.5405405,0.44444445,0.61728394,0.36739737,0.6,2.645,1,0.8178
14,ENGLAND - PREMIER LEAGUE,21/08/2023,16:00,Crystal Palace,Arsenal,5.5,4.0,1.62,1.93,1.97,1.95,1.8,1.4,1.1135529,1.085,1.5,1.2845232,0.691,0.18181819,0.25,0.61728394,0.5181347,0.5076142,0.54688597,-0.1,2.398,1,0.8828
15,ICELAND - BESTA DEILD KARLA,21/08/2023,16:15,Stjarnan,KR Reykjavik,1.84,4.05,3.81,1.47,2.45,1.49,2.54,1.9,1.3747727,0.773,1.3,1.1874342,0.813,0.54347825,0.24691358,0.2624672,0.6802721,0.40816328,0.38832524,0.6,2.562,1,0.6079
16,ARGENTINA - PRIMERA NACIONAL,21/08/2023,16:30,San Martin S.J.,San Martin T.,2.3,3.1,3.3,2.7,1.44,2.25,1.57,2.3,1.1,0.685,0.8,1.1661904,1.275,0.4347826,0.32258064,0.3030303,0.37037036,0.6944444,0.16423674,1.5,2.266,1,0.6331
17,PORTUGAL - LIGA PORTUGAL 2,21/08/2023,16:45,Leixoes,Santa Clara,3.4,3.3,2.1,2.05,1.75,1.8,1.91,0.8,1.1661904,0.808,0.1,0.3,1.697,0.29411766,0.3030303,0.47619048,0.4878049,0.5714286,0.23424554,0.7,1.466,1,0.5184
18,PERU - LIGA 1,21/08/2023,17:15,Cajamarca,Binacional,1.8,3.5,3.8,1.7,2.1,1.67,2.1,1.3,0.9,0.976,0.2,0.4,0.845,0.5555556,0.2857143,0.2631579,0.5882353,0.47619048,0.36083993,1.1,1.3,1,0.5653
19,COLOMBIA - PRIMERA A,21/08/2023,18:00,Bucaramanga,Aguilas,2.38,3.2,3.1,2.2,1.65,1.91,1.8,1.5,1.2845232,0.632,1.1,1.3,0.961,0.42016807,0.3125,0.32258064,0.45454547,0.6060606,0.13803545,0.4,2.585,1,0.5003
20,BRAZIL - SERIE A,21/08/2023,20:00,Goias,Athletico-PR,2.8,3.3,2.5,2.5,1.53,2.1,1.67,1.2,1.2489996,1.128,0.8,1.1661904,0.715,0.35714287,0.3030303,0.4,0.4,0.6535948,0.112273656,0.4,2.415,1,0.5837
21,PARAGUAY - PRIMERA DIVISION,21/08/2023,20:00,Tacuary,Resistencia,2.3,3.3,2.8,2.0,1.8,1.8,1.91,1.1,1.3,1.138,0.8,1.1661904,1.278,0.4347826,0.3030303,0.35714287,0.5,0.5555556,0.14815053,0.3,2.466,1,0.5868
22,ARGENTINA - PRIMERA NACIONAL,21/08/2023,20:45,Gimnasia Mendoza,Estudiantes Rio Cuarto,2.38,2.9,3.5,2.88,1.4,2.25,1.57,2.1,1.1357816,0.746,0.9,1.1357816,1.255,0.42016807,0.3448276,0.2857143,0.3472222,0.71428573,0.15710412,1.2,2.272,1,0.5838
23,ARGENTINA - PRIMERA NACIONAL,21/08/2023,21:10,Club A. Guemes,Almirante Brown,2.3,3.1,3.3,2.5,1.5,2.1,1.67,1.2,0.9797959,1.363,1.4,1.356466,0.754,0.4347826,0.32258064,0.3030303,0.4,0.6666667,0.16423674,-0.2,2.336,1,0.6424
