,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Portsmouth,Stevenage,2.05,3.4,3.75,2.05,1.8,1.95,1.06,1.4,1.3,7.0,1.1
2,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Reading,Exeter,1.8,3.6,4.5,1.88,1.8,1.95,1.05,1.36,1.25,6.0,1.13
3,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Crawley,Swindon,2.3,3.75,2.88,1.57,1.44,2.63,1.03,1.29,1.17,4.0,1.22
4,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Grimsby,Walsall,2.38,3.25,3.1,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
5,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Sutton,Newport,2.38,3.5,2.9,1.85,1.73,2.0,1.04,1.4,1.25,6.0,1.13
6,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Tranmere,Notts Co,3.2,3.6,2.15,1.62,1.53,2.38,1.03,1.3,1.18,4.33,1.2
7,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Crewe,Bradford City,3.0,3.5,2.3,1.73,1.62,2.2,1.04,1.36,1.22,5.5,1.14
8,01/01/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,H&W Welders,2.1,3.6,3.0,1.44,1.39,2.55,1.01,1.22,1.14,3.15,1.26
9,01/01/2024,12:00,ENGLAND - LEAGUE TWO,Wrexham,Barrow,1.85,3.75,4.0,1.93,1.73,2.0,1.05,1.36,1.29,6.5,1.11
10,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Charlton,Oxford Utd,2.75,3.4,2.55,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
11,01/01/2024,12:00,ENGLAND - LEAGUE ONE,Barnsley,Wigan,1.57,3.8,6.0,1.73,1.8,1.95,1.04,1.33,1.22,5.5,1.14
12,01/01/2024,14:15,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Hull,3.1,3.2,2.38,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
13,01/01/2024,17:00,ENGLAND - PREMIER LEAGUE,Liverpool,Newcastle,1.45,4.75,6.5,1.44,1.62,2.2,1.02,1.22,1.14,3.5,1.3
