League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
English League 2,2024-03-23,09:30:00,Mansfield,Colchester,1.43,8.0,5.4,3.7,1.29,1.64,2.24,1.17,4.8,21.0,1.03,2.8,1.14,2.72,1.5,1.3,3.8,1.68,2.16,24.0,32.0,13.0,14.5,11.0,11.5,26.0,13.5,9.0,9.6,19.0,46.0,12.0,11.5,23.0,14.5,3.95,13.0,15.5,0.6993007,0.18518518,0.125,0.6666667,0.36764705,0.5952381,0.46296296,3.7762237,5.5944057,0.26481482,1.4814814,0.17875,0.675,0.2777778,0.5037037,0.7658832,0.58125913,0.6967126,0.19402985,0.5652174,0.17875,1.4814814,0.26481482,0.9533333,5.3333335,0.2777778,0.89285713,14.83,-0.2677006,0.1753203,0.09642617,0.53944707,0.6693299,3.3087208,0.78469634,8.104677,63.262024,1.7253406,-31.38319,8.104677,2.6,3.97,1,1.0
English League 2,2024-03-23,10:00:00,Harrogate Town,Bradford,4.0,2.08,3.6,2.82,1.44,1.4,2.88,1.1,7.6,11.5,1.07,3.65,1.33,1.94,1.96,1.12,7.4,1.83,2.1,12.0,8.6,11.5,22.0,14.0,7.4,9.8,20.0,22.0,13.5,17.0,32.0,14.5,12.5,40.0,15.0,28.0,14.0,17.5,0.25,0.2777778,0.48076922,0.5102041,0.5154639,0.5464481,0.47619048,0.9,0.52,1.1111112,0.5777778,1.9230769,1.7307693,0.54444444,0.5388889,0.30598092,0.05263158,0.31578946,0.26760563,0.29496402,1.9230769,0.5777778,1.1111112,2.0408163,1.0612245,0.54444444,1.0710382,9.68,0.041322313,-0.1570248,0.41322315,0.21487603,0.31394082,1.0129824,0.35798258,2.48129,-11.309933,0.02828427,0.5729387,2.48129,1.52,0.4,1,1.0
Scottish Championship,2024-03-23,12:00:00,Ayr,Queens Park,2.38,3.1,3.6,3.05,1.4,1.46,2.56,1.13,6.4,4.2,1.02,4.2,1.25,2.1,1.73,1.15,5.8,1.64,2.32,13.5,12.0,5.8,6.6,10.0,7.2,11.0,6.0,13.0,9.2,5.2,6.4,6.0,5.7,6.2,6.8,5.1,5.9,7.2,0.42016807,0.2777778,0.32258064,0.5780347,0.47619048,0.6097561,0.43103448,1.5126051,1.302521,0.6611111,0.8611111,0.7677419,1.1612903,0.48055556,0.5833333,0.17475414,0.20401338,0.13138686,0.07462686,0.35084426,0.7677419,0.8611111,0.6611111,1.3757225,1.7919075,0.48055556,1.054878,9.08,-0.13436124,-0.05506608,0.26211452,0.34140968,0.2026312,0.6132971,0.3031274,1.502265,31.38319,0.52325904,-10.481218,1.502265,0.5,1.22,1,1.0
Scottish Championship,2024-03-23,12:00:00,Arbroath,Partick,6.2,1.5,4.8,3.55,1.32,1.59,2.12,1.16,4.8,11.0,1.01,4.2,1.08,2.42,1.54,1.23,4.4,1.7,2.2,20.0,10.0,9.2,12.5,25.0,10.0,8.8,12.5,8.8,22.0,7.0,22.0,9.6,9.2,9.0,9.2,9.0,4.9,10.0,0.16129032,0.20833333,0.6666667,0.64935064,0.41322315,0.5882353,0.45454547,0.7741935,0.24193548,1.2916666,0.3125,4.133333,3.2,0.32083333,0.50416666,0.65992796,0.12727273,0.6103896,0.52380955,0.51419556,4.133333,0.3125,1.2916666,4.025974,0.97402596,0.32083333,0.90588236,12.5,0.112,-0.264,0.496,0.12,0.579158,2.4131584,0.67462236,5.9110065,-34.99202,1.2445079,-23.749495,5.9110065,3.3,1.4,1,1.0
English League 1,2024-03-23,12:00:00,Carlisle,Stevenage,5.7,1.79,3.7,2.6,1.54,1.34,3.55,1.06,9.4,8.8,1.1,3.0,1.45,1.67,2.32,1.07,10.0,2.18,1.77,9.6,6.4,8.6,17.0,13.0,7.8,9.6,20.0,36.0,20.0,23.0,11.0,11.5,12.5,14.5,38.0,10.5,12.5,13.5,0.1754386,0.27027026,0.5586592,0.43103448,0.5988024,0.4587156,0.56497175,0.64912283,0.3140351,1.5405406,0.48378378,3.1843576,2.067039,0.62702703,0.45135134,0.48676974,0.21276596,0.5220294,0.34790528,0.22923589,3.1843576,0.48378378,1.5405406,2.4568965,0.7715517,0.62702703,1.0642202,11.19,0.17873101,-0.17068811,0.5093834,0.15996425,0.524175,1.9551727,0.5166939,4.7891755,-45.0,0.9192388,18.004162,4.7891755,1.91,2.0,1,1.0
English League 2,2024-03-23,12:00:00,Notts Co,Salford City,2.06,3.35,4.2,4.4,1.26,1.43,2.04,1.18,4.1,22.0,1.03,6.4,1.13,2.5,1.44,1.35,3.65,1.46,2.98,26.0,21.0,17.0,13.0,16.5,6.6,8.0,27.0,16.5,9.4,13.0,19.0,4.5,16.5,4.3,4.8,6.8,12.5,28.0,0.4854369,0.23809524,0.29850745,0.6944444,0.4,0.6849315,0.33557048,2.038835,1.6262136,0.4904762,0.79761904,0.6149254,1.2537314,0.34285715,0.5952381,0.30905274,0.34185302,0.23844732,0.11258278,0.4893617,0.6149254,0.79761904,0.4904762,1.4305556,2.3263888,0.34285715,0.98630136,9.61,-0.2226847,-0.08844953,0.21436004,0.3485952,0.3363723,1.0775126,0.45087254,2.639356,46.936802,1.4990664,-27.92359,2.639356,0.85,2.14,1,1.0
English League 2,2024-03-23,12:00:00,Crewe,AFC Wimbledon,2.66,2.94,3.4,2.78,1.48,1.39,3.15,1.1,9.6,10.5,1.08,3.25,1.37,1.79,2.18,1.09,8.8,1.85,2.04,10.5,10.0,17.0,42.0,9.4,7.0,12.0,30.0,15.0,11.0,17.5,17.5,30.0,27.0,12.5,15.0,24.0,18.0,34.0,0.37593985,0.29411766,0.34013605,0.4587156,0.5586592,0.5405405,0.49019608,1.2781955,1.1052631,0.7823529,0.86470586,0.9047619,1.1564626,0.64117646,0.5264706,0.09945746,0.122112215,0.05,0.07255521,0.21863799,0.9047619,0.86470586,0.7823529,1.2201835,1.3486239,0.64117646,1.1783783,9.0,-0.08222222,-0.05111111,0.29555556,0.32666665,0.124543615,0.37363082,0.18284246,0.9152049,20.304474,0.5515433,11.034209,0.9152049,0.46,0.74,1,1.0
English League 2,2024-03-23,12:00:00,Doncaster,Forest Green,2.12,3.95,3.55,3.05,1.46,1.41,2.74,1.1,7.6,10.5,1.07,3.45,1.34,1.83,2.04,1.1,8.0,1.85,2.06,11.0,12.5,10.5,14.0,8.2,7.2,14.5,12.5,11.0,9.8,17.5,32.0,23.0,20.0,34.0,12.5,13.0,13.0,34.0,0.4716981,0.28169015,0.25316456,0.49019608,0.5464481,0.5405405,0.4854369,1.6745284,1.8632076,0.5971831,1.112676,0.53670883,0.89873415,0.5746479,0.515493,0.28909302,0.2522046,0.3014827,0.053333335,0.2701252,0.53670883,1.112676,0.5971831,1.0392157,1.9362745,0.5746479,1.1027027,9.62,-0.14864865,0.04158004,0.22037423,0.4106029,0.30003068,0.9620984,0.3356608,2.35665,35.56477,0.29698485,5.994093,2.35665,0.4,1.43,1,1.0
English League 2,2024-03-23,12:00:00,Sutton Utd,Accrington,2.18,3.6,3.6,3.1,1.42,1.46,2.52,1.1,6.8,12.5,1.06,3.9,1.3,2.0,1.9,1.13,6.6,1.75,2.22,13.0,13.0,23.0,12.5,9.6,7.4,13.5,34.0,12.5,9.8,14.5,12.0,25.0,20.0,10.5,13.5,11.5,20.0,36.0,0.4587156,0.2777778,0.2777778,0.5263158,0.5,0.5714286,0.45045045,1.6513761,1.6513761,0.60555553,1.0,0.60555553,1.0,0.5277778,0.5555556,0.25228432,0.24567474,0.24567474,0.0,0.3090909,0.60555553,1.0,0.60555553,1.1473684,1.8947369,0.5277778,1.0857143,9.38,-0.15138593,0.0,0.23240939,0.38379532,0.2622081,0.8198374,0.32194728,2.0081832,35.374752,0.14142136,-2.8624053,2.0081832,0.0,1.42,1,1.0
English League 2,2024-03-23,12:00:00,Barrow,Newport County,1.84,4.9,3.75,2.5,1.48,1.39,2.84,1.1,7.6,10.5,1.08,3.35,1.37,1.82,2.1,1.1,3.85,2.02,1.91,11.0,14.5,34.0,5.7,7.2,7.8,10.5,17.5,9.4,9.6,20.0,17.5,17.5,18.5,36.0,20.0,11.0,5.6,10.5,0.54347825,0.26666668,0.20408164,0.47619048,0.5494506,0.4950495,0.5235602,2.0380435,2.6630435,0.49066666,1.3066666,0.37551022,0.7653061,0.56,0.48533332,0.4362099,0.34168157,0.45400593,0.13294798,0.2820513,0.37551022,1.3066666,0.49066666,0.8761905,2.3333333,0.56,1.039604,10.49,-0.18207817,0.109628215,0.17540514,0.46711153,0.44203523,1.5456498,0.4582509,3.7860534,43.681404,0.3959798,7.96961,3.7860534,1.15,1.91,1,1.0
