,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-17,11:00:00,SERBIA - SUPER LIGA,Cukaricki,IMT Novi Beograd,1.65,6.6,3.7,980.0,1.2395463
2,2025-02-17,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Enppi,1.92,5.7,3.15,17.0,1.2395861
3,2025-02-17,13:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Vojvodina,4.5,1.94,3.45,980.0,1.2395457
4,2025-02-17,14:00:00,TURKEY - SUPER LIG,Rizespor,Galatasaray,4.7,1.82,4.1,14.0,1.2394677
5,2025-02-17,14:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,El Gouna,2.26,4.7,2.76,980.0,1.2395861
6,2025-02-17,15:00:00,DENMARK - SUPERLIGA,Randers FC,FC Copenhagen,3.05,2.54,3.45,11.0,1.2381926
7,2025-02-17,15:00:00,POLAND - DIVISION 1,Pogon Siedlce,Ruch Chorzow,5.0,1.7,3.75,980.0,1.2394735
8,2025-02-17,16:45:00,FRANCE - LIGUE 2,Annecy,Caen,2.28,3.65,3.3,13.0,1.2394669
9,2025-02-17,16:45:00,ITALY - SERIE A,Genoa,Venezia,1.91,4.9,3.55,14.5,1.2390741
10,2025-02-17,17:00:00,SPAIN - LALIGA,Barcelona,Rayo Vallecano,1.22,14.5,8.6,75.0,1.2390789
11,2025-02-17,17:15:00,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Famalicao,2.36,3.95,3.0,11.0,1.239455
12,2025-02-17,20:00:00,VENEZUELA - LIGA FUTVE,Academia Anzoategui FC,Metropolitanos,2.72,2.74,3.0,980.0,1.2396158
