,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,22/12/2023,05:45,Adelaide United,Newcastle Jets,1.8,4.2,3.8,1.4,2.88,1.4,2.75,1.6,1.4282857,0.849,0.9,1.1357816,0.827,0.5555556,0.23809524,0.2631579,0.71428573,0.3472222,0.40908614,0.7,2.564,1,0.6
2,ROMANIA - LIGA 1,22/12/2023,12:30,Otelul,FC Botosani,1.62,3.75,5.75,2.2,1.65,2.2,1.62,1.1,1.0440307,0.832,0.3,0.45825756,0.694,0.61728394,0.26666668,0.17391305,0.45454547,0.6060606,0.5414799,0.8,1.502,1,0.8794
3,PORTUGAL - LIGA PORTUGAL 2,22/12/2023,15:45,Leiria,Pacos Ferreira,2.15,3.25,3.25,2.05,1.8,1.8,1.91,1.2222222,1.3146844,1.196,0.7,1.1874342,1.394,0.4651163,0.30769232,0.30769232,0.4878049,0.5555556,0.20604436,0.522,2.502,1,0.871
4,NETHERLANDS - EERSTE DIVISIE,22/12/2023,16:00,Maastricht,Oss,1.73,3.8,4.75,1.65,2.2,1.62,2.2,0.8,1.1661904,0.572,0.3,0.45825756,1.292,0.5780347,0.2631579,0.21052632,0.6060606,0.45454547,0.4628668,0.5,1.624,1,0.6486
5,NETHERLANDS - EERSTE DIVISIE,22/12/2023,16:00,Venlo,Telstar,1.8,3.75,4.5,1.67,2.15,1.62,2.2,1.2,1.2489996,0.584,0.5,0.92195445,1.36,0.5555556,0.26666668,0.22222222,0.5988024,0.4651163,0.42446676,0.7,2.171,1,0.513
6,SCOTLAND - LEAGUE TWO,22/12/2023,16:30,East Fife,Bonnyrigg Rose,1.91,3.4,3.6,1.98,1.88,1.8,1.91,1.3,1.4177446,1.476,1.2,1.2489996,1.101,0.5235602,0.29411766,0.2777778,0.5050505,0.5319149,0.30729696,0.1,2.667,1,0.5137
7,ENGLAND - LEAGUE TWO,22/12/2023,16:45,Stockport County,Notts Co,1.62,4.0,5.5,1.6,2.3,1.62,2.2,2.3,1.1,1.245,1.2,1.2489996,0.725,0.61728394,0.25,0.18181819,0.625,0.4347826,0.54688597,1.1,2.349,1,0.8848
8,ENGLAND - LEAGUE ONE,22/12/2023,16:45,Cambridge Utd,Exeter,2.05,3.2,4.0,2.1,1.7,1.91,1.91,1.8,1.2489996,1.181,0.9,1.3747727,1.473,0.4878049,0.3125,0.25,0.47619048,0.5882353,0.28751224,0.9,2.624,1,0.8596
9,ENGLAND - CHAMPIONSHIP,22/12/2023,16:45,Swansea,Preston,2.1,3.5,3.4,2.05,1.75,1.83,1.83,1.0,1.0954452,0.711,1.2,1.2489996,1.043,0.47619048,0.2857143,0.29411766,0.4878049,0.5714286,0.24964708,-0.2,2.344,1,0.8
10,SCOTLAND - CHAMPIONSHIP,22/12/2023,16:45,Raith,Ayr,1.8,3.6,4.2,1.8,2.0,1.73,2.0,1.9,1.1357816,0.682,1.4,1.356466,0.835,0.5555556,0.2777778,0.23809524,0.5555556,0.5,0.39544734,0.5,2.492,1,0.8776
