Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/02/2024,09:30,AZERBAIJAN - PREMIER LEAGUE,Araz,Zira,2.3,3.05,3.05,2.2,1.91,1.7,1.05,1.5,1.42,8.4,1.03
2,25/02/2024,10:00,URUGUAY - PRIMERA DIVISION,Cerro Largo,Fenix,2.45,2.88,3.0,2.6,2.1,1.67,1.11,1.57,1.5,13.0,1.04
3,25/02/2024,13:00,ALBANIA - SUPERLIGA,Skenderbeu,Partizani,3.25,3.1,2.1,2.07,1.88,1.88,1.05,1.45,1.36,7.2,1.06
4,25/02/2024,13:30,SENEGAL - LIGUE 1,Ouakam,Pikine,2.87,2.65,2.62,3.2,2.48,1.51,1.14,1.7,1.72,11.0,1.01
5,25/02/2024,22:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Lanus,Banfield,2.0,3.1,4.33,2.88,2.38,1.53,1.11,1.62,1.57,15.0,1.03
