Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/04/2024,05:30,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Unirea Slobozia,1.7,3.5,4.9,2.3,2.2,1.6,1.09,1.53,1.44,7.0,1.07
2,27/04/2024,14:30,ARGENTINA - PRIMERA NACIONAL,Tristan Suarez,CA Estudiantes,2.8,3.0,2.8,2.6,2.1,1.67,1.11,1.57,1.5,13.0,1.04
