,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-26,11:00:00,SERBIA - PRVA LIGA,Radnik,Javor,2.28,3.55,2.68,85.0,1.241396
2,2025-03-26,14:00:00,URUGUAY - PRIMERA DIVISION,Racing Montevideo,River Plate,1.86,4.6,3.5,38.0,1.2412876
3,2025-03-26,16:30:00,URUGUAY - PRIMERA DIVISION,Liverpool M.,Nacional,3.85,1.95,3.7,29.0,1.2412869
4,2025-03-26,19:00:00,URUGUAY - PRIMERA DIVISION,Plaza Colonia,Boston River,2.06,4.2,3.1,12.0,1.2412877
