,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
40,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/03/2024,14:00,Al Ahli SC,Al Fateh,1.5,4.75,5.25,1.5,2.5,1.67,2.1,2.1,1.1357816,0.966,1.8888888,1.2862041,0.686,0.6666667,0.21052632,0.1904762,0.6666667,0.4,0.61790174,0.211,2.422,1,0.5066
41,SPAIN - PRIMERA RFEF,02/03/2024,14:00,Cultural Leonesa,Tarazona,1.55,3.5,5.75,2.38,1.53,2.63,1.44,2.3333333,0.94280905,0.55,0.7,0.9,0.675,0.6451613,0.2857143,0.17391305,0.42016807,0.6535948,0.5459315,1.633,1.843,1,0.839
42,SWITZERLAND - SUPER LEAGUE,02/03/2024,14:00,Servette,St. Gallen,1.91,4.0,3.8,1.65,2.2,1.62,2.2,2.4,0.9165151,0.509,0.9,1.1357816,1.251,0.5235602,0.25,0.2631579,0.6060606,0.45454547,0.36452752,1.5,2.052,1,0.5094
43,SPAIN - PRIMERA RFEF,02/03/2024,14:00,Teruel,Rayo Majadahonda,1.95,2.9,3.8,2.5,1.5,2.25,1.57,0.8,0.8717798,2.234,0.6,0.9165151,0.877,0.51282054,0.3448276,0.2631579,0.4,0.6666667,0.278198,0.2,1.788,1,0.6577
44,SPAIN - LALIGA2,02/03/2024,14:30,R. Oviedo,Levante,2.0,3.25,4.2,2.35,1.57,2.0,1.73,2.4,0.9165151,0.612,1.0,1.0954452,0.854,0.5,0.30769232,0.23809524,0.42553192,0.6369427,0.31774637,1.4,2.012,1,0.8
45,BELGIUM - CHALLENGER PRO LEAGUE,02/03/2024,16:00,Deinze,Anderlecht U23,1.53,4.2,5.5,1.62,2.25,1.73,2.0,2.1,1.1357816,0.782,2.0,1.264911,1.073,0.6535948,0.23809524,0.18181819,0.61728394,0.44444445,0.58795416,0.1,2.401,1,0.5209
46,BELGIUM - CHALLENGER PRO LEAGUE,02/03/2024,16:00,Lommel SK,RFC Liege,1.85,3.6,3.8,1.73,2.08,1.67,2.1,2.0,1.264911,0.71,1.4,1.356466,0.817,0.5405405,0.2777778,0.2631579,0.5780347,0.48076922,0.35355374,0.6,2.621,1,0.5033
47,POLAND - EKSTRAKLASA,02/03/2024,16:00,Legia,Pogon Szczecin,1.91,3.5,3.5,1.8,2.0,1.7,2.05,2.0,1.264911,1.071,1.9,1.3747727,1.236,0.5235602,0.2857143,0.2857143,0.5555556,0.5,0.30718574,0.1,2.64,1,0.9177
48,SWITZERLAND - SUPER LEAGUE,02/03/2024,16:30,Basel,Lausanne,2.05,3.6,3.5,1.93,1.93,1.73,2.0,1.1,1.3,0.96,0.6,0.9165151,0.603,0.4878049,0.2777778,0.2857143,0.5181347,0.5181347,0.27734625,0.5,2.217,1,0.5157
49,SPAIN - LALIGA2,02/03/2024,17:00,Burgos CF,FC Cartagena SAD,1.91,3.2,4.75,2.5,1.5,2.2,1.62,2.1,1.1357816,0.83,1.6,1.2,0.624,0.5235602,0.3125,0.21052632,0.4,0.6666667,0.3736618,0.5,2.336,1,0.8
50,ARGENTINA - PRIMERA NACIONAL,02/03/2024,17:00,Agropecuario,Gimnasia Jujuy,2.1,3.0,4.2,2.7,1.44,2.25,1.57,2.1,1.1357816,0.779,0.7,1.1874342,0.808,0.47619048,0.33333334,0.23809524,0.37037036,0.6944444,0.28020063,1.4,2.323,1,0.8
51,ARGENTINA - PRIMERA NACIONAL,02/03/2024,17:00,CA Estudiantes,Almagro,2.1,2.9,4.2,2.88,1.4,2.38,1.53,1.4,1.1135529,0.981,0.2,0.4,1.869,0.47619048,0.3448276,0.23809524,0.3472222,0.71428573,0.27582088,1.2,1.514,1,0.8
52,PARAGUAY - PRIMERA DIVISION,02/03/2024,18:00,Ameliano,2 de Mayo,2.1,3.4,3.2,2.03,1.78,1.83,1.83,1.3,1.4177446,1.189,1.2,1.2489996,1.031,0.47619048,0.29411766,0.3125,0.49261084,0.56179774,0.22674929,0.1,2.667,1,0.7826
53,CHILE - PRIMERA DIVISION,02/03/2024,20:30,Nublense,A. Italiano,2.15,3.2,3.75,2.15,1.67,1.83,1.83,1.0,1.0954452,0.575,1.3,1.4177446,1.182,0.4651163,0.3125,0.26666668,0.4651163,0.5988024,0.24371621,-0.3,2.513,1,0.8298
54,PARAGUAY - PRIMERA DIVISION,02/03/2024,20:30,Olimpia Asuncion,Sp. Luqueno,1.91,3.4,3.6,2.1,1.7,1.91,1.8,1.6,1.2,0.914,0.8,1.1661904,0.891,0.5235602,0.29411766,0.2777778,0.47619048,0.5882353,0.30729696,0.8,2.366,1,0.8453
55,BOLIVIA - DIVISION PROFESIONAL,02/03/2024,21:00,Guabira,Always Ready,1.73,3.75,3.75,1.73,2.08,1.73,2.0,1.9,1.1357816,1.028,1.2,1.2489996,1.077,0.5780347,0.26666668,0.26666668,0.5780347,0.48076922,0.39621517,0.7,2.385,1,0.8
56,PERU - LIGA 1,02/03/2024,21:00,Cesar Vallejo,Cusco,1.62,4.2,4.75,1.7,2.1,1.73,2.0,1.4,1.356466,1.201,0.1,0.3,1.282,0.61728394,0.23809524,0.21052632,0.5882353,0.47619048,0.5223472,1.3,1.656,1,0.8745
57,MEXICO - LIGA MX,02/03/2024,22:05,Cruz Azul,Guadalajara Chivas,1.85,3.6,4.2,1.88,1.98,1.8,1.95,1.5,1.5,0.715,1.2,1.2489996,0.852,0.5405405,0.2777778,0.23809524,0.5319149,0.5050505,0.38110706,0.3,2.749,1,0.878
58,COLOMBIA - PRIMERA A,02/03/2024,22:20,Junior,Atl. Nacional,1.95,3.4,4.2,2.2,1.65,2.0,1.73,2.5,1.024695,0.76,1.0,1.3416408,0.903,0.51282054,0.29411766,0.23809524,0.45454547,0.6060606,0.34026554,1.5,2.366,1,0.6
