,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,17/12/2023,03:00,AUSTRALIA - A-LEAGUE,Melbourne City,Central Coast Mariners,1.91,4.0,3.6,1.48,2.6,1.5,2.5,D,H,A
2,AI_LAY_AWAY_RETORNOS,17/12/2023,08:00,SPAIN - PRIMERA RFEF,Ibiza Eivissa,Antequera,1.75,3.0,5.0,2.5,1.5,2.25,1.57,D,H,D
3,AI_LAY_AWAY_RETORNOS,17/12/2023,08:00,SPAIN - PRIMERA RFEF,Ceuta,Merida AD,1.65,3.25,5.0,2.38,1.53,2.5,1.5,D,H,D
4,AI_LAY_AWAY_RETORNOS,17/12/2023,08:00,SPAIN - PRIMERA RFEF,R. Sociedad B,R. Union,1.67,3.3,4.75,2.2,1.65,2.1,1.67,D,H,D
5,AI_LAY_AWAY_RETORNOS,17/12/2023,10:00,ROMANIA - LIGA 1,Universitatea Cluj,Otelul,1.85,3.25,4.33,2.25,1.62,2.0,1.73,A,A,H
6,AI_LAY_AWAY_RETORNOS,17/12/2023,11:00,POLAND - EKSTRAKLASA,Rakow Czestochowa,Korona Kielce,1.57,4.2,5.25,1.83,2.03,1.91,1.91,H,H,D
7,AI_LAY_AWAY_RETORNOS,17/12/2023,11:00,ENGLAND - PREMIER LEAGUE,Arsenal,Brighton,1.44,5.0,6.0,1.57,2.35,1.75,2.0,H,H,D
8,AI_LAY_AWAY_RETORNOS,17/12/2023,11:00,ENGLAND - PREMIER LEAGUE,West Ham,Wolves,2.1,3.6,3.4,1.87,2.03,1.7,2.05,H,H,D
9,AI_LAY_AWAY_RETORNOS,17/12/2023,11:30,INDIA - ISL,Odisha FC,Hyderabad,1.8,3.4,4.2,1.8,2.0,1.73,2.0,A,H,H
10,AI_LAY_AWAY_RETORNOS,17/12/2023,12:00,SPAIN - PRIMERA RFEF,San Fernando,Alcoyano,2.05,3.2,3.5,2.5,1.5,2.2,1.62,D,H,D
11,AI_LAY_AWAY_RETORNOS,17/12/2023,12:15,SPAIN - LALIGA2,Levante,Huesca,2.1,3.1,4.0,2.5,1.5,2.1,1.67,H,H,D
12,AI_LAY_AWAY_RETORNOS,17/12/2023,12:30,SWITZERLAND - SUPER LEAGUE,Luzern,Basel,2.15,3.4,3.4,1.67,2.15,1.53,2.38,H,A,H
13,AI_LAY_AWAY_RETORNOS,17/12/2023,12:30,PORTUGAL - LIGA PORTUGAL,Moreirense,Portimonense,1.7,3.6,5.0,1.93,1.93,1.8,1.95,D,A,H
14,AI_LAY_AWAY_RETORNOS,17/12/2023,12:30,SWITZERLAND - SUPER LEAGUE,Servette,Lugano,1.7,4.0,4.75,1.67,2.15,1.67,2.1,H,A,H
15,AI_LAY_AWAY_RETORNOS,17/12/2023,13:30,POLAND - EKSTRAKLASA,Legia Warsaw,Cracovia Krakow,1.62,3.8,5.0,1.93,1.93,1.95,1.8,H,H,D
16,AI_LAY_AWAY_RETORNOS,17/12/2023,14:00,POLAND - DIVISION 1,Tychy,S. Rzeszow,1.91,3.4,3.75,1.93,1.93,1.73,2.0,H,D,D
17,AI_LAY_AWAY_RETORNOS,17/12/2023,14:00,SPAIN - PRIMERA RFEF,Castellon,Murcia,1.53,4.0,5.25,2.03,1.78,2.1,1.67,D,H,D
18,AI_LAY_AWAY_RETORNOS,17/12/2023,16:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,Sanluqueno,1.85,3.3,3.6,2.0,1.8,1.83,1.83,D,H,D
19,AI_LAY_AWAY_RETORNOS,17/12/2023,16:00,SPAIN - PRIMERA RFEF,Malaga,Algeciras,1.62,3.25,5.25,2.5,1.5,2.5,1.5,D,H,D
20,AI_LAY_AWAY_RETORNOS,17/12/2023,20:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Herediano,1.73,3.4,4.0,1.95,1.85,1.83,1.83,A,H,H
21,AI_LAY_AWAY_RETORNOS,17/12/2023,22:30,MEXICO - LIGA MX,CF America,Tigres,1.91,3.2,4.5,2.4,1.53,2.1,1.67,H,H,D
