,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,19/09/2024,11:00,BULGARIA - PARVA LIGA,Lok. Plovdiv,CSKA 1948 Sofia,2.5,3.25,2.8,2.4,2.1,1.67
2,19/09/2024,11:30,UZBEKISTAN - SUPER LEAGUE,Neftchi Fargona,Qizilqum,1.7,3.3,5.0,2.07,1.98,1.65
3,19/09/2024,14:00,SWEDEN - SUPERETTAN,Helsingborg,Oddevold,2.0,3.4,3.6,2.03,1.8,1.95
4,19/09/2024,19:30,BRAZIL - SERIE B,CRB,Ponte Preta,1.85,3.3,4.5,2.6,2.38,1.53
5,19/09/2024,21:30,BRAZIL - SERIE B,Botafogo SP,Santos,4.75,3.2,1.85,2.5,2.2,1.62
6,19/09/2024,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Libertad Asuncion (Par),Cruzeiro (Bra),2.9,3.1,2.63,2.7,2.1,1.67
7,19/09/2024,22:00,PERU - LIGA 1,Carlos Mannucci,FBC Melgar,5.5,3.8,1.57,1.98,1.91,1.8
8,18/09/2024,23:00,MEXICO - LIGA MX,Mazatlan FC,Necaxa,2.0,3.4,3.75,1.8,1.67,2.1
9,19/09/2024,23:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Cartagines,2.45,3.3,2.6,1.8,1.67,2.1
