,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,SWEDEN - SUPERETTAN,03/10/2023,14:00,Gefle,Orgryte,3.4,3.5,2.05,1.7,2.1,1.62,1.17,2.2,1.8,1.3,1.0,1.7,0.294,0.286,0.488,0.588,0.855,0.262,0.8,-0.4,1,0.6902
2,SWEDEN - SUPERETTAN,03/10/2023,14:00,GAIS,Oster,2.0,3.5,3.6,1.7,2.1,1.62,1.17,2.2,1.8,1.0,2.0,1.6,0.5,0.286,0.278,0.588,0.855,0.29,-0.2,-0.6,1,0.7493
3,SWEDEN - SUPERETTAN,03/10/2023,14:00,Helsingborg,Orebro,3.0,3.4,2.25,1.73,2.08,1.67,1.14,2.1,1.2,1.5,1.3,1.9,0.333,0.294,0.444,0.578,0.877,0.178,-0.1,-0.4,1,0.5692
4,SWEDEN - SUPERETTAN,03/10/2023,14:00,Landskrona,Sundsvall,1.91,3.8,3.75,1.57,2.35,1.57,1.2,2.25,1.6,0.9,1.3,2.2,0.524,0.263,0.267,0.637,0.833,0.348,0.3,-1.3,1,0.6187
