Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,05/11/2023,16:00,BRAZIL - SERIE A,Cruzeiro,Internacional,2.2,3.3,3.3,2.4,2.1,1.67,1.1,1.53,1.5,11.0,1.05
2,05/11/2023,16:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Union de Santa Fe,Lanus,2.45,3.0,3.2,2.7,2.1,1.67,1.11,1.57,1.53,13.0,1.04
3,05/11/2023,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Newells Old Boys,Sarmiento Junin,1.65,3.5,6.0,2.5,2.5,1.5,1.1,1.53,1.5,11.0,1.05
