,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,07/04/2024,00:05,Cruz Azul,Monterrey,2.05,3.5,3.6,1.8,2.05,1.67,2.1,2.1,1.3747727,0.579,1.6,1.2,0.805,0.4878049,0.2857143,0.2777778,0.5555556,0.4878049,0.27734625,0.5,2.575,1,0.8835
2,SOUTH KOREA - K LEAGUE 2,07/04/2024,02:00,Busan,Jeonnam,2.0,3.2,3.6,2.25,1.62,2.0,1.73,2.3,1.1,0.801,1.0,1.3416408,0.802,0.5,0.3125,0.2777778,0.44444445,0.61728394,0.2685754,1.3,2.442,1,0.5112
3,SOUTH KOREA - K LEAGUE 1,07/04/2024,02:00,Jeonbuk,Gangwon,1.8,3.5,4.5,2.2,1.65,2.0,1.73,1.6,1.2,0.522,1.0,1.0954452,1.285,0.5555556,0.2857143,0.22222222,0.45454547,0.6060606,0.40765673,0.6,2.295,1,0.5229
4,SPAIN - PRIMERA RFEF,07/04/2024,07:00,Malaga,Ceuta,1.67,3.3,4.75,2.15,1.67,2.1,1.67,1.9,1.3747727,0.717,0.8,0.8717798,1.048,0.5988024,0.3030303,0.21052632,0.4651163,0.5988024,0.4466059,1.1,2.247,1,0.818
5,SPAIN - PRIMERA RFEF,07/04/2024,07:00,Recreativo Huelva,Baleares,1.53,3.75,5.75,2.2,1.65,2.38,1.53,2.1,1.1357816,0.497,0.5,0.92195445,1.448,0.6535948,0.26666668,0.17391305,0.45454547,0.6060606,0.5695859,1.6,2.058,1,0.8423
6,NETHERLANDS - EERSTE DIVISIE,07/04/2024,07:15,Groningen,NAC Breda,1.53,4.5,5.75,1.67,2.15,1.8,1.91,2.4,0.9165151,0.732,1.7777778,1.3966451,0.831,0.6535948,0.22222222,0.17391305,0.5988024,0.4651163,0.6162765,0.622,2.313,1,0.928
7,POLAND - DIVISION 1,07/04/2024,07:40,Wisla,Motor Lublin,1.57,4.33,5.0,1.67,2.15,1.73,2.0,2.1,1.1357816,1.062,1.6,1.4282857,1.161,0.6369427,0.23094688,0.2,0.5988024,0.4651163,0.55928195,0.5,2.564,1,0.6158
8,SCOTLAND - PREMIERSHIP,07/04/2024,08:00,Rangers,Celtic,2.2,3.6,3.1,1.73,2.08,1.67,2.1,2.5,1.024695,0.741,1.6,1.4282857,0.738,0.45454547,0.2777778,0.32258064,0.5780347,0.48076922,0.21338186,0.9,2.453,1,0.51
9,SWEDEN - SUPERETTAN,07/04/2024,08:00,Utsikten,Gefle,1.55,4.33,5.25,1.73,2.08,1.8,1.95,1.9,1.1357816,0.822,0.7,0.9,0.808,0.6451613,0.23094688,0.1904762,0.5780347,0.48076922,0.5779204,1.2,2.036,1,0.5002
10,BELGIUM - JUPILER PRO LEAGUE,07/04/2024,08:30,Royale Union SG,Cercle Brugge KSV,1.73,3.8,4.75,1.73,2.08,1.75,2.0,2.8,0.6,0.504,1.4,1.356466,0.638,0.5780347,0.2631579,0.21052632,0.5780347,0.48076922,0.4628668,1.4,1.956,1,0.7803
