,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,13/05/2024,13:00,POLAND - DIVISION 1,Miedz Legnica,Podbeskidzie,1.8,3.5,4.0,1.88,1.98,1.8,1.91,D,D,H
2,BTTS Sim,13/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,Royale Union SG,2.15,3.5,3.2,1.83,2.03,1.67,2.1,H,A,A
