,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,09/02/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Perth Glory,1.7,4.5,4.2,1.33,1.4,2.75,1.02,1.2,1.1,3.0,1.4
2,09/02/2024,11:00,INDIA - ISL,Odisha FC,Goa,2.8,3.4,2.38,1.65,1.5,2.5,1.03,1.3,1.18,4.5,1.18
3,09/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Torreense,3.0,3.0,2.45,2.1,1.8,1.91,1.07,1.44,1.33,8.0,1.08
4,09/02/2024,15:00,ROMANIA - LIGA 1,Univ. Craiova,U. Cluj,1.8,3.3,4.33,2.1,1.91,1.8,1.06,1.44,1.33,8.0,1.08
5,09/02/2024,15:30,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Bellinzona,1.6,4.0,4.9,1.72,1.78,1.93,1.04,1.35,1.24,4.6,1.16
6,09/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,FC Emmen,3.2,4.0,2.05,1.48,1.44,2.63,1.02,1.25,1.13,3.5,1.29
7,09/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Helmond,2.3,3.75,3.0,1.75,1.67,2.1,1.04,1.36,1.25,5.5,1.14
8,09/02/2024,16:00,NETHERLANDS - EREDIVISIE,Waalwijk,Nijmegen,2.9,3.75,2.3,1.67,1.57,2.25,1.03,1.33,1.2,5.0,1.17
9,09/02/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Bangor FC,Ards,1.53,4.15,5.1,1.44,1.52,2.22,1.01,1.25,1.14,3.15,1.26
10,09/02/2024,17:15,PORTUGAL - LIGA PORTUGAL,Estrela,Portimonense,2.05,3.5,3.6,1.98,1.75,2.0,1.05,1.4,1.29,6.5,1.11
11,09/02/2024,22:00,MEXICO - LIGA MX,Mazatlan FC,Atlas,2.55,3.5,2.55,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
