Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SPAIN - COPA DEL REY,01/11/2023,08:00,Barbastro,Ponferradina,3.6,3.25,1.95
2,SPAIN - COPA DEL REY,01/11/2023,12:30,Jaen,Eldense,7.5,4.0,1.36
3,SPAIN - COPA DEL REY,01/11/2023,13:30,Arandina,Murcia,3.4,2.88,2.1
4,SPAIN - COPA DEL REY,01/11/2023,15:00,Aguilas FC,Huesca,4.75,3.5,1.67
5,SPAIN - COPA DEL REY,01/11/2023,16:00,Marbella,Ferrol,4.0,3.4,1.8
