,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,NIGERIA - NPFL,2024-10-13,04:00,Abia Warriors,Kwara,1.47,3.55,7.6,2.27,1.5,2.42,1.44,2.0,1.1281521,0.56407607,0.21004623,0.18009017,0.85738355,0.7139467,0.13708697,0.19201289,1.0,0.9534626,0.9534626,0.18181819,0.3856946,2.1213202,0.8181818,1.1134044,1.3608277,0.5998868,0.096102566,0.8624434,1.6363636,0.5826716,0.1322314,0.53033006,0.72727275,0.86243933,1.1858541,0.4738087,0.62147516,1.3116584,0.6072371,0.044027165,0.07250408,0.72727275,0.9620914,1.3228756,1.3636364,1.06794,0.78315604,-0.6363636,0.97912085,-1.5386186,0.19146371,0.08295202,0.72727275,0.9620914,2.231405,0.65263003,0.6802721,0.28169015,0.13157895,0.44052863,0.6666667,0.41322315,0.6944444,2.4149659,5.1700683,0.4140845,2.140845,0.19342105,0.46710527,0.6394366,0.4225352,0.6351815,0.41434264,0.67585444,0.3632287,0.21993127,0.19342105,2.140845,0.4140845,0.6475771,3.3480177,0.6394366,0.93801653,12.62,1.273,1.991,-0.16481775,0.3209192,0.11648177,0.6022187,0.7410409,3.117312,0.7315649,7.6358232,46.123302,1.0889444,21.056705,2.1723952,1.075009,2.020816,0.49484962,7.6358232,4.05,2.08,1,0.9987
2,SPAIN - PRIMERA RFEF,2024-10-13,07:00,Ceuta,CF Intercity,1.62,3.6,4.5,2.0,1.8,2.0,1.73,2.6363637,0.7713892,0.29259592,0.4858481,0.19660628,0.40466616,0.31040394,0.14195038,0.4573086,2.3636363,0.97912085,0.41424346,0.72727275,0.86243933,1.1858541,1.6363636,1.3666633,0.83518314,0.6120046,0.07580026,1.4878205,4.0826445,0.5668594,0.72727275,0.86243933,1.0909091,1.2398347,1.1365151,0.46175015,0.35465646,0.76807004,0.44664925,0.05418468,0.121313706,1.0,0.8528029,0.8528029,1.1818181,0.83319557,0.70501167,-0.18181819,1.465865,-8.062258,0.26941752,0.06873813,1.0909091,0.78173596,1.9338843,0.50917506,0.61728394,0.2777778,0.22222222,0.5,0.5555556,0.5,0.5780347,2.2222223,2.7777777,0.45,1.25,0.36,0.8,0.5555556,0.5,0.4688652,0.37931034,0.47058824,0.11111111,0.2857143,0.36,1.25,0.45,0.81,2.25,0.5555556,1.0,9.72,1.545,2.011,-0.2037037,0.09259259,0.16666667,0.46296296,0.4547418,1.4733635,0.46189973,3.6089888,44.712086,0.28284273,5.710593,2.074074,1.2839506,1.6153846,0.61904764,3.6089888,0.9,1.98,1,0.9767
3,SPAIN - PRIMERA RFEF,2024-10-13,07:00,Unionistas,Lugo,2.1,2.8,3.6,2.63,1.44,2.25,1.57,2.1818182,1.3360853,0.61237246,0.61062056,0.44459677,0.7281065,0.37024546,0.19384745,0.5235647,2.090909,1.3787047,0.6593805,0.90909094,0.8999541,0.98994946,1.1818181,1.8982376,1.606201,0.4835745,0.08715516,1.2872418,1.9008265,1.5165751,0.5785124,1.4142135,0.90909094,1.3111095,1.4422206,0.37662336,0.4158549,1.1041664,0.586318,0.11934662,0.2035527,0.8181818,0.9359664,1.1439589,1.6363636,1.2984415,0.793492,-0.8181818,1.5850542,-1.9372884,0.2811709,0.08119178,0.892562,0.85796916,1.4876033,1.4282857,0.47619048,0.35714287,0.2777778,0.38022813,0.6944444,0.44444445,0.6369427,1.3333334,1.7142857,0.75,1.2857143,0.5833333,0.7777778,0.9392857,0.51428574,0.22015764,0.14285715,0.2631579,0.125,0.031307552,0.5833333,1.2857143,0.75,0.7984791,1.3688213,0.9392857,1.1688889,8.5,1.273,2.647,-0.08235294,0.09411765,0.24705882,0.42352942,0.26490188,0.75055534,0.22325312,1.8384776,19.290047,1.6829141,30.752645,1.7063493,1.3095238,1.3030303,0.76744187,1.8384776,0.8,0.7,1,0.8498
4,SPAIN - PRIMERA RFEF,2024-10-13,10:30,R. Union,Barakaldo,2.2,3.1,3.0,2.15,1.67,1.91,1.8,1.8181819,1.1134044,0.61237246,0.4084522,0.34106255,0.83501214,0.49876022,0.13109903,0.2628498,1.2727273,1.0523489,0.82684547,0.90909094,0.8999541,0.98994946,0.36363637,0.97912085,2.6925824,0.4446091,0.06495618,0.8586682,1.9669422,0.68093157,1.0743802,0.7614996,1.8181819,1.1134044,0.61237246,0.44459435,0.49448016,1.1122053,0.52810097,0.14649993,0.27740893,1.4545455,1.3726971,0.9437293,0.6363636,0.97912085,1.5386186,0.8181818,1.5266232,1.8658729,0.45804715,0.18251818,0.7933884,2.5166116,1.2727273,0.48956043,0.45454547,0.32258064,0.33333334,0.4651163,0.5988024,0.5235602,0.5555556,1.4090909,1.3636364,0.7096774,0.9677419,0.73333335,1.0333333,0.6935484,0.5387097,0.16165097,0.16981132,0.15384616,0.016393442,0.18095239,0.73333335,0.9677419,0.7096774,1.0232558,1.3953488,0.6935484,1.1256545,8.3,0.0,2.227,-0.10843374,-0.012048192,0.26506025,0.36144578,0.17829697,0.49328828,0.19415857,1.2083046,24.227745,0.6788225,13.495733,1.6969697,1.4545455,1.1666666,0.85714287,1.2083046,0.1,0.9,1,0.6009
5,SPAIN - PRIMERA RFEF,2024-10-13,10:30,Recreativo Huelva,Murcia,2.35,3.2,2.8,2.15,1.67,1.91,1.8,1.8181819,1.1134044,0.61237246,0.38952598,0.21708621,0.5573087,0.43575814,0.14196567,0.32579008,1.4545455,0.8907235,0.61237246,0.90909094,1.1642044,1.2806249,0.54545456,1.5587662,2.857738,0.52046496,0.081413485,0.9875052,1.7190082,0.75368917,0.5785124,1.8294641,1.7272727,1.4200454,0.8221316,0.54348665,0.42784318,0.7872192,0.4406893,0.08602989,0.19521664,1.2727273,1.0523489,0.82684547,1.3636364,1.5534552,1.1392004,-0.09090909,2.0205555,-22.22611,0.33276612,0.053207558,0.92561984,1.4469796,2.6033058,0.8137146,0.42553192,0.3125,0.35714287,0.4651163,0.5988024,0.5235602,0.5555556,1.3617021,1.1914893,0.734375,0.875,0.83928573,1.1428572,0.671875,0.521875,0.12733114,0.15315315,0.08737864,0.06666667,0.19626169,0.83928573,0.875,0.734375,1.0930233,1.3023256,0.671875,1.1256545,8.35,0.091,2.533,-0.1017964,-0.047904193,0.28143713,0.33532935,0.15278265,0.42524502,0.1790206,1.0416334,23.025492,0.6788225,13.495733,1.6337386,1.4969605,1.0913706,0.9162791,1.0416334,0.4,0.85,1,0.5758
6,NIGERIA - NPFL,2024-10-13,12:00,Bayelsa United,Plateau United,1.72,3.25,4.9,2.27,1.5,2.12,1.57,2.3636363,1.06794,0.45182076,0.28205654,0.14633812,0.5188255,0.5609455,0.16118523,0.28734562,1.7272727,0.74965554,0.43401113,0.8181818,0.7158189,0.8748898,0.90909094,0.8999541,0.98994946,0.6308693,0.057229266,1.0932125,2.0413222,0.63432395,0.74380165,0.7874008,0.54545456,1.1570839,2.1213202,0.85243124,0.8465974,0.9931562,0.6917973,0.07070741,0.10220829,1.2727273,1.354515,1.0642618,1.9090909,0.7925271,0.41513324,-0.6363636,1.6663911,-2.6186147,0.19746242,0.04655941,1.0413224,1.6555183,3.2975206,0.45883146,0.5813953,0.30769232,0.20408164,0.44052863,0.6666667,0.4716981,0.6369427,1.8895348,2.8488371,0.5292308,1.5076923,0.3510204,0.6632653,0.69846153,0.46153846,0.43681094,0.30784708,0.48036253,0.20245399,0.17753623,0.3510204,1.5076923,0.5292308,0.75770926,2.1585903,0.69846153,1.0707548,9.87,1.818,2.225,-0.1550152,0.16717325,0.17426544,0.4964539,0.48339736,1.5903773,0.45967004,3.895613,37.41599,1.0889444,21.056705,1.9482677,1.1936402,1.6322068,0.6126675,3.895613,1.65,1.53,1,0.9698
7,NIGERIA - NPFL,2024-10-13,12:00,Akwa United,Kano Pillars,1.55,3.45,6.5,2.35,1.47,2.4,1.44,2.2727273,1.2128786,0.53366655,0.33597025,0.26974067,0.8028707,0.47744292,0.14910868,0.3123068,2.0,1.4142135,0.70710677,0.6363636,0.4810457,0.75592893,1.3636364,1.3666633,1.0022198,0.6653401,0.07324508,1.3326701,2.909091,0.9722718,0.17355372,1.7638342,0.36363637,0.4810457,1.3228756,0.5668181,0.38456854,0.678469,0.36074018,0.04079234,0.11307955,0.8181818,0.5749596,0.7027284,2.090909,1.1642044,0.5567934,-1.2727273,1.4826823,-1.1649648,0.13204007,0.03833326,0.29752067,1.5811388,3.4214876,0.71145827,0.6451613,0.28985506,0.15384616,0.42553192,0.6802721,0.41666666,0.6944444,2.2258065,4.193548,0.44927537,1.884058,0.23846154,0.5307692,0.68115944,0.42608696,0.5706825,0.38,0.61490685,0.30653265,0.18965517,0.23846154,1.884058,0.44927537,0.65957445,2.7659574,0.68115944,0.9791667,11.5,1.909,1.694,-0.16521738,0.2652174,0.13478261,0.5652174,0.65143436,2.497165,0.6266078,6.1167803,43.5312,1.2445079,23.749495,2.08933,1.1066997,1.8878924,0.5296912,6.1167803,3.05,1.9,1,0.9972
8,GHANA - PREMIER LEAGUE,2024-10-13,12:00,Nations FC,Bibiani Gold Stars,1.65,3.2,5.3,2.42,1.42,2.35,1.56,2.090909,0.9958592,0.47628048,0.33878404,0.24772245,0.73121053,0.5699596,0.19186935,0.33663678,1.5454545,1.0756508,0.6960094,0.6363636,0.64282435,1.0101526,0.90909094,1.0833068,1.1916375,0.60809875,0.11571278,1.1373827,1.8264463,0.91016614,0.5785124,0.70710677,0.6363636,0.88139635,1.3850514,0.32250065,0.45681512,1.4164783,0.76837844,0.05552493,0.07226247,0.54545456,0.78202957,1.4337208,1.5454545,1.1570839,0.7487013,-1.0,1.4142135,-1.4142135,0.20147812,0.10302214,0.29752067,1.4337208,2.2479339,0.79549515,0.6060606,0.3125,0.18867925,0.41322315,0.70422536,0.42553192,0.64102566,1.939394,3.2121212,0.515625,1.65625,0.31132075,0.6037736,0.75625,0.44375,0.4742308,0.31958762,0.52517986,0.24705882,0.13879004,0.31132075,1.65625,0.515625,0.6818182,2.1900826,0.75625,1.0297872,10.15,1.455,1.877,-0.15270936,0.20689656,0.16256158,0.5221675,0.5414463,1.8318933,0.50004035,4.487204,37.775684,1.4142135,26.565052,2.006861,1.1720984,1.7121952,0.5840456,4.487204,2.1,1.55,1,0.9828
9,GHANA - PREMIER LEAGUE,2024-10-13,12:00,Aduana,Dreams,1.87,3.0,4.15,2.32,1.47,2.19,1.64,2.2727273,1.2128786,0.53366655,0.30429384,0.18651523,0.6129445,0.6245917,0.20929137,0.3350851,1.6363636,0.97912085,0.59835166,0.8181818,0.83319557,1.0183501,0.8181818,1.1134044,1.3608277,0.64013124,0.083025455,1.1950656,2.5289257,0.6335488,0.892562,0.7637626,0.6363636,0.88139635,1.3850514,0.30625585,0.30763054,1.0044887,0.8533133,0.026556777,0.03112195,0.6363636,0.7713892,1.212183,1.1818181,1.2662171,1.0714145,-0.54545456,1.1570839,-2.1213202,0.2104482,0.03754435,0.2892562,1.6970563,1.8264463,0.819317,0.53475934,0.33333334,0.24096386,0.43103448,0.6802721,0.456621,0.6097561,1.6042781,2.2192514,0.62333333,1.3833333,0.4506024,0.72289157,0.7733333,0.49,0.3318091,0.23203285,0.37873754,0.16083916,0.12781955,0.4506024,1.3833333,0.62333333,0.8060345,1.7887931,0.7733333,1.0593607,9.02,1.636,2.094,-0.12527716,0.12749445,0.20731707,0.4600887,0.37916228,1.1400146,0.34995377,2.792454,29.466448,1.2020816,23.025492,1.8452419,1.257651,1.4672132,0.6815643,2.792454,1.15,1.13,1,0.9319
10,NIGERIA - NPFL,2024-10-13,12:00,Niger Tornadoes,Lobi Stars,1.62,3.5,5.3,2.07,1.6,2.05,1.6,2.3636363,1.06794,0.45182076,0.25196773,0.1985429,0.7879695,0.5272304,0.196674,0.37303236,1.7272727,1.4200454,0.8221316,0.72727275,0.86243933,1.1858541,1.0,1.595448,1.595448,0.66676766,0.06298955,1.1970202,2.9834712,0.8221316,0.661157,0.9486833,0.45454547,0.8907235,1.9595917,0.3905425,0.3799321,0.97283167,0.55409557,0.06714195,0.12117396,0.90909094,0.7925271,0.8717798,1.7272727,0.86243933,0.499307,-0.8181818,1.1134044,-1.3608277,0.2279136,0.14000604,0.661157,1.0897248,2.9834712,0.499307,0.61728394,0.2857143,0.18867925,0.4830918,0.625,0.4878049,0.625,2.1604939,3.271605,0.46285716,1.5142857,0.30566037,0.6603774,0.5914286,0.45714286,0.5042748,0.3671875,0.5317919,0.20454545,0.2567325,0.30566037,1.5142857,0.46285716,0.7826087,2.5603864,0.5914286,1.0097561,10.42,1.909,1.959,-0.18042226,0.17274472,0.15547025,0.50863725,0.5297922,1.8401449,0.5310615,4.5074162,43.22853,0.66468036,13.224551,2.0405312,1.1833217,1.7244095,0.57990867,4.5074162,1.8,1.88,1,0.9844
