,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,ARMENIA - PREMIER LEAGUE,11/08/2023,12:00,Shirak Gyumri,BKMA,2.35,3.08,3.05,2.23,1.64,1.86,1.9,1.1,1.3,1.393,1.4,1.356466,0.94,0.42553192,0.32467532,0.32786885,0.44843048,0.6097561,0.13025896,-0.3,2.656,1,0.515
2,RUSSIA - PREMIER LEAGUE,11/08/2023,12:00,Ural,Spartak Moscow,3.61,3.77,2.12,1.88,2.07,1.67,2.15,1.9,1.3747727,0.524,1.2,1.2489996,0.934,0.27700832,0.265252,0.4716981,0.5319149,0.4830918,0.2801014,0.7,2.624,1,0.5052
3,SERBIA - PRVA LIGA,11/08/2023,12:30,Graficar Beograd,Jedinstvo U.,1.81,3.64,3.96,1.82,1.96,1.7,2.1,1.7,1.3453624,0.895,0.9,1.1357816,0.928,0.5524862,0.2747253,0.25252524,0.5494506,0.5102041,0.37918028,0.8,2.481,1,0.51
4,ITALY - COPPA ITALIA,11/08/2023,12:45,Frosinone,Pisa,1.8,3.75,4.2,2.05,1.75,1.95,1.8,2.2,1.2489996,0.619,1.2,1.2489996,0.97,0.5555556,0.26666668,0.23809524,0.4878049,0.5714286,0.40570796,1.0,2.498,1,0.9505
5,BELARUS - VYSSHAYA LIGA,11/08/2023,13:00,FC Minsk,Slutsk,2.47,3.28,2.88,2.12,1.72,1.83,1.93,1.7,1.1,0.813,0.9,1.1357816,0.867,0.4048583,0.30487806,0.3472222,0.4716981,0.5813953,0.11630238,0.8,2.236,1,0.6561
6,POLAND - EKSTRAKLASA,11/08/2023,13:00,Cracovia,Zaglebie,2.3,3.25,3.1,1.98,1.88,1.75,2.0,1.6,1.2,1.041,1.8,1.2489996,0.639,0.4347826,0.30769232,0.32258064,0.5050505,0.5319149,0.15978965,-0.2,2.449,1,0.6402
7,BULGARIA - PARVA LIGA,11/08/2023,13:00,Arda,Lok. Sofia,1.45,4.2,7.0,1.75,2.05,1.91,1.8,2.0,1.264911,0.774,0.8,1.1661904,1.668,0.6896552,0.23809524,0.14285715,0.5714286,0.4878049,0.6683281,1.2,2.431,1,0.5179
8,POLAND - DIVISION 1,11/08/2023,13:00,Leczna,Chrobry Glogow,1.83,3.5,3.5,1.98,1.88,1.83,1.83,1.3,0.9,0.829,1.1,1.3,0.705,0.5464481,0.2857143,0.2857143,0.5050505,0.5319149,0.32985148,0.2,2.2,1,0.6192
9,ITALY - COPPA ITALIA,11/08/2023,13:00,Udinese,Catanzaro,1.4,4.5,7.5,1.75,2.05,2.0,1.75,1.4,1.1135529,0.745,2.4,1.2,0.465,0.71428573,0.22222222,0.13333334,0.5714286,0.4878049,0.7164682,-1.0,2.314,1,0.8708
10,ROMANIA - LIGA 1,11/08/2023,14:30,U Craiova 1948,FC Voluntari,2.2,3.2,3.1,1.98,1.88,1.73,2.0,2.2,1.2489996,0.742,1.2,1.2489996,0.443,0.45454547,0.3125,0.32258064,0.5050505,0.5319149,0.17817807,1.0,2.498,1,0.7876
11,SWITZERLAND - CHALLENGE LEAGUE,11/08/2023,14:30,Xamax,Thun,2.69,3.68,2.4,1.64,2.26,1.52,2.46,1.0,1.0954452,0.641,1.7,1.3453624,0.859,0.37174723,0.27173913,0.41666666,0.6097561,0.44247788,0.17141235,-0.7,2.441,1,0.5098
12,BELGIUM - CHALLENGER PRO LEAGUE,11/08/2023,15:00,Seraing,St. Liege U23,1.65,4.0,4.0,1.7,2.1,1.73,2.0,0.5,0.92195445,1.11,0.6,0.9165151,1.13,0.6060606,0.25,0.25,0.5882353,0.47619048,0.45526055,-0.1,1.838,1,0.5007
13,PERU - LIGA 1,11/08/2023,15:00,Sport Huancayo,Union Comercio,1.29,5.5,13.0,1.53,2.4,2.0,1.73,2.2,1.2489996,0.577,0.4,0.9165151,1.146,0.7751938,0.18181819,0.07692308,0.6535948,0.41666666,0.89205116,1.8,2.166,1,0.9414
14,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Den Bosch,Oss,2.15,3.4,3.3,1.62,2.25,1.53,2.38,1.1,1.3,1.124,0.9,1.1357816,0.733,0.4651163,0.29411766,0.3030303,0.61728394,0.44444445,0.22195908,0.2,2.436,1,0.7161
15,NETHERLANDS - EERSTE DIVISIE,11/08/2023,15:00,Roda,Helmond,1.8,3.6,4.33,1.73,2.08,1.67,2.1,1.1,1.3,0.645,0.9,0.83066237,0.944,0.5555556,0.2777778,0.23094688,0.5780347,0.48076922,0.40383705,0.2,2.131,1,0.7048
16,SWITZERLAND - CHALLENGE LEAGUE,11/08/2023,15:15,Wil,Sion,2.64,3.68,2.44,1.63,2.28,1.51,2.48,1.3,1.4177446,0.707,0.8,1.1661904,0.959,0.37878788,0.27173913,0.40983605,0.61349696,0.4385965,0.16736345,0.5,2.584,1,0.5024
17,SLOVAKIA - NIKE LIGA,11/08/2023,15:30,Michalovce,Banska Bystrica,2.81,3.5,2.41,1.83,1.98,1.64,2.2,1.3,1.1874342,1.201,1.5,1.2845232,0.771,0.3558719,0.2857143,0.41493776,0.5464481,0.5050505,0.14998241,-0.2,2.472,1,0.5045
18,POLAND - EKSTRAKLASA,11/08/2023,15:30,Piast Gliwice,Rakow,3.3,3.1,2.3,2.5,1.5,2.05,1.7,1.8,1.2489996,0.755,1.8,1.2489996,0.784,0.3030303,0.32258064,0.4347826,0.4,0.6666667,0.16423674,0.0,2.498,1,0.5416
19,POLAND - DIVISION 1,11/08/2023,15:30,GKS Katowice,Wisla Plock,2.6,3.2,2.5,1.95,1.9,1.73,2.0,1.1,1.3,0.778,0.1,0.3,1.177,0.3846154,0.3125,0.4,0.51282054,0.5263158,0.10429816,1.0,1.6,1,0.8639
20,IRELAND - PREMIER DIVISION,11/08/2023,15:45,Shelbourne,Shamrock Rovers,3.3,3.2,2.0,2.35,1.57,2.05,1.7,1.6,1.2,0.916,2.0,1.264911,0.782,0.3030303,0.3125,0.5,0.42553192,0.6369427,0.2439274,-0.4,2.465,1,0.7043
