Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDONESIA - LIGA 1,08/11/2023,09:00,Persis Solo,PSS Sleman,1.52,4.2,5.1
2,GHANA - PREMIER LEAGUE,08/11/2023,12:00,Heart of Lions,Hearts of Oak,2.22,2.87,3.2
3,BAHRAIN - PREMIER LEAGUE,08/11/2023,13:00,Al-Muharraq,Busaiteen,1.6,3.95,4.9
4,IVORY COAST - LIGUE 1,08/11/2023,15:00,SOL,Bouake,2.15,2.95,3.25
5,VENEZUELA - LIGA FUTVE,08/11/2023,19:45,Caracas,Puerto Cabello,2.07,3.15,3.45
6,NICARAGUA - LIGA PRIMERA,08/11/2023,20:00,Ferretti,Masachapa,1.52,4.2,5.2
7,COSTA RICA - PRIMERA DIVISION,08/11/2023,21:00,Alajuelense,Grecia,1.18,6.0,11.0
8,ARGENTINA - PRIMERA NACIONAL,08/11/2023,21:05,Atl. Rafaela,Estudiantes Rio Cuarto,2.1,3.0,3.75
