League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Serbian Super League,2024-05-13,11:00:00,FK Novi Pazar,FK Spartak,2.24,2.88,2.58,1.1,1.39,1.03,1.03,1.08,1.32,3.15,1.04,1.5,1.2,1.5,1.5,1.05,8.0,1.12,1.12,1.06,1.06,1.06,1.06,1.05,1.06,1.06,1.06,1.06,1.05,1.06,1.06,1.06,1.06,1.06,1.06,1.55,1.55,1.06,0.44642857,0.3875969,0.3472222,0.6666667,0.6666667,0.89285713,0.89285713,1.1517857,1.2857143,0.86821705,1.1162791,0.7777778,0.8958333,0.5813953,0.5813953,0.10345112,0.07053942,0.125,0.054945055,0.2647059,0.7777778,1.1162791,0.86821705,1.4933333,1.92,0.5813953,1.3392857,7.7,-0.044155844,0.038961038,0.29090908,0.37402597,0.12475647,0.32020825,0.2582477,0.7843469,9.648046,0.0,0.0,0.7843469,0.3,0.34,1,1.0
Serbian Super League,2024-05-13,13:00:00,Radnicki Nis,FK IMT Novi Beograd,2.24,3.1,2.3,1.1,1.01,1.03,1.03,1.08,1.32,1.27,1.03,1.2,1.03,1.2,1.03,1.05,1.16,1.12,1.12,1.49,1.05,1.05,1.05,1.05,6.2,1.05,1.05,1.05,1.03,1.05,1.05,1.05,1.05,1.05,1.05,1.01,1.01,1.05,0.44642857,0.4347826,0.32258064,0.9708738,0.8333333,0.89285713,0.89285713,1.0267857,1.3839285,0.973913,1.3478261,0.7225807,0.7419355,0.4478261,0.5217391,0.13916093,0.013215859,0.1610487,0.14814815,0.3813814,0.7225807,1.3478261,0.973913,2.1747572,3.0097086,0.4478261,0.91964287,7.64,-0.007853403,0.10471204,0.29319373,0.40575916,0.18853621,0.48013887,0.39385164,1.1760952,1.718358,0.2404163,-4.858463,1.1760952,0.8,0.06,1,1.0
Serbian Super League,2024-05-13,13:00:00,FK Javor Ivanjica,Vozdovac,2.04,3.1,2.84,1.1,1.4,1.14,1.03,1.07,1.32,1.27,1.07,1.61,1.32,1.61,1.94,1.08,1.95,1.12,1.12,1.49,1.05,1.05,1.05,1.08,1.08,1.05,1.05,1.05,1.06,1.08,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.49019608,0.35211268,0.32258064,0.5154639,0.621118,0.89285713,0.89285713,1.3921568,1.5196079,0.7183099,1.0915493,0.65806454,0.91612905,0.6830986,0.5669014,0.1881439,0.16393442,0.20622568,0.043771043,0.18828452,0.65806454,1.0915493,0.7183099,1.0515463,1.5979382,0.6830986,1.7321428,7.98,-0.100250624,0.032581452,0.2556391,0.3884712,0.20768763,0.5524491,0.2327094,1.3532184,21.801409,0.46669048,9.369385,1.3532184,0.26,0.8,1,1.0
Italian Serie A,2024-05-13,13:30:00,Lecce,Udinese,3.4,2.54,3.15,2.46,1.55,1.31,3.35,1.08,10.5,8.8,1.11,3.0,1.47,1.65,2.44,1.08,11.5,2.0,1.93,8.8,8.2,14.0,32.0,10.0,6.4,11.5,29.0,19.0,14.0,19.0,48.0,48.0,42.0,60.0,110.0,42.0,28.0,350.0,0.29411766,0.31746033,0.39370078,0.40983605,0.6060606,0.5,0.5181347,0.9264706,0.7470588,1.0793651,0.8063492,1.3385826,1.2401575,0.7746032,0.52380955,0.12690085,0.03816794,0.14478114,0.10720562,0.12701252,1.3385826,0.8063492,1.0793651,1.3934426,1.0409836,0.7746032,1.22,9.09,0.027502751,-0.06710671,0.3740374,0.27942795,0.14599998,0.44237992,0.16179012,1.083605,-7.125016,1.1172287,21.55402,1.083605,0.61,0.25,1,1.0
Polish Ekstraklasa,2024-05-13,14:00:00,Radomiak Radom,Ruch Chorzow,2.14,3.7,3.45,3.15,1.45,1.42,3.05,1.09,9.0,11.0,1.06,3.4,1.33,1.82,1.98,1.1,3.5,1.83,2.06,11.5,12.5,6.4,7.4,8.8,7.2,14.0,7.0,12.0,9.8,5.9,7.2,6.4,20.0,6.8,26.0,5.5,7.0,8.0,0.46728972,0.28985506,0.27027026,0.5050505,0.5494506,0.5464481,0.4854369,1.6121495,1.728972,0.62028986,1.0724638,0.5783784,0.9324324,0.57391304,0.5275362,0.2587691,0.23434705,0.26712328,0.034965035,0.27071825,0.5783784,1.0724638,0.62028986,1.080808,1.8686869,0.57391304,1.0819672,9.29,-0.14101183,0.026910657,0.23035522,0.39827773,0.27057296,0.8378743,0.31341234,2.0523646,33.2248,0.22627416,4.573921,2.0523646,0.25,1.31,1,1.0
Danish 1st Division,2024-05-13,14:00:00,Hobro,Vendsyssel FF,2.8,2.48,3.6,2.86,1.31,1.51,2.68,1.11,1.32,11.0,1.06,4.1,1.26,2.08,1.76,1.14,5.6,1.67,2.3,14.0,11.0,3.85,4.1,10.5,7.6,10.5,4.1,3.85,10.0,14.5,4.0,3.95,3.85,3.9,26.0,3.7,3.55,4.6,0.35714287,0.2777778,0.4032258,0.5681818,0.48076922,0.5988024,0.4347826,1.2857143,0.8857143,0.7777778,0.6888889,1.1290323,1.451613,0.4888889,0.5777778,0.14972241,0.125,0.060606062,0.18421052,0.3432836,1.1290323,0.6888889,0.7777778,1.5909091,1.4090909,0.4888889,1.0538923,8.88,-0.09009009,-0.12612613,0.3153153,0.2792793,0.19489466,0.5768882,0.2867676,1.4130818,21.801409,0.45254833,-9.090277,1.4130818,1.12,0.8,1,1.0
Bulgarian A League,2024-05-13,14:15:00,Botev Vratsa,Hebar,1.98,4.1,3.35,2.42,1.41,1.13,2.74,1.07,1.32,3.1,1.06,3.1,1.38,1.71,2.16,1.08,8.6,1.92,1.9,9.8,12.5,8.4,10.0,7.4,6.8,15.5,9.8,10.0,9.6,18.5,10.0,20.0,18.5,9.2,26.0,7.2,4.6,4.8,0.5050505,0.29850745,0.24390244,0.46296296,0.5847953,0.5208333,0.5263158,1.6919192,2.070707,0.5910448,1.2238806,0.48292682,0.81707317,0.6447761,0.51044774,0.32211423,0.25703564,0.34868422,0.10067114,0.21597096,0.48292682,1.2238806,0.5910448,0.9166667,1.8981482,0.6447761,1.125,9.43,-0.14528102,0.079533406,0.20996818,0.4347826,0.34199488,1.0750039,0.34721684,2.633211,34.411144,0.6363961,12.680384,2.633211,0.75,1.37,1,1.0
Romanian Liga I,2024-05-13,14:30:00,Farul Constanta,Universitatea Craiova,2.62,2.82,3.7,3.2,1.38,1.5,2.72,1.12,7.2,12.0,1.05,4.1,1.25,2.1,1.81,1.14,6.0,1.65,2.32,12.5,11.5,17.0,7.4,11.0,7.6,11.0,7.0,15.5,10.0,13.0,7.2,7.4,7.0,7.6,8.0,6.0,6.2,8.8,0.3816794,0.27027026,0.35460994,0.5524862,0.47619048,0.6060606,0.43103448,1.4122137,1.0763359,0.7081081,0.76216215,0.92907804,1.3120568,0.48918918,0.5675676,0.1414028,0.17088607,0.036764707,0.13496932,0.3430127,0.92907804,0.76216215,0.7081081,1.4475138,1.558011,0.48918918,1.0969697,9.14,-0.118161924,-0.09628009,0.2866521,0.3085339,0.18859047,0.5745723,0.28352892,1.407409,28.369047,0.41012195,-8.250387,1.407409,0.88,1.08,1,1.0
Serbian Super League,2024-05-13,15:00:00,Zeleznicar Pancevo,Radnik Surdulica,1.4,5.5,3.9,1.1,1.01,1.03,1.03,1.01,1.32,1.16,1.01,1.14,1.02,1.06,1.03,1.06,1.16,1.12,1.12,1.48,4.2,4.2,4.2,1.05,1.09,4.2,4.2,1.09,1.06,1.09,4.2,1.09,1.09,1.09,1.09,1.06,4.2,1.09,0.71428573,0.25641027,0.18181819,0.9708738,0.9433962,0.89285713,0.89285713,2.7857144,3.9285715,0.35897437,1.4102564,0.25454545,0.7090909,0.26410258,0.2717949,0.61275786,0.4716981,0.5942029,0.17021276,0.5821501,0.25454545,1.4102564,0.35897437,1.3592232,5.3398056,0.26410258,0.91964287,10.8,-0.23148148,0.14814815,0.12962963,0.5092593,0.5739994,2.066398,0.7171,5.06162,51.34019,0.042426407,-0.85937226,5.06162,1.6,2.5,1,1.0
Belgian First Division A,2024-05-13,15:30:00,Club Brugge,Union St Gilloise,2.22,3.45,3.55,3.2,1.39,1.49,2.76,1.12,6.8,12.0,1.06,4.2,1.27,2.08,1.83,1.14,6.4,1.7,2.26,13.5,12.5,8.2,8.8,9.2,7.2,13.0,8.4,12.5,9.0,15.0,8.6,7.8,7.6,8.2,26.0,6.0,8.0,10.0,0.45045045,0.28169015,0.28985506,0.5464481,0.48076922,0.5882353,0.44247788,1.599099,1.554054,0.6253521,0.97183096,0.6434783,1.0289855,0.515493,0.5859155,0.2280873,0.2305026,0.21693122,0.014285714,0.3197026,0.6434783,0.97183096,0.6253521,1.2131147,1.8852459,0.515493,1.0764706,9.22,-0.14425163,-0.010845987,0.2407809,0.37418655,0.24100798,0.74069786,0.31395802,1.8143319,33.623905,0.35355338,-7.125016,1.8143319,0.1,1.33,1,1.0
