,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-08-04,10:30:00,ARMENIA - PREMIER LEAGUE,Alashkert,Pyunik Yerevan,4.4,1.76,3.85,9.8,1.246269
2,2025-08-04,10:30:00,ARMENIA - PREMIER LEAGUE,Van,Ararat-Armenia,5.2,1.66,4.3,980.0,1.2462534
3,2025-08-04,12:00:00,UKRAINE - PREMIER LEAGUE,Metalist 1925,Obolon,1.88,4.6,3.5,32.0,1.2457048
4,2025-08-04,13:00:00,SERBIA - PRVA LIGA,Jedinstvo U.,FK Trayal Krusevac,1.63,4.3,3.25,1000.0,1.2462802
5,2025-08-04,14:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Napredak,2.02,3.7,3.55,15.0,1.2461021
6,2025-08-04,14:00:00,DENMARK - 1ST DIVISION,Hvidovre IF,Horsens,3.05,2.52,3.25,11.5,1.2460759
7,2025-08-04,14:00:00,POLAND - DIVISION 1,Tychy,Wisla,4.7,1.76,4.1,12.0,1.246086
8,2025-08-04,15:00:00,PERU - LIGA 1,Cajamarca,Cusco,3.5,2.26,3.5,9.8,1.2461963
9,2025-08-04,16:00:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Libertad Asuncion,4.6,2.02,3.2,6.4,1.2462046
10,2025-08-04,16:00:00,SCOTLAND - PREMIERSHIP,Hearts,Aberdeen,2.02,4.0,3.8,17.0,1.2449759
11,2025-08-04,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Aurora,2.04,3.45,4.1,22.0,1.2461984
12,2025-08-04,17:00:00,PERU - LIGA 1,Sport Boys,Dep Tarma,2.06,3.85,3.6,1000.0,1.246197
13,2025-08-04,18:30:00,PARAGUAY - PRIMERA DIVISION,Deportivo Recoleta,Guarani,3.35,2.38,3.15,9.4,1.2462038
14,2025-08-04,18:30:00,BOLIVIA - DIVISION PROFESIONAL,Always Ready,Nacional Potosi,1.45,7.0,5.3,1000.0,1.2461985
15,2025-08-04,19:00:00,BRAZIL - SERIE B,Athletic Club,Atletico GO,2.44,3.7,3.0,10.5,1.2460977
16,2025-08-04,20:00:00,BRAZIL - SERIE A,Santos,Juventude,1.46,9.4,4.6,25.0,1.2459894
17,2025-08-04,21:00:00,PERU - LIGA 1,Cienciano,Los Chankas,1.64,5.6,4.1,980.0,1.2461964
18,2025-08-04,21:30:00,BRAZIL - SERIE B,Cuiaba,Volta Redonda,1.93,5.1,3.15,14.0,1.2460992
