,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-05-26,04:30,Daegu,Gangwon,2.4,2.9,3.1,2.2,1.65,1.83,1.83,1.0909091,0.9958592,0.91287094,0.3690749,0.37741134,1.0225874,0.5529028,0.117292166,0.21213885,1.0,0.9534626,0.9534626,1.0909091,0.7925271,0.72648317,-0.09090909,0.66804266,-7.3484693,0.39685386,0.09132622,0.6984269,1.3636364,0.6992059,1.4876033,0.58118653,1.0909091,1.2398347,1.1365151,0.44372755,0.5027144,1.1329348,0.57273775,0.098048896,0.17119336,0.90909094,0.9958592,1.0954452,1.4545455,1.3726971,0.9437293,-0.54545456,1.4373989,-2.6352315,0.30890897,0.06494195,1.7355372,0.52164054,2.3801653,0.83887047,0.41666666,0.3448276,0.32258064,0.45454547,0.6060606,0.5464481,0.5464481,1.2083334,1.2916666,0.82758623,1.0689656,0.7741935,0.9354839,0.7586207,0.5689655,0.111107625,0.094339624,0.12727273,0.033333335,0.13725491,0.7741935,1.0689656,0.82758623,1.0909091,1.4090909,0.7586207,1.2021858,8.4,0.0,2.236,-0.05952381,0.023809524,0.2857143,0.3690476,0.1287697,0.36055514,0.15861031,0.8831761,14.036243,0.7778175,15.376251,1.5725807,1.3844086,1.1359223,0.8803419,0.8831761,0.2,0.5,1,0.5124
2,SOUTH KOREA - K LEAGUE 2,2024-05-26,04:30,Anyang,Jeonnam,1.95,3.1,3.6,1.98,1.83,1.8,1.91,1.9090909,1.2398347,0.64943725,0.35271502,0.24016999,0.680918,0.49260154,0.15185057,0.30826247,1.3636364,0.97912085,0.718022,0.6363636,0.88139635,1.3850514,0.72727275,1.4826823,2.0386884,0.5189245,0.10442156,0.9412804,1.6115702,0.8284869,0.80991733,0.6925257,1.4545455,1.4373989,0.98821175,0.6516067,0.55050546,0.8448432,0.385376,0.10695732,0.27754015,1.3636364,1.1499192,0.84327406,1.8181819,1.5266232,0.83964276,-0.45454547,1.6713433,-3.6769552,0.3252079,0.042871054,2.355372,0.66574264,2.644628,1.0495535,0.51282054,0.32258064,0.2777778,0.5050505,0.5464481,0.5555556,0.5235602,1.5897436,1.8461539,0.62903225,1.1612903,0.5416667,0.8611111,0.63870966,0.59032255,0.27460584,0.22772278,0.2972973,0.07462686,0.22047244,0.5416667,1.1612903,0.62903225,0.9848485,1.8181819,0.63870966,1.1,8.65,0.455,2.677,-0.13294798,0.057803467,0.22543353,0.41618496,0.29343444,0.84606934,0.31057894,2.0724382,29.898901,0.21213204,4.289153,1.8162394,1.3461539,1.3492063,0.7411765,2.0724382,0.5,1.15,1,0.7929
3,THAILAND - THAI LEAGUE 1,2024-05-26,08:00,Ratchaburi,Prachuap,2.1,3.35,3.3,1.82,1.91,1.65,2.1,1.4545455,1.4373989,0.98821175,0.44868973,0.26998788,0.60172516,0.4049859,0.18226549,0.4500539,1.4545455,0.8907235,0.61237246,1.2727273,1.2128786,0.952976,0.18181819,1.6958871,9.327379,0.46799132,0.16250685,0.96126837,1.5867769,0.8164966,2.198347,0.70219284,0.54545456,0.4979296,0.91287094,0.3280632,0.28965646,0.8829289,0.5632665,0.078552924,0.13945961,0.72727275,0.6165755,0.84779125,1.2727273,0.6165755,0.48445213,-0.54545456,0.6555548,-1.2018504,0.31114644,0.09104751,0.8595041,0.52171767,1.6198347,0.48445213,0.47619048,0.29850745,0.3030303,0.5494506,0.5235602,0.6060606,0.47619048,1.5952381,1.5714285,0.6268657,0.98507464,0.6363636,1.0151515,0.5432836,0.57014924,0.23024862,0.2293578,0.22222222,0.007518797,0.2959381,0.6363636,0.98507464,0.6268657,1.1538461,1.8131868,0.5432836,1.1030303,8.75,0.909,1.935,-0.14285715,-0.0057142857,0.24,0.37714285,0.24263856,0.7076958,0.3014538,1.7334936,32.005383,0.12727922,-2.576572,1.7316017,1.3852814,1.25,0.8,1.7334936,0.05,1.25,1,0.7915
4,SCOTLAND - PREMIERSHIP,2024-05-26,08:00,Ross County,Raith,1.75,3.7,4.5,1.83,2.03,1.75,2.0,1.3636364,1.2984415,0.95219046,0.7312889,0.7046846,0.96362,0.40944237,0.12497085,0.3052221,1.4545455,1.0756508,0.73951,1.9090909,1.1642044,0.6098214,-0.45454547,1.6160353,-3.5552778,0.3314173,0.117778756,0.89298135,1.5867769,0.9860133,2.2561984,0.98509604,1.8181819,1.3360853,0.73484695,0.36564493,0.29978853,0.8198898,0.5325281,0.064408354,0.12094828,1.0,0.8528029,0.8528029,0.8181818,0.9359664,1.1439589,0.18181819,1.0285189,5.656854,0.39260906,0.11173841,1.0,0.8528029,1.4132231,0.54187524,0.5714286,0.27027026,0.22222222,0.5464481,0.49261084,0.5714286,0.5,2.1142857,2.5714285,0.47297296,1.2162162,0.3888889,0.82222223,0.4945946,0.54864866,0.435772,0.35779816,0.44,0.09756097,0.3381555,0.3888889,1.2162162,0.47297296,0.95628417,2.4590163,0.4945946,1.0457143,9.95,-0.455,2.635,-0.1959799,0.08040201,0.1758794,0.4522613,0.42648488,1.4145081,0.46637517,3.4648232,44.274776,0.28284273,-5.710593,1.9365079,1.2380953,1.5641025,0.6393443,3.4648232,0.8,1.95,1,0.8802
5,THAILAND - THAI LEAGUE 1,2024-05-26,08:00,Sukhothai,Lamphun Warrior,2.4,3.3,2.8,1.7,2.07,1.55,2.32,2.0,1.3483998,0.6741999,0.6205901,0.3771893,0.60779136,0.32949036,0.1051993,0.31927884,1.7272727,0.86243933,0.499307,1.1818181,1.1134044,0.94211143,0.54545456,1.304791,2.3921168,0.41705996,0.13311873,1.0721663,4.396694,0.33881545,1.2892562,1.0206207,0.72727275,0.86243933,1.1858541,0.6744634,0.5140454,0.76215464,0.40279976,0.077964164,0.19355565,1.3636364,0.88139635,0.6463573,1.8181819,0.7158189,0.3937004,-0.45454547,1.0756508,-2.366432,0.32037562,0.116007484,2.479339,0.48476797,3.3057852,0.3937004,0.41666666,0.3030303,0.35714287,0.5882353,0.4830918,0.6451613,0.43103448,1.375,1.1666666,0.72727275,0.8484849,0.85714287,1.1785715,0.5151515,0.6272727,0.12929326,0.15789473,0.07692308,0.08196721,0.32,0.85714287,0.8484849,0.72727275,1.4117647,1.6470588,0.5151515,1.0967742,8.5,1.273,2.211,-0.105882354,-0.05882353,0.28235295,0.32941177,0.15914999,0.45092496,0.2650083,1.104536,24.227745,0.52325904,-10.481218,1.6071428,1.4880953,1.08,0.9259259,1.104536,0.5,0.9,1,0.7076
6,THAILAND - THAI LEAGUE 1,2024-05-26,08:00,Chonburi,Trat FC,1.62,4.05,4.6,1.5,2.42,1.53,2.32,1.3636364,1.2984415,0.95219046,0.3754342,0.31534892,0.83995795,0.5336016,0.09647715,0.18080372,1.2727273,1.2856487,1.0101526,1.1818181,0.83319557,0.70501167,0.09090909,1.443137,15.874508,0.43806162,0.14444602,0.8553945,1.6198347,1.0101526,0.8595041,1.145644,0.36363637,0.88139635,2.42384,0.4441531,0.45900673,1.0334426,0.5184628,0.07403264,0.14279258,0.8181818,0.83319557,1.0183501,2.5454545,1.3726971,0.5392739,-1.7272727,1.8136307,-1.0499967,0.2215201,0.074304074,0.6694215,1.0183501,6.016529,0.5807565,0.61728394,0.24691358,0.2173913,0.6666667,0.41322315,0.6535948,0.43103448,2.5,2.8395061,0.4,1.1358025,0.35217392,0.8804348,0.37037036,0.59753084,0.50468075,0.42857143,0.4790997,0.06358381,0.45945945,0.35217392,1.1358025,0.4,1.08,3.0666666,0.37037036,0.98039216,10.27,1.0,2.18,-0.23661149,0.05355404,0.157741,0.44790652,0.4632209,1.5857595,0.548116,3.8843017,50.544075,1.3010765,-24.70243,2.0692432,1.2694578,1.6300211,0.613489,3.8843017,0.55,2.43,1,0.9533
7,BELGIUM - JUPILER PRO LEAGUE,2024-05-26,08:30,Kortrijk,Lommel SK,1.85,3.5,3.5,1.8,2.0,1.67,2.1,0.90909094,1.3111095,1.4422206,0.35947555,0.3418209,0.9508877,0.5491084,0.12299916,0.22399797,0.90909094,0.8999541,0.98994946,1.7272727,1.2856487,0.74432296,-0.8181818,1.3360853,-1.6329932,0.31779045,0.12189786,0.6134407,1.8181819,0.44997704,0.3140496,7.071068,1.7272727,1.2128786,0.70219284,0.62703145,0.36426276,0.5809322,0.31272295,0.09794507,0.3132008,1.9090909,0.9958592,0.52164054,1.2727273,1.0523489,0.82684547,0.6363636,1.8227216,2.864277,0.44877833,0.1394699,2.7768595,0.6846532,2.7768595,0.48232654,0.5405405,0.2857143,0.2857143,0.5555556,0.5,0.5988024,0.47619048,1.8918918,1.8918918,0.5285714,1.0,0.5285714,1.0,0.51428574,0.5714286,0.3240906,0.3084112,0.3084112,0.0,0.3207547,0.5285714,1.0,0.5285714,1.0277778,1.9444444,0.51428574,1.0778443,8.85,-0.818,2.524,-0.18644068,0.0,0.20903955,0.39548022,0.32292473,0.95262796,0.36329657,2.3334525,39.522633,0.28284273,-5.710593,1.9073359,1.3976834,1.3646408,0.7327935,2.3334525,0.0,1.65,1,0.705
8,INDONESIA - LIGA 1,2024-05-26,09:00,Persib Bandung,Madura United,1.65,3.85,4.4,1.57,2.1,1.6,2.07,2.0,1.1281521,0.56407607,0.3671894,0.26212147,0.713859,0.46328002,0.072891384,0.15733764,1.9090909,1.3111095,0.6867717,0.90909094,0.7925271,0.8717798,1.0,1.5374123,1.5374123,0.66033673,0.08818214,1.2847139,3.123967,0.8012336,1.1570247,0.62269986,1.4545455,1.233151,0.84779125,0.86028636,0.6376992,0.74126387,0.3426471,0.12936619,0.37754935,1.7272727,1.1354542,0.6573682,1.5454545,1.3726971,0.88821584,0.18181819,1.8982376,10.440307,0.33384365,0.082585886,2.0413222,0.96076894,3.090909,0.68634856,0.6060606,0.25974026,0.22727273,0.6369427,0.47619048,0.625,0.4830918,2.3333333,2.6666667,0.42857143,1.1428572,0.375,0.875,0.4077922,0.54545456,0.47047937,0.4,0.45454547,0.06666667,0.42066422,0.375,1.1428572,0.42857143,1.0509554,2.8025477,0.4077922,0.98125,9.9,0.545,2.361,-0.22222222,0.055555556,0.16666667,0.44444445,0.44095856,1.4551632,0.51252204,3.5644073,47.72631,0.7495332,-14.842227,2.0454545,1.2878788,1.5882353,0.6296296,3.5644073,0.55,2.2,1,0.9514
9,POLAND - DIVISION 1,2024-05-26,10:00,Wisla Plock,R. Rzeszow,1.53,3.9,4.75,1.67,2.15,1.73,2.0,2.2727273,1.2128786,0.53366655,0.4594344,0.2106117,0.45841518,0.38608783,0.11869176,0.30742162,1.5454545,0.6555548,0.4241825,0.8181818,0.5749596,0.7027284,0.72727275,0.9620914,1.3228756,0.50386065,0.07993265,1.0246576,1.5454545,0.6555548,1.0413224,0.45175394,1.0,1.2792042,1.2792042,0.97811425,0.7305787,0.7469257,0.30635366,0.10510059,0.34306946,1.6363636,1.1499192,0.7027284,2.090909,1.1642044,0.5567934,-0.45454547,1.9241828,-4.233202,0.23482926,0.08136152,1.785124,1.0540925,2.090909,1.1642044,0.6535948,0.25641027,0.21052632,0.5988024,0.4651163,0.5780347,0.5,2.5490196,3.1045752,0.3923077,1.2179487,0.32210526,0.8210526,0.42820513,0.55128205,0.5326047,0.4364641,0.5127388,0.098265894,0.40035906,0.32210526,1.2179487,0.3923077,0.9161677,2.8443115,0.42820513,0.9653179,10.18,1.273,2.492,-0.23280942,0.083497055,0.15029469,0.4666012,0.49176484,1.668722,0.5441714,4.0875177,49.83959,0.6788225,-13.495733,2.1713107,1.2851738,1.6895075,0.5918885,4.0875177,0.85,2.37,1,0.9696
10,POLAND - DIVISION 1,2024-05-26,10:00,Tychy,Leczna,2.25,3.1,2.9,2.25,1.62,1.91,1.8,1.3636364,1.4937888,1.0954452,0.41161278,0.33365247,0.81059796,0.4854922,0.18714356,0.38547185,1.3636364,0.88139635,0.6463573,1.3636364,1.2264307,0.89938253,0.0,1.5374123,1.0,0.48346373,0.104903206,0.92355007,1.8595041,0.6463573,2.8512397,0.5865538,1.5454545,1.3726971,0.88821584,0.4431085,0.54017746,1.2190636,0.5880549,0.1253452,0.21315221,1.0,1.1281521,1.1281521,1.2727273,1.4826823,1.1649648,-0.27272728,2.13588,-7.83156,0.28133684,0.10190845,1.5454545,0.7299808,1.5041323,1.2545774,0.44444445,0.32258064,0.3448276,0.44444445,0.61728394,0.5235602,0.5555556,1.3777778,1.2888889,0.7258065,0.9354839,0.7758621,1.0689656,0.7258065,0.5225806,0.14297126,0.1588785,0.1262136,0.033333335,0.1588785,0.7758621,0.9354839,0.7258065,1.0,1.2888889,0.7258065,1.1780105,8.25,-0.182,2.866,-0.1030303,-0.024242423,0.27272728,0.35151514,0.16160354,0.44440973,0.16786417,1.088577,23.025492,0.89095455,17.484426,1.6781609,1.4789273,1.1347151,0.8812785,1.088577,0.2,0.85,1,0.5635
