,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,02/09/2023,00:10,Puebla,Club Tijuana,2.05,3.6,3.4,1.65,2.2,1.57,2.25,1.2,1.4696939,0.667,0.6,0.9165151,0.647,0.4878049,0.2777778,0.29411766,0.6060606,0.45454547,0.2700478,0.6,2.386,1,0.8611
2,SOUTH KOREA - K LEAGUE 2,02/09/2023,04:00,Bucheon FC 1995,Asan,2.5,3.0,2.7,2.5,1.5,2.1,1.67,1.5,1.2845232,1.155,1.1,1.3,0.918,0.4,0.33333334,0.37037036,0.4,0.6666667,0.07412994,0.4,2.585,1,0.5022
3,SOUTH KOREA - K LEAGUE 1,02/09/2023,04:30,Suwon Bluewings,Seoul,3.4,3.4,2.0,2.1,1.7,1.91,1.8,1.2,1.2489996,1.068,1.3,1.1874342,0.262,0.29411766,0.29411766,0.5,0.47619048,0.5882353,0.26755393,-0.1,2.436,1,0.5059
4,SOUTH KOREA - K LEAGUE 2,02/09/2023,06:30,Gimcheon Sangmu,Cheongju,1.5,3.5,6.5,1.75,2.05,1.8,1.91,2.3,1.1,0.732,1.1,1.0440307,0.877,0.6666667,0.2857143,0.15384616,0.5714286,0.4878049,0.58966434,1.2,2.144,1,0.5008
5,SOUTH KOREA - K LEAGUE 1,02/09/2023,07:00,Incheon,Pohang,2.88,3.25,2.3,2.03,1.83,1.73,2.0,2.1,1.3747727,0.903,1.6,0.9165151,0.411,0.3472222,0.30769232,0.4347826,0.49261084,0.5464481,0.14620149,0.5,2.291,1,0.5138
6,PORTUGAL - LIGA PORTUGAL 2,02/09/2023,07:00,Mafra,FC Porto B,2.25,3.2,2.9,1.98,1.88,1.73,2.0,1.5,1.2845232,0.726,1.3,1.4177446,0.759,0.44444445,0.3125,0.3448276,0.5050505,0.5319149,0.15289687,0.2,2.702,1,0.8303
7,SWEDEN - SUPERETTAN,02/09/2023,08:00,Utsikten,Ostersund,1.8,3.3,4.33,2.08,1.73,1.95,1.8,2.3,1.1,0.493,1.3,1.1874342,0.859,0.5555556,0.3030303,0.23094688,0.48076922,0.5780347,0.38322428,1.0,2.287,1,0.5107
8,SOUTH KOREA - K LEAGUE 2,02/09/2023,08:00,Cheonan City,Ansan Greeners,2.25,3.25,2.75,1.93,1.88,1.73,2.0,0.6,0.9165151,1.2,0.5,0.92195445,1.102,0.44444445,0.30769232,0.36363637,0.5181347,0.5319149,0.15093279,0.1,1.838,1,0.5007
9,NORWAY - OBOS-LIGAEN,02/09/2023,10:00,Kristiansund,Mjondalen,1.53,4.33,6.0,1.5,2.5,1.57,2.25,2.3,1.1,0.447,1.2,1.4696939,0.793,0.6535948,0.23094688,0.16666667,0.6666667,0.4,0.61640275,1.1,2.57,1,0.89
10,FINLAND - YKKONEN,02/09/2023,10:00,Jaro,JJK Jyvaskyla,1.44,4.33,5.75,1.6,2.3,1.73,2.0,1.4,1.1135529,0.847,0.22222222,0.41573972,1.327,0.6944444,0.23094688,0.17391305,0.625,0.4347826,0.6361395,1.178,1.529,1,0.5165
