,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SWEDEN - ALLSVENSKAN,15/04/2024,14:00,Hacken,Brommapojkarna,1.75,4.0,4.33,1.5,2.5,1.5,2.5,2.1,1.3747727,0.976,0.7,1.1874342,0.735,0.5714286,0.25,0.23094688,0.6666667,0.4,0.4452998,1.4,2.562,1,0.8561
2,POLAND - EKSTRAKLASA,15/04/2024,14:00,Piast Gliwice,Zaglebie,2.15,3.2,3.5,2.4,1.53,2.0,1.75,1.2,0.9797959,1.075,1.1,1.3,0.884,0.4651163,0.3125,0.2857143,0.41666666,0.6535948,0.22293474,0.1,2.28,1,0.7751
3,NORWAY - OBOS-LIGAEN,15/04/2024,14:00,Aalesund,Lyn,1.65,4.0,4.33,1.62,2.25,1.62,2.2,1.1,1.3,1.165,3.0,0.0,0.188,0.6060606,0.25,0.23094688,0.61728394,0.44444445,0.47611877,-1.9,1.3,1,0.663
4,ROMANIA - LIGA 1,15/04/2024,14:30,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,1.8,3.3,4.2,1.95,1.9,1.8,1.91,2.1,1.3747727,0.754,1.3,1.4177446,0.845,0.5555556,0.3030303,0.23809524,0.51282054,0.5263158,0.37459582,0.8,2.793,1,0.9175
5,SPAIN - LALIGA2,15/04/2024,15:30,Alcorcon,Villarreal B,2.2,3.1,3.6,2.3,1.6,1.91,1.8,1.4,1.1135529,1.014,0.4,0.9165151,1.244,0.45454547,0.32258064,0.2777778,0.4347826,0.625,0.21338186,1.0,2.03,1,0.8
6,IRELAND - PREMIER DIVISION,15/04/2024,15:45,Bohemians,Dundalk,1.91,3.4,4.0,1.95,1.9,1.8,1.95,1.3,1.1874342,1.521,1.0,1.3416408,0.723,0.5235602,0.29411766,0.25,0.51282054,0.5263158,0.33695322,0.3,2.529,1,0.9441
7,ENGLAND - PREMIER LEAGUE,15/04/2024,16:00,Chelsea,Everton,1.73,4.2,4.33,1.53,2.5,1.53,2.38,2.3,1.1,0.555,0.7,0.9,1.015,0.5780347,0.23809524,0.23094688,0.6535948,0.4,0.4640352,1.6,2.0,1,0.85
8,PORTUGAL - LIGA PORTUGAL,15/04/2024,16:15,Vizela,Chaves,2.0,3.5,3.75,1.98,1.88,1.75,2.0,1.1,1.3,0.77,0.4,0.48989794,1.382,0.5,0.2857143,0.26666668,0.5050505,0.5319149,0.30157617,0.7,1.79,1,0.8771
9,PERU - LIGA 1,15/04/2024,17:00,Cajamarca,Los Chankas,1.62,3.8,5.0,1.88,1.98,1.83,1.83,1.9,1.1357816,0.91,0.8,1.1661904,0.61,0.61728394,0.2631579,0.2,0.5319149,0.5050505,0.50990856,1.1,2.302,1,0.929
10,CHILE - PRIMERA DIVISION,15/04/2024,19:00,Cobresal,Copiapo,1.83,3.75,4.33,1.73,2.08,1.67,2.1,1.8,1.2489996,0.518,0.4,0.48989794,0.89,0.5464481,0.26666668,0.23094688,0.5780347,0.48076922,0.40533587,1.4,1.739,1,0.6319
