,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,21/03/2024,18:30,ECUADOR - LIGA PRO,Tecnico Universitario,Independiente (Ecu),3.8,3.5,1.95,2.1,1.7,1.91,1.8,A,H,D
2,Lay Away New,21/03/2024,21:00,ECUADOR - LIGA PRO,Emelec,Delfin,1.6,3.6,6.0,2.03,1.78,2.0,1.73,A,H,D
