,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-11-26,14:45:00,EUROPE - CHAMPIONS LEAGUE,FC Copenhagen,Kairat Almaty,1.34,11.5,5.7,36.0,1.2502133
2,2025-11-26,14:45:00,EUROPE - CHAMPIONS LEAGUE,Pafos FC,Monaco,6.0,1.63,4.4,10.5,1.2502131
3,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Atl. Madrid,Inter,2.38,3.3,3.5,13.5,1.2502123
4,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Liverpool,PSV,1.31,10.0,7.0,60.0,1.250214
5,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,PSG,Tottenham,1.46,8.2,5.0,30.0,1.2502142
6,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Club Brugge KV,1.6,6.2,4.6,28.0,1.2502134
7,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Olympiacos Piraeus,Real Madrid,6.4,1.55,4.9,11.0,1.2502135
8,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Eintracht Frankfurt,Atalanta,2.76,2.68,3.75,14.5,1.2502129
9,2025-11-26,17:00:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Sportivo Trinidense,3.05,2.5,3.15,1000.0,1.2509469
10,2025-11-26,17:00:00,EUROPE - CHAMPIONS LEAGUE,Arsenal,Bayern Munich,2.26,3.5,3.6,15.0,1.2502136
11,2025-11-26,19:00:00,BRAZIL - SERIE A,Red Bull Bragantino,Fortaleza,1.95,4.1,3.8,17.0,1.2509103
12,2025-11-26,19:30:00,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Club 2 de Mayo,0.0,0.0,0.0,1000.0,1.2510184
