,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,26/04/2024,06:45,Brisbane Roar,Adelaide United,2.1,4.0,3.0,1.3,3.5,1.3,3.4,1.2,1.2489996,0.854,1.0,1.3416408,0.798,0.47619048,0.25,0.33333334,0.7692308,0.2857143,0.26446298,0.2,2.591,1,0.6
2,CHINA - SUPER LEAGUE,26/04/2024,07:00,Qingdao West Coast,Nantong Zhiyun,2.1,3.4,3.5,2.2,1.65,1.95,1.8,2.0,1.0,0.003,1.1,1.0440307,0.938,0.47619048,0.29411766,0.2857143,0.45454547,0.6060606,0.24964708,0.9,2.044,1,0.942
3,CHINA - SUPER LEAGUE,26/04/2024,08:35,Wuhan Three Towns,Tianjin Jinmen Tiger,2.2,3.4,3.25,1.85,2.0,1.67,2.1,1.8,1.4696939,0.814,1.8,1.4696939,0.725,0.45454547,0.29411766,0.30769232,0.5405405,0.5,0.20629002,0.0,2.939,1,0.9426
4,CHINA - SUPER LEAGUE,26/04/2024,08:35,Changchun Yatai,Meizhou Hakka,1.73,3.75,5.0,2.0,1.85,1.91,1.91,1.0,1.0954452,0.77,0.6,0.9165151,0.62,0.5780347,0.26666668,0.2,0.5,0.5405405,0.4731227,0.4,2.012,1,0.7999
5,CHINA - SUPER LEAGUE,26/04/2024,09:00,Chengdu Rongcheng,Shandong Taishan,2.2,3.6,3.1,1.67,2.15,1.57,2.25,2.4,1.2,0.767,1.9,1.1357816,0.544,0.45454547,0.2777778,0.32258064,0.5988024,0.4651163,0.21338186,0.5,2.336,1,0.6626
6,POLAND - EKSTRAKLASA,26/04/2024,13:00,Piast Gliwice,Warta Poznan,1.91,3.1,4.5,2.7,1.44,2.38,1.53,1.2,0.9797959,0.881,1.3,1.1874342,1.232,0.5235602,0.32258064,0.22222222,0.37037036,0.6944444,0.3518073,-0.1,2.167,1,0.8701
7,CROATIA - HNL,26/04/2024,13:00,Istra 1961,Slaven Belupo,2.0,3.1,4.0,2.25,1.62,1.91,1.8,1.5,1.2845232,1.071,1.0,1.3416408,1.249,0.5,0.32258064,0.25,0.44444445,0.61728394,0.29371467,0.5,2.626,1,0.5199
8,ROMANIA - LIGA 1,26/04/2024,14:00,Din. Bucuresti,FC Voluntari,1.8,3.5,3.75,1.98,1.88,1.83,1.83,1.5,1.2845232,0.888,1.1,1.3,0.773,0.5555556,0.2857143,0.26666668,0.5050505,0.5319149,0.35721365,0.4,2.585,1,0.8919
9,BULGARIA - PARVA LIGA,26/04/2024,14:00,Pirin Blagoevgrad,Botev Vratsa,2.2,3.3,3.3,2.2,1.65,1.91,1.8,1.2,1.2489996,0.741,0.3,0.45825756,1.35,0.45454547,0.3030303,0.3030303,0.45454547,0.6060606,0.20203051,0.9,1.707,1,0.5221
10,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,26/04/2024,15:00,Al Ittihad,Al Shabab,1.91,3.8,3.6,1.67,2.15,1.62,2.2,1.9,1.1357816,0.925,1.0,1.0954452,0.963,0.5235602,0.2631579,0.2777778,0.5988024,0.4651163,0.336661,0.9,2.231,1,0.5042
