,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,MEXICO - LIGA MX,2024-03-05,00:15,Pachuca,U.N.A.M.- Pumas,2.38,3.4,2.9,1.67,2.15,1.57,2.25,1.5454545,1.3726971,0.88821584,0.48301658,0.38194278,0.79074466,0.43701467,0.19427831,0.44455788,1.8181819,1.2662171,0.6964194,1.8181819,0.7158189,0.3937004,0.0,1.0444659,1.0,0.507189,0.12183831,1.1626854,4.2975206,0.53570724,1.983471,0.6561673,0.72727275,0.86243933,1.1858541,0.45631576,0.49405083,1.0826951,0.52685,0.12681194,0.2406984,1.0,1.1281521,1.1281521,1.6363636,1.1499192,0.7027284,-0.6363636,1.8719327,-2.9416087,0.2989514,0.08513327,1.2727273,0.8864053,1.785124,1.0540925,0.42016807,0.29411766,0.3448276,0.5988024,0.4651163,0.6369427,0.44444445,1.4285715,1.2184874,0.7,0.85294116,0.8206897,1.1724138,0.49117646,0.63235295,0.14668773,0.1764706,0.09848485,0.07936508,0.34122288,0.8206897,0.85294116,0.7,1.4251497,1.736527,0.49117646,1.0636942,8.68,0.818,2.235,-0.11751152,-0.057603687,0.27419356,0.33410138,0.17627858,0.51003265,0.28597945,1.2493198,27.021582,0.6788225,-13.495733,1.6053318,1.4546509,1.1035856,0.90613717,1.2493198,0.5,1.02,1,0.7163
2,ROMANIA - LIGA 2,2024-03-05,05:00,FC Arges,CSC Dumbravita,1.65,3.65,4.7,1.98,1.65,1.98,1.65,1.6363636,1.2984415,0.793492,0.21651262,0.36142358,1.6692957,0.7118312,0.25958726,0.3646753,1.0,1.2060454,1.2060454,0.54545456,0.6555548,1.2018504,0.45454547,1.4373989,3.1622777,0.5834596,0.13651396,0.7917298,1.6363636,0.7370277,0.446281,0.8012336,1.0909091,1.443137,1.3228756,0.32789826,0.43142068,1.3157151,0.65082264,0.108267024,0.16635412,0.72727275,0.9620914,1.3228756,1.6363636,1.2984415,0.793492,-0.90909094,1.975051,-2.1725562,0.2553493,0.11477545,1.322314,0.52915025,1.4876033,1.4282857,0.6060606,0.2739726,0.21276596,0.5050505,0.6060606,0.5050505,0.6060606,2.2121212,2.8484848,0.4520548,1.2876712,0.35106382,0.7765958,0.54246575,0.4520548,0.47435236,0.3773585,0.48031497,0.1257485,0.29662523,0.35106382,1.2876712,0.4520548,0.8333333,2.3737373,0.54246575,1.0,10.0,0.545,2.742,-0.2,0.105,0.165,0.47,0.46483868,1.5494623,0.4790398,3.795392,45.0,0.46669048,9.369385,2.0309477,1.2443584,1.6321243,0.61269844,3.795392,1.05,2.0,1,0.937
3,THAILAND - THAI LEAGUE 1,2024-03-05,09:00,Uthai Thani,Trat FC,1.7,4.0,4.1,1.53,2.35,1.55,2.3,1.3636364,1.06794,0.78315604,0.5005834,0.47445303,0.9478002,0.44980714,0.14850394,0.33015025,1.3636364,1.06794,0.78315604,1.3636364,1.3666633,1.0022198,0.0,1.5374123,1.0,0.4497634,0.10256348,0.9066999,3.5950413,0.4050807,1.3636364,1.3666633,0.36363637,0.88139635,2.42384,0.44809216,0.4608266,1.0284193,0.5138155,0.07882477,0.15341064,0.8181818,0.83319557,1.0183501,2.4545455,1.233151,0.5023948,-1.6363636,1.6663911,-1.0183501,0.21948726,0.07208546,0.8181818,0.83319557,3.7933884,0.7979212,0.5882353,0.25,0.24390244,0.6535948,0.42553192,0.6451613,0.4347826,2.3529413,2.4117646,0.425,1.025,0.41463414,0.9756098,0.3825,0.5875,0.44606736,0.40350878,0.41379312,0.012345679,0.44665462,0.41463414,1.025,0.425,1.1111112,2.6797385,0.3825,0.9870968,9.8,1.0,1.949,-0.23469388,0.010204081,0.1734694,0.41836736,0.41562065,1.3576941,0.497141,3.3256578,48.990913,1.1596551,-22.293629,2.0086083,1.3199426,1.5217391,0.6571429,3.3256578,0.1,2.3,1,0.9353
4,SLOVAKIA - NIKE LIGA,2024-03-05,12:30,Banska Bystrica,Kosice,1.78,3.9,3.95,1.72,2.07,1.7,2.05,1.2727273,1.1354542,0.8921426,0.5053418,0.5384905,1.0655965,0.4990808,0.18742238,0.37553516,1.3636364,1.2984415,0.95219046,1.2727273,1.0523489,0.82684547,0.09090909,1.443137,15.874508,0.44846895,0.15400854,0.90605265,2.231405,0.793492,1.2727273,1.0523489,0.72727275,1.1354542,1.5612495,0.5320676,0.6271899,1.1787785,0.54787254,0.10094152,0.1842427,0.90909094,0.9958592,1.0954452,2.090909,1.5048132,0.7196933,-1.1818181,1.5850542,-1.3411996,0.22185442,0.09393446,1.1570247,0.7824608,3.4214876,0.91960806,0.56179774,0.25641027,0.25316456,0.5813953,0.4830918,0.5882353,0.4878049,2.1910112,2.2191012,0.45641026,1.0128205,0.4506329,0.98734176,0.44102564,0.5307692,0.40527114,0.37323943,0.37870854,0.006369427,0.38790035,0.4506329,1.0128205,0.45641026,1.0348837,2.2965117,0.44102564,1.0117648,9.63,0.545,2.271,-0.22014537,0.005192108,0.18483904,0.41017655,0.3858781,1.2386687,0.44269305,3.034106,46.66834,0.49497473,-9.926246,1.9385579,1.3212914,1.467169,0.6815847,3.034106,0.05,2.12,1,0.8974
5,URUGUAY - PRIMERA DIVISION,2024-03-05,12:30,Danubio,Rampla Juniors,1.7,3.4,4.75,2.08,1.73,1.91,1.8,1.2727273,1.1354542,0.8921426,0.27442878,0.3151543,1.1484011,0.63131315,0.12981845,0.20563243,0.8181818,0.83319557,1.0183501,0.90909094,0.66804266,0.73484695,-0.09090909,1.1642044,-12.806249,0.43553105,0.070958704,0.62685645,0.892562,0.7637626,0.661157,0.91855866,0.8181818,1.1134044,1.3608277,0.49012604,0.533088,1.087655,0.5761502,0.13482904,0.2340172,1.0,1.0444659,1.0444659,2.0,1.7580981,0.87904906,-1.0,1.9540168,-1.9540168,0.32103565,0.11798152,1.0,1.0444659,4.3636365,0.80579495,0.5882353,0.29411766,0.21052632,0.48076922,0.5780347,0.5235602,0.5555556,2.0,2.7941177,0.5,1.3970588,0.35789475,0.7157895,0.6117647,0.5088235,0.44465995,0.33333334,0.4728682,0.16564417,0.24087591,0.35789475,1.3970588,0.5,0.8173077,2.2836537,0.6117647,1.0890052,9.85,0.455,2.249,-0.17258883,0.13705584,0.17258883,0.4822335,0.46548527,1.5283433,0.46449655,3.7436614,40.364536,0.49497473,9.926246,1.9752322,1.2198143,1.6192894,0.61755484,3.7436614,1.35,1.7,1,0.9271
6,BAHRAIN - PREMIER LEAGUE,2024-03-05,13:00,East Riffa,Al-Hala,1.78,3.4,4.45,1.98,1.78,1.85,1.85,1.0909091,0.9958592,0.91287094,0.4372452,0.27697608,0.6334572,0.42676857,0.1708469,0.4003268,1.1818181,0.5749596,0.48650426,1.4545455,0.78202957,0.53764534,-0.27272728,0.9620914,-3.5276685,0.4158544,0.11979973,0.7988363,1.7190082,0.3952847,2.5123968,0.45275396,1.2727273,1.354515,1.0642618,0.59678566,0.5797161,0.9713975,0.44400984,0.14630486,0.32950816,1.1818181,1.1134044,0.94211143,1.4545455,0.78202957,0.53764534,-0.27272728,1.354515,-4.9665546,0.2890149,0.10598398,0.96694213,1.3608277,2.3801653,0.47790697,0.56179774,0.29411766,0.2247191,0.5050505,0.56179774,0.5405405,0.5405405,1.9101124,2.5,0.5235294,1.3088236,0.4,0.76404494,0.58235294,0.5235294,0.40346116,0.3127413,0.42857143,0.13375796,0.2639405,0.4,1.3088236,0.5235294,0.8989899,2.2474747,0.58235294,1.0702703,9.63,-0.182,2.35,-0.1682243,0.10903427,0.18483904,0.46209762,0.41903496,1.3451022,0.43367422,3.294814,39.007473,0.28284273,5.710593,1.9101124,1.235955,1.5454545,0.64705884,3.294814,1.05,1.62,1,0.8745
7,BAHRAIN - PREMIER LEAGUE,2024-03-05,13:00,Al Khalidiyah,Al Riffa,2.15,3.2,3.3,1.88,1.85,1.7,2.05,2.090909,0.9958592,0.47628048,0.4525116,0.41199824,0.91047,0.4900535,0.28351536,0.5785396,2.3636363,2.0123584,0.85138243,1.0909091,0.7925271,0.72648317,1.2727273,1.7627927,1.3850514,0.62994814,0.12131417,1.4967922,4.0826445,1.1650497,1.4876033,0.58118653,1.6363636,1.2984415,0.793492,0.38467866,0.22364083,0.58137053,0.404772,0.16932154,0.41831332,1.7272727,0.9620914,0.5570003,1.4545455,1.304791,0.89704376,0.27272728,1.2856487,4.714045,0.57006234,0.14106779,2.5123968,0.6614378,1.7190082,1.1040539,0.4651163,0.3125,0.3030303,0.5319149,0.5405405,0.5882353,0.4878049,1.4883721,1.5348837,0.671875,1.03125,0.6515151,0.969697,0.5875,0.578125,0.20620075,0.19626169,0.21100917,0.015384615,0.25984251,0.6515151,1.03125,0.671875,1.143617,1.7553191,0.5875,1.1058824,8.65,0.455,2.294,-0.12138728,0.011560693,0.24855492,0.3815029,0.22094236,0.6370505,0.27451143,1.5604486,27.699472,0.042426407,0.85937226,1.6983792,1.3742071,1.2358974,0.80912864,1.5604486,0.1,1.05,1,0.823
8,POLAND - DIVISION 1,2024-03-05,13:00,Leczna,Odra Opole,2.15,3.1,3.1,2.25,1.62,1.91,1.8,1.3636364,1.06794,0.78315604,0.34094107,0.3118102,0.91455746,0.5641359,0.1256711,0.22276743,1.0,0.9534626,0.9534626,0.6363636,0.4810457,0.75592893,0.36363637,1.06794,2.936835,0.39419192,0.09297407,0.697096,1.5454545,0.6169464,0.6942149,0.44095856,1.0,1.2792042,1.2792042,0.49432704,0.583116,1.1796159,0.559344,0.111515276,0.19936797,0.90909094,0.9958592,1.0954452,1.3636364,0.64282435,0.47140452,-0.45454547,1.304791,-2.87054,0.31003195,0.09980155,1.2396694,0.73029673,1.8595041,0.47140452,0.4651163,0.32258064,0.32258064,0.44444445,0.61728394,0.5235602,0.5555556,1.4418604,1.4418604,0.6935484,1.0,0.6935484,1.0,0.7258065,0.5225806,0.18155444,0.18095239,0.18095239,0.0,0.1588785,0.6935484,1.0,0.6935484,0.95555556,1.3777778,0.7258065,1.1780105,8.35,0.364,2.347,-0.11377245,0.0,0.25748503,0.37125748,0.19705968,0.5484828,0.19668548,1.3435029,25.407719,0.89095455,17.484426,1.7179295,1.4328582,1.1989529,0.83406115,1.3435029,0.0,0.95,1,0.6426
9,ROMANIA - LIGA 1,2024-03-05,14:00,Farul Constanta,Sepsi Sf. Gheorghe,1.67,3.6,5.5,1.75,2.05,1.73,2.0,1.5454545,1.1570839,0.7487013,0.4910126,0.6449397,1.3134892,0.5476069,0.2181111,0.39829868,1.4545455,1.4993111,1.0307764,0.90909094,0.51425946,0.56568545,0.54545456,1.5587662,2.857738,0.47431076,0.12434928,0.9644281,1.5867769,1.3743685,0.74380165,0.6285394,1.4545455,1.4373989,0.98821175,0.54270107,0.27187228,0.5009614,0.32201412,0.104457766,0.32438874,1.3636364,0.7713892,0.56568545,1.2727273,0.74965554,0.58901507,0.09090909,1.0833068,11.916375,0.33492494,0.12087552,0.9917355,1.0606601,2.3140495,0.41231057,0.5988024,0.2777778,0.18181819,0.5714286,0.4878049,0.5780347,0.5,2.1556885,3.2934132,0.46388888,1.5277778,0.30363637,0.6545454,0.4861111,0.5694444,0.5054065,0.3662239,0.53417015,0.20879121,0.34579438,0.30363637,1.5277778,0.46388888,0.95428574,3.142857,0.4861111,1.0115607,10.77,0.091,2.594,-0.17920148,0.17641596,0.15506035,0.5106778,0.53343165,1.9150196,0.5796118,4.6908207,43.979572,0.42426407,-8.530766,1.9782254,1.144257,1.7288297,0.578426,4.6908207,1.9,1.93,1,0.9615
10,SWITZERLAND - CHALLENGE LEAGUE,2024-03-05,14:30,Schaffhausen,Stade Nyonnais,2.12,3.65,3.0,1.65,2.15,1.55,2.3,1.5454545,1.1570839,0.7487013,0.49329942,0.36377698,0.7374365,0.41678438,0.10334845,0.24796622,1.2727273,0.86243933,0.6776309,1.2727273,1.0523489,0.82684547,0.0,1.4770979,1.0,0.37257615,0.10544069,0.82265174,1.9669422,0.558049,1.5041323,0.890449,1.1818181,1.1922616,1.0088367,0.6686454,0.40125462,0.60010076,0.34151885,0.0673715,0.19727024,1.4545455,0.9875255,0.6789238,1.7272727,1.5427784,0.8931875,-0.27272728,1.6006197,-5.868939,0.2887243,0.093811676,1.4545455,0.9875255,3.2975206,0.80812204,0.4716981,0.2739726,0.33333334,0.6060606,0.4651163,0.6451613,0.4347826,1.7216982,1.4150944,0.58082193,0.82191783,0.70666665,1.2166667,0.4520548,0.5890411,0.23032667,0.26516464,0.171875,0.09774436,0.3773585,0.70666665,0.82191783,0.58082193,1.2848485,1.8181819,0.4520548,1.0645162,8.77,0.364,2.349,-0.17445838,-0.074116305,0.24173318,0.34207526,0.26267132,0.76787585,0.3430138,1.8809041,37.41599,0.70710677,-14.036243,1.7484276,1.4716982,1.1880342,0.8417266,1.8809041,0.65,1.53,1,0.7282
