Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ARMENIA - PREMIER LEAGUE,27/02/2024,12:00,Urartu,Pyunik Yerevan,3.6,3.45,1.85
2,BAHRAIN - PREMIER LEAGUE,27/02/2024,13:15,Sitra,Al Riffa,7.1,4.45,1.4
3,ROMANIA - LIGA 1,27/02/2024,16:00,Otelul,CFR Cluj,4.5,3.4,1.75
