,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,COLOMBIA - PRIMERA A,13/09/2023,18:00,Pereira,Dep. Pasto,1.85,3.3,4.75,2.3,1.6,2.1,1.67,1.4,1.1135529,1.12,0.4,0.48989794,1.157,0.5405405,0.3030303,0.21052632,0.4347826,0.625,0.3955861,1.0,1.603,1,0.6
2,COSTA RICA - PRIMERA DIVISION,13/09/2023,18:00,Grecia,Guanacasteca,2.5,3.2,2.7,1.9,1.9,1.73,2.0,1.0,1.0954452,1.019,0.6,0.9165151,1.032,0.4,0.3125,0.37037036,0.5263158,0.5263158,0.100667484,0.4,2.012,1,0.5107
3,CANADA - CANADIAN PREMIER LEAGUE,13/09/2023,18:30,Atl. Ottawa,Pacific FC,2.95,3.35,2.32,1.98,1.85,1.72,2.0,1.7,1.3453624,0.844,1.8,1.2489996,0.64,0.33898306,0.29850745,0.43103448,0.5050505,0.5405405,0.15568985,-0.1,2.594,1,0.5037
4,CHILE - PRIMERA DIVISION,13/09/2023,18:30,Curico Unido,O'Higgins,2.5,3.3,2.9,1.95,1.9,1.73,2.0,0.9,1.3747727,0.758,1.4,1.356466,0.771,0.4,0.3030303,0.3448276,0.51282054,0.5263158,0.11369778,-0.5,2.731,1,0.5517
5,COLOMBIA - PRIMERA A,13/09/2023,19:45,Chico,Santa Fe,2.63,3.0,2.75,2.5,1.5,2.1,1.67,1.5,1.024695,0.835,0.4,0.48989794,0.77,0.38022813,0.33333334,0.36363637,0.4,0.6666667,0.054072466,1.1,1.515,1,0.6
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,13/09/2023,20:00,Sarmiento Junin,Central Cordoba,2.1,3.0,4.0,2.6,1.48,2.1,1.67,1.7,1.1,1.102,1.0,1.0954452,0.867,0.47619048,0.33333334,0.25,0.3846154,0.6756757,0.26446298,0.7,2.195,1,0.8
7,COLOMBIA - PRIMERA A,13/09/2023,20:10,Jaguares de Cordoba,America De Cali,3.1,3.25,2.2,2.3,1.6,2.0,1.73,1.7,1.3453624,0.769,1.2,1.2489996,0.649,0.32258064,0.30769232,0.45454547,0.4347826,0.625,0.18251489,0.5,2.594,1,1.0
8,COSTA RICA - PRIMERA DIVISION,13/09/2023,21:00,Herediano,San Carlos,1.53,4.0,5.5,1.8,2.0,1.83,1.83,1.6,1.4282857,0.576,0.8,1.1661904,1.225,0.6535948,0.25,0.18181819,0.5555556,0.5,0.5754385,0.8,2.594,1,0.5092
9,BRAZIL - SERIE A,13/09/2023,21:30,Internacional,Sao Paulo,2.2,3.4,3.25,2.38,1.57,2.05,1.7,1.8,1.2489996,0.824,1.0,1.0954452,0.912,0.45454547,0.29411766,0.30769232,0.42016807,0.6369427,0.20629002,0.8,2.344,1,0.6
10,BRAZIL - SERIE A,13/09/2023,21:30,Flamengo RJ,Athletico-PR,1.75,3.6,4.75,1.88,1.98,1.8,1.95,2.4,0.9165151,0.583,0.9,1.1357816,0.587,0.5714286,0.2777778,0.21052632,0.5319149,0.5050505,0.44361246,1.5,2.052,1,1.0
11,COSTA RICA - PRIMERA DIVISION,13/09/2023,22:00,Puntarenas FC,Liberia,1.75,3.6,4.0,1.8,2.0,1.73,2.0,1.4,1.356466,0.88,1.6666666,0.94280905,0.223,0.5714286,0.2777778,0.25,0.5555556,0.5,0.39688212,-0.267,2.299,1,0.514
12,COLOMBIA - PRIMERA A,13/09/2023,22:20,Atl. Nacional,La Equidad,1.75,3.75,4.0,2.35,1.57,2.2,1.62,2.6,0.8,0.554,1.0,0.7745967,0.779,0.5714286,0.26666668,0.25,0.42553192,0.6369427,0.40736672,1.6,1.575,1,1.0
13,COSTA RICA - PRIMERA DIVISION,13/09/2023,23:30,Alajuelense,Cartagines,1.53,4.0,5.5,1.67,2.15,1.73,2.0,2.0,1.264911,0.767,1.7,1.3453624,0.743,0.6535948,0.25,0.18181819,0.5988024,0.4651163,0.5754385,0.3,2.61,1,0.5137
