,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-08,15:45:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,Gateshead,3.8,2.02,3.8,10.5,1.2340387
2,2024-10-08,15:45:00,SCOTLAND - CHAMPIONSHIP,Falkirk,Livingston,1.62,5.9,4.2,22.0,1.2340333
