,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,28/08/2023,12:00,Abha,Al Feiha,2.38,3.2,2.6,1.85,1.95,1.67,2.1,1.7,1.3453624,0.456,1.2,1.2489996,0.997,0.42016807,0.3125,0.3846154,0.5405405,0.51282054,0.1202707,0.5,2.594,1,0.5171
2,ROMANIA - LIGA 1,28/08/2023,12:30,FC Hermannstadt,U. Cluj,2.15,3.1,3.25,2.4,1.53,2.1,1.67,1.0,1.0954452,1.05,1.5,1.2845232,1.117,0.4651163,0.32258064,0.30769232,0.41666666,0.6535948,0.1943472,-0.5,2.38,1,0.8866
3,POLAND - DIVISION 1,28/08/2023,13:00,Odra Opole,Zaglebie Sosnowiec,1.85,3.4,3.6,1.95,1.9,1.8,1.91,1.4,1.356466,0.682,0.7,0.9,1.73,0.5405405,0.29411766,0.2777778,0.51282054,0.5263158,0.32415742,0.7,2.256,1,0.7818
4,SWEDEN - ALLSVENSKAN,28/08/2023,14:00,AIK,Varberg,1.4,4.75,7.5,1.73,2.08,2.0,1.75,0.7,0.9,0.929,1.1,1.3,0.964,0.71428573,0.21052632,0.13333334,0.5780347,0.48076922,0.7303455,-0.4,2.2,1,0.9234
5,SWEDEN - ALLSVENSKAN,28/08/2023,14:00,Elfsborg,Norrkoping,1.53,4.33,5.75,1.6,2.3,1.7,2.05,2.3,1.1,0.816,1.5,1.2845232,0.629,0.6535948,0.23094688,0.17391305,0.625,0.4347826,0.60640824,0.8,2.385,1,0.9257
6,SPAIN - LALIGA2,28/08/2023,14:00,Eldense,Eibar,2.9,3.0,2.7,2.6,1.48,2.1,1.67,2.2,0.9797959,0.495,1.4,1.356466,0.787,0.3448276,0.33333334,0.37037036,0.3846154,0.6756757,0.044286624,0.8,2.336,1,0.8
7,PORTUGAL - LIGA PORTUGAL 2,28/08/2023,14:00,Nacional,Leixoes,2.1,3.2,3.1,2.05,1.75,1.83,1.83,1.9,1.3747727,0.927,0.9,1.3747727,1.128,0.47619048,0.3125,0.32258064,0.4878049,0.5714286,0.20220505,1.0,2.75,1,0.7769
8,SWEDEN - SUPERETTAN,28/08/2023,14:00,AFC Eskilstuna,Gefle,1.85,3.75,3.6,1.9,1.95,1.8,1.95,1.5,1.2845232,0.832,0.625,0.99215674,0.82,0.5405405,0.26666668,0.2777778,0.5263158,0.51282054,0.34996185,0.875,2.277,1,0.5054
9,SWEDEN - SUPERETTAN,28/08/2023,14:00,Sundsvall,Jonkoping,2.25,3.6,2.75,1.67,2.15,1.57,2.25,0.8,1.1661904,0.63,0.9,0.83066237,0.663,0.44444445,0.2777778,0.36363637,0.5988024,0.4651163,0.18801287,-0.1,1.997,1,0.5037
10,SWEDEN - ALLSVENSKAN,28/08/2023,14:10,Sirius,Malmo FF,4.5,4.2,1.67,1.6,2.3,1.62,2.2,0.7,1.1874342,0.756,1.9,1.3747727,1.187,0.22222222,0.23809524,0.5988024,0.625,0.4347826,0.49258184,-1.2,2.562,1,0.6074
11,NETHERLANDS - EERSTE DIVISIE,28/08/2023,15:00,Jong AZ,Telstar,2.25,3.6,2.9,1.73,2.08,1.62,2.2,1.4,1.1135529,0.884,1.4,1.356466,0.821,0.44444445,0.2777778,0.3448276,0.5780347,0.48076922,0.19251119,0.0,2.47,1,0.7967
12,NETHERLANDS - EERSTE DIVISIE,28/08/2023,15:00,Jong PSV,Helmond,2.3,3.5,3.0,1.62,2.25,1.53,2.38,1.4,1.356466,0.757,1.2,0.9797959,0.793,0.4347826,0.2857143,0.33333334,0.61728394,0.44444445,0.17697003,0.2,2.336,1,0.6766
13,PERU - LIGA 1,28/08/2023,15:00,ADT Tarma,Cajamarca,1.7,3.75,5.0,1.88,1.98,1.8,1.91,1.8,1.2489996,0.912,0.5,0.92195445,0.759,0.5882353,0.26666668,0.2,0.5319149,0.5050505,0.4820402,1.3,2.171,1,0.8038
14,ROMANIA - LIGA 1,28/08/2023,15:30,UTA Arad,FCSB,4.5,3.6,1.67,1.93,1.93,1.83,1.83,1.6,1.4282857,1.011,1.9,1.3747727,0.522,0.22222222,0.2777778,0.5988024,0.5181347,0.5181347,0.4531767,-0.3,2.803,1,0.563
15,SPAIN - LALIGA2,28/08/2023,16:30,Racing Santander,Huesca,2.1,3.25,3.75,2.5,1.5,2.2,1.62,2.3,1.1,0.79,0.9,0.83066237,1.035,0.47619048,0.30769232,0.26666668,0.4,0.6666667,0.25889632,1.4,1.931,1,0.6
16,PERU - LIGA 1,28/08/2023,17:15,Deportivo Garcilaso,Cesar Vallejo,1.53,4.33,5.75,1.83,2.03,1.91,1.8,1.2,0.9797959,0.678,0.9,1.1357816,1.118,0.6535948,0.23094688,0.17391305,0.5464481,0.49261084,0.60640824,0.3,2.116,1,0.9559
17,PARAGUAY - PRIMERA DIVISION,28/08/2023,20:00,Resistencia,Nacional Asuncion,3.4,3.5,1.95,2.05,1.75,1.83,1.83,1.0,1.0954452,1.156,1.2,1.2489996,0.647,0.29411766,0.2857143,0.51282054,0.4878049,0.5714286,0.28865775,-0.2,2.344,1,0.5604
18,CHILE - PRIMERA DIVISION,28/08/2023,20:00,Everton,Cobresal,2.1,3.4,3.5,1.83,2.03,1.67,2.1,1.0,1.3416408,0.676,1.5,1.2845232,0.834,0.47619048,0.29411766,0.2857143,0.5464481,0.49261084,0.24964708,-0.5,2.626,1,0.7975
19,ARGENTINA - COPA DE LA LIGA PROFESIONAL,28/08/2023,20:00,Banfield,Rosario Central,2.25,3.2,3.4,2.6,1.48,2.2,1.62,1.4,1.356466,0.877,0.8,1.1661904,1.732,0.44444445,0.3125,0.29411766,0.3846154,0.6756757,0.19110349,0.6,2.523,1,1.0
20,COLOMBIA - PRIMERA A,28/08/2023,20:15,Ind. Medellin,Chico,1.62,3.8,6.0,2.1,1.7,2.1,1.67,1.6,1.2,0.659,0.5,0.5,1.106,0.61728394,0.2631579,0.16666667,0.47619048,0.5882353,0.5550345,1.1,1.7,1,0.8
21,ARGENTINA - COPA DE LA LIGA PROFESIONAL,28/08/2023,21:30,Atl. Tucuman,Instituto,2.2,3.1,3.6,2.7,1.44,2.2,1.62,1.8,1.2489996,0.334,0.7,1.1874342,1.217,0.45454547,0.32258064,0.2777778,0.37037036,0.6944444,0.21338186,1.1,2.436,1,0.8
22,COLOMBIA - PRIMERA A,28/08/2023,22:30,Bucaramanga,Dep. Cali,2.38,3.1,3.25,2.15,1.67,1.83,1.83,1.5,1.2845232,0.634,0.7,1.1874342,1.149,0.42016807,0.32258064,0.30769232,0.4651163,0.5988024,0.14246601,0.8,2.472,1,1.0
