,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,19/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,Seongnam FC,Busan IPark,3.2,3.0,2.2,1.93,1.88,1.67,2.1,D,A,A
2,OVER2_5,19/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,Cheonan City,FC Anyang,3.6,3.4,1.9,1.9,1.9,1.8,1.91,D,A,A
3,OVER2_5,19/05/2024,12:30,POLAND - EKSTRAKLASA,Widzew Lodz,Lech Poznan,3.5,3.4,1.91,1.9,1.95,1.75,2.0,D,A,A
