,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ARGENTINA - PRIMERA NACIONAL,2024-07-31,15:00,San Telmo,Aldosivi,2.15,3.0,3.75,2.7,1.44,2.25,1.57,1.9090909,1.2398347,0.64943725,0.46262848,0.38782772,0.8383136,0.4545842,0.11314175,0.24889062,1.4545455,1.233151,0.84779125,0.54545456,0.6555548,1.2018504,0.90909094,1.3787047,1.5165751,0.41854933,0.07113341,0.9365474,1.8512397,0.96890426,0.59504133,0.6009252,2.090909,1.2398347,0.5929644,0.6394244,0.44502532,0.69597805,0.3420807,0.11554399,0.33776823,1.3636364,0.88139635,0.6463573,0.54545456,0.78202957,1.4337208,0.8181818,1.1134044,1.3608277,0.27331614,0.079324916,0.9917355,1.21192,0.74380165,0.57348835,0.4651163,0.33333334,0.26666668,0.37037036,0.6944444,0.44444445,0.6369427,1.3953488,1.744186,0.71666664,1.25,0.5733333,0.8,0.9,0.48,0.23224983,0.16504854,0.27118644,0.11111111,0.05263158,0.5733333,1.25,0.71666664,0.7962963,1.3888888,0.9,1.2,8.9,-0.182,2.48,-0.09550562,0.084269665,0.24157304,0.4213483,0.26983842,0.80052066,0.23002869,1.9608672,23.025492,1.7819091,32.210926,1.6620156,1.2651163,1.3137255,0.76119405,1.9608672,0.75,0.85,1,0.7078
2,PERU - LIGA 1,2024-07-31,15:00,Grau,Comerciantes Unidos,1.42,4.5,7.0,1.62,2.25,1.8,1.91,1.3636364,1.06794,0.78315604,0.2682172,0.23603646,0.88001984,0.5792344,0.17972651,0.3102829,1.2727273,1.2128786,0.952976,0.72727275,0.74965554,1.0307764,0.54545456,1.4993111,2.748737,0.58314604,0.07418605,0.9279367,2.6611571,0.58007234,0.5289256,1.0307764,1.4545455,1.4373989,0.98821175,0.7357549,0.5931679,0.80620307,0.37861744,0.101553835,0.26822284,1.2727273,1.0523489,0.82684547,2.090909,1.781447,0.8519964,-0.8181818,2.3671303,-2.8931592,0.1884935,0.09977875,0.46280992,2.8939593,3.801653,0.9797959,0.70422536,0.22222222,0.14285715,0.61728394,0.44444445,0.5555556,0.5235602,3.169014,4.9295774,0.31555554,1.5555556,0.20285714,0.64285713,0.36,0.5,0.69592005,0.5202703,0.66270787,0.2173913,0.47058824,0.20285714,1.5555556,0.31555554,0.8765432,4.3209877,0.36,0.9,12.92,-0.091,2.505,-0.23839009,0.19349845,0.10990712,0.5417957,0.6489983,2.7950194,0.72851104,6.846371,57.002296,0.89095455,-17.484426,2.2555332,1.1327968,1.991119,0.50223017,6.846371,2.5,3.08,1,0.9895
3,ICELAND - BESTA DEILD KARLA,2024-07-31,16:15,Fylkir,Fram,2.35,3.75,2.57,1.39,2.75,1.36,2.9,1.3636364,1.2984415,0.95219046,0.7573638,0.5947782,0.7853269,0.4092059,0.09310387,0.22752327,2.0,1.5374123,0.76870614,1.7272727,1.354515,0.78419286,0.27272728,2.004128,7.3484693,0.3768018,0.12064359,1.1884009,4.5454545,0.6764614,2.6694214,0.87645084,1.0909091,0.9958592,0.91287094,0.75674593,0.45159242,0.5967557,0.2847238,0.09173444,0.32218745,1.4545455,0.8907235,0.61237246,1.7272727,1.4200454,0.8221316,-0.27272728,1.4200454,-5.206833,0.2969358,0.08032582,1.8512397,0.6998542,5.338843,0.45942646,0.42553192,0.26666668,0.38910505,0.7194245,0.36363637,0.7352941,0.3448276,1.5957447,1.093617,0.62666667,0.6853333,0.9143969,1.459144,0.37066665,0.73333335,0.18852566,0.22950819,0.044715445,0.18670887,0.45914397,0.9143969,0.6853333,0.62666667,1.6906475,1.8489208,0.37066665,1.0220588,8.67,0.273,2.294,-0.16147636,-0.1361015,0.2710496,0.29642445,0.26050562,0.7528612,0.38557655,1.8441259,34.99202,1.9233304,-34.215702,1.6657008,1.5928471,1.0457381,0.9562624,1.8441259,1.18,1.4,1,0.7136
4,PERU - LIGA 1,2024-07-31,17:15,Los Chankas,Sporting Cristal,2.9,3.6,2.3,1.65,2.2,1.53,2.38,2.2727273,1.2128786,0.53366655,0.57081836,0.42280626,0.7407019,0.39917767,0.112144485,0.28093877,2.6363637,1.9666643,0.74597615,0.72727275,0.74965554,1.0307764,1.9090909,2.2342193,1.1703053,0.53415567,0.11988924,1.3670778,4.0743804,1.2725475,0.1983471,2.748737,1.7272727,1.4200454,0.8221316,0.58414394,0.33996844,0.5819943,0.34641004,0.17112413,0.49399298,1.8181819,1.1134044,0.61237246,1.5454545,1.1570839,0.7487013,0.27272728,1.8630819,6.8313007,0.44209686,0.14355095,0.8264463,2.4494898,3.090909,0.57854193,0.3448276,0.2777778,0.4347826,0.6060606,0.45454547,0.6535948,0.42016807,1.2413793,0.79310346,0.8055556,0.6388889,1.2608696,1.5652174,0.45833334,0.6111111,0.18249854,0.10769231,0.115384616,0.22033899,0.37142858,1.2608696,0.6388889,0.8055556,1.7575758,1.3939394,0.45833334,1.0784314,8.8,0.545,2.633,-0.07954545,-0.14772727,0.32954547,0.26136363,0.22180933,0.6506407,0.3188676,1.5937377,19.290047,0.7778175,-15.376251,1.4692653,1.6491754,0.8909091,1.1224489,1.5937377,1.3,0.7,1,0.6147
5,ARGENTINA - LIGA PROFESIONAL,2024-07-31,18:30,Union de Santa Fe,Rosario Central,2.2,3.0,3.75,3.1,1.36,2.38,1.53,1.8181819,1.3360853,0.73484695,0.32341084,0.19646761,0.6074861,0.44727322,0.11853745,0.26502246,1.3636364,1.06794,0.78315604,0.90909094,0.9958592,1.0954452,0.45454547,1.3726971,3.0199337,0.451473,0.09809312,0.9075547,1.6115702,0.9036415,0.661157,1.3693064,0.72727275,1.1354542,1.5612495,0.41684076,0.3569061,0.85621685,0.4808333,0.074351065,0.15462962,0.8181818,0.7158189,0.8748898,1.6363636,1.2264307,0.74948543,-0.8181818,1.465865,-1.7916129,0.22718711,0.060134545,0.59504133,0.98425096,1.4876033,1.3490738,0.45454547,0.33333334,0.26666668,0.32258064,0.7352941,0.42016807,0.6535948,1.3636364,1.7045455,0.73333335,1.25,0.58666664,0.8,1.0333333,0.45333335,0.2212457,0.15384616,0.26050422,0.11111111,0.016393442,0.58666664,1.25,0.73333335,0.7096774,1.2096775,1.0333333,1.302521,8.95,1.091,2.472,-0.08938547,0.083798885,0.24581006,0.41899443,0.2598216,0.7751344,0.21097997,1.8986838,21.801409,2.4607315,41.02327,1.630303,1.2545455,1.2995169,0.7695167,1.8986838,0.75,0.8,1,0.7903
6,BRAZIL - COPA DO BRASIL,2024-07-31,19:00,Athletico-PR,Bragantino,1.8,3.3,5.0,2.15,1.67,2.0,1.75,1.9090909,1.2398347,0.64943725,0.3249849,0.18833463,0.579518,0.43687564,0.15638086,0.3579528,1.7272727,1.2128786,0.70219284,0.72727275,0.9620914,1.3228756,1.0,1.7580981,1.7580981,0.559995,0.12576269,1.1436338,2.8264463,0.74120355,0.59504133,1.1758895,0.6363636,0.88139635,1.3850514,0.43384334,0.30797687,0.7098803,0.42306334,0.14238213,0.33655038,1.0,0.6030227,0.6030227,1.4545455,0.6555548,0.4506939,-0.45454547,0.9875255,-2.1725562,0.3130635,0.12284902,1.0,0.6030227,2.909091,0.3277774,0.5555556,0.3030303,0.2,0.4651163,0.5988024,0.5,0.5714286,1.8333334,2.7777777,0.54545456,1.5151515,0.36,0.66,0.6515151,0.5060606,0.42331153,0.29411766,0.47058824,0.20481928,0.21100917,0.36,1.5151515,0.54545456,0.8372093,2.3255813,0.6515151,1.075,10.1,1.273,2.121,-0.14851485,0.16831683,0.17821783,0.4950495,0.47555682,1.6010413,0.47081122,3.9217343,36.869896,0.6788225,13.495733,1.8666667,1.1555556,1.6153846,0.61904764,3.9217343,1.7,1.5,1,0.9639
7,BRAZIL - COPA DO BRASIL,2024-07-31,20:00,Flamengo RJ,Palmeiras,1.91,3.3,4.1,2.15,1.67,1.95,1.8,2.0,1.3483998,0.6741999,0.20740817,0.13661058,0.6586557,0.55629104,0.2045065,0.36762503,1.3636364,0.7713892,0.56568545,1.1818181,0.83319557,0.70501167,0.18181819,1.465865,8.062258,0.6606312,0.08022024,1.0121337,2.107438,0.4991342,1.1818181,0.83319557,1.5454545,1.1570839,0.7487013,0.37869284,0.43145186,1.1393188,0.54201263,0.12655155,0.23348452,1.2727273,1.2128786,0.952976,1.0909091,1.1642044,1.0671874,0.18181819,1.8982376,10.440307,0.4474516,0.09871125,1.0413224,1.4824071,1.0909091,1.1642044,0.5235602,0.3030303,0.24390244,0.4651163,0.5988024,0.51282054,0.5555556,1.7277486,2.146597,0.57878786,1.2424242,0.46585366,0.80487806,0.6515151,0.5060606,0.33724982,0.26679462,0.36439267,0.10810811,0.21100917,0.46585366,1.2424242,0.57878786,0.88837206,1.9069767,0.6515151,1.1025641,9.31,0.455,2.505,-0.14930183,0.08592911,0.20515575,0.44038668,0.35708916,1.1081667,0.35696074,2.714443,34.7993,0.6788225,13.495733,1.8145831,1.2552675,1.4455748,0.6917664,2.714443,0.8,1.39,1,0.8656
8,ARGENTINA - LIGA PROFESIONAL,2024-07-31,20:30,Boca Juniors,Banfield,1.85,3.3,4.5,2.5,1.5,2.2,1.62,2.2727273,0.9620914,0.4233202,0.31819105,0.42016828,1.3204906,0.5620572,0.19358559,0.3444233,1.3636364,1.2264307,0.89938253,0.54545456,0.78202957,1.4337208,0.8181818,0.7158189,0.8748898,0.5365805,0.11782053,0.9501084,1.3636364,1.2264307,0.54545456,0.78202957,1.0909091,1.2398347,1.1365151,0.49334452,0.43998122,0.8918336,0.46668896,0.051681288,0.11074033,1.0909091,0.9958592,0.91287094,1.3636364,1.1499192,0.84327406,-0.27272728,1.5427784,-5.656854,0.26079646,0.073954985,1.3884298,0.7824608,2.231405,0.7027284,0.5405405,0.3030303,0.22222222,0.4,0.6666667,0.45454547,0.61728394,1.7837838,2.4324324,0.56060606,1.3636364,0.41111112,0.73333335,0.75757575,0.45454547,0.38027963,0.2815534,0.41732284,0.15384616,0.13793103,0.41111112,1.3636364,0.56060606,0.74,1.8,0.75757575,1.1363636,9.65,1.182,2.202,-0.15025906,0.12435233,0.19170985,0.46632123,0.41252765,1.3269639,0.3756971,3.2503846,35.942112,1.4142135,26.565052,1.8438438,1.2072072,1.5273632,0.6547231,3.2503846,1.2,1.45,1,0.9265
9,BRAZIL - COPA DO BRASIL,2024-07-31,21:30,Corinthians,Gremio,2.05,3.2,3.75,2.05,1.75,1.8,1.95,1.4545455,1.233151,0.84779125,0.33544368,0.29799354,0.8883564,0.50579154,0.13610388,0.26909086,1.3636364,1.06794,0.78315604,1.3636364,1.3666633,1.0022198,0.0,1.6514456,1.0,0.49415132,0.12363268,0.92889386,1.8595041,0.78315604,1.6115702,1.1564074,1.0,1.2792042,1.2792042,0.5234917,0.66385186,1.268123,0.5564356,0.08381725,0.15063244,1.0909091,1.3111095,1.2018504,1.7272727,0.9620914,0.5570003,-0.6363636,1.3666633,-2.1476138,0.29597524,0.1017293,0.6942149,2.0603151,2.9834712,0.5570003,0.4878049,0.3125,0.26666668,0.4878049,0.5714286,0.5555556,0.51282054,1.5609756,1.8292683,0.640625,1.171875,0.5466667,0.85333335,0.640625,0.546875,0.26794776,0.21904762,0.29310346,0.07913669,0.21904762,0.5466667,1.171875,0.640625,1.0,1.8292683,0.640625,1.1388888,9.0,0.455,2.512,-0.12777779,0.06111111,0.22777778,0.41666666,0.28915587,0.8674676,0.30871093,2.124853,29.898901,0.42426407,8.530766,1.7300813,1.2878048,1.3434343,0.7443609,2.124853,0.55,1.15,1,0.7897
10,BRAZIL - COPA DO BRASIL,2024-07-31,21:30,Atletico GO,Vasco,2.55,3.2,2.88,2.3,1.6,1.95,1.8,1.0909091,1.2398347,1.1365151,0.33164078,0.21917853,0.66089135,0.4451356,0.15163405,0.3406469,1.6363636,1.2264307,0.74948543,1.6363636,0.7713892,0.47140452,0.0,1.6514456,1.0,0.5015008,0.1733954,1.0689322,2.0826447,0.9636241,1.338843,0.94280905,0.72727275,1.1354542,1.5612495,0.3024647,0.3746931,1.2387995,0.6359045,0.059531722,0.093617395,0.72727275,0.9620914,1.3228756,1.2727273,0.74965554,0.58901507,-0.54545456,1.1570839,-2.1213202,0.25239408,0.13593829,0.7933884,0.8819171,1.6198347,0.58901507,0.39215687,0.3125,0.3472222,0.4347826,0.625,0.51282054,0.5555556,1.254902,1.1294118,0.796875,0.9,0.8854167,1.1111112,0.71875,0.5,0.093001395,0.11304348,0.06077348,0.05263158,0.16363636,0.8854167,0.9,0.796875,1.1086956,1.2521739,0.71875,1.1794872,8.63,0.364,2.375,-0.07531866,-0.037079953,0.29548088,0.33371958,0.11298244,0.32501283,0.14340904,0.7961156,18.004162,0.98994946,19.290047,1.5236928,1.4338236,1.0626781,0.94101876,0.7961156,0.32,0.65,1,0.5762
