Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NORTH MACEDONIA - 1. MFL,07/04/2024,10:00,Vardar,Struga,4.45,3.45,1.75
2,INDIA - I-LEAGUE,07/04/2024,10:30,Neroca FC,Gokulam,8.5,5.7,1.26
3,ANDORRA - PRIMERA DIVISIÓ,07/04/2024,11:00,Esperanca,FC Santa Coloma,38.0,15.0,1.04
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,07/04/2024,16:00,Abha,Al Fateh,3.75,3.4,1.8
5,URUGUAY - PRIMERA DIVISION,07/04/2024,18:00,Maldonado,Penarol,4.2,3.75,1.7
