,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,Mariehamn,1.85,3.4,3.6,2.03,1.8,1.95,1.05,1.4,1.3,7.0,1.1
2,17/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,HJK,VPS,1.7,3.7,4.0,1.8,1.75,2.0,1.04,1.36,1.25,6.0,1.13
3,17/05/2024,13:10,AUSTRIA - 2. LIGA,Lafnitz,Admira,3.6,3.6,1.91,1.75,1.65,2.1,1.05,1.37,1.24,4.65,1.16
4,17/05/2024,13:10,AUSTRIA - 2. LIGA,Ried,Sturm Graz (Am),1.19,6.9,10.5,1.25,1.65,2.1,1.01,1.17,1.07,2.32,1.53
5,17/05/2024,13:30,SERBIA - SUPER LIGA,Mladost,TSC,5.3,4.25,1.53,1.7,1.78,1.93,1.04,1.34,1.22,4.4,1.17
6,17/05/2024,14:00,SWEDEN - SUPERETTAN,Trelleborg,Helsingborg,2.7,3.3,2.55,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
7,17/05/2024,14:30,BELARUS - VYSSHAYA LIGA,BATE,Slavia Mozyr,3.19,3.5,2.21,1.91,1.72,2.07,1.01,1.38,1.26,5.8,1.09
8,17/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Nassr,Al Hilal,3.2,3.75,1.95,1.5,1.44,2.63,1.02,1.25,1.14,3.75,1.25
9,17/05/2024,15:00,NETHERLANDS - EREDIVISIE,Roda,NAC Breda,1.85,3.8,3.9,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
10,17/05/2024,16:00,ENGLAND - CHAMPIONSHIP,Southampton,West Brom,1.8,3.5,4.75,1.9,1.8,1.91,1.05,1.36,1.29,6.0,1.13
11,17/05/2024,18:30,PARAGUAY - PRIMERA DIVISION,Ameliano,Sportivo Trinidense,2.45,3.4,2.63,1.95,1.73,2.0,1.03,1.4,1.25,6.5,1.08
12,17/05/2024,22:00,USA - USL CHAMPIONSHIP,Colorado Springs,Rhode Island,2.0,3.45,3.45,1.85,1.72,2.0,1.06,1.4,1.28,5.2,1.13
