,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-09-05,15:45:00,IRELAND - PREMIER DIVISION,Dundalk,St. Patricks,3.95,2.14,3.4,8.2,1.2325393
2,2024-09-05,20:00:00,BRAZIL - SERIE A,Cuiaba,Juventude,2.04,4.2,3.6,13.0,1.2324432
