,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,23/02/2024,05:45,Brisbane Roar,Western United,1.91,4.2,3.5,1.48,2.6,1.44,2.63,1.4,1.356466,0.741,1.0,1.3416408,1.066,0.5235602,0.23809524,0.2857143,0.6756757,0.3846154,0.3576621,0.4,2.698,1,0.6
2,BULGARIA - PARVA LIGA,23/02/2024,10:00,Botev Vratsa,Pirin Blagoevgrad,1.91,3.4,4.0,2.3,1.6,2.1,1.67,0.9,1.3747727,0.948,0.8,1.1661904,1.116,0.5235602,0.29411766,0.25,0.4347826,0.625,0.33695322,0.1,2.541,1,0.5126
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/02/2024,11:00,Al Taawon,Al Akhdoud,1.62,3.8,5.25,1.7,2.1,1.8,1.91,1.8888888,1.2862041,0.834,0.875,1.2686114,1.095,0.61728394,0.2631579,0.1904762,0.5882353,0.47619048,0.5222925,1.014,2.555,1,0.5152
4,ROMANIA - LIGA 1,23/02/2024,12:00,FC Hermannstadt,U Craiova 1948,2.05,3.3,3.6,2.3,1.6,2.0,1.73,2.0,1.0,0.507,0.8,1.1661904,0.815,0.4878049,0.3030303,0.2777778,0.4347826,0.625,0.26284063,1.2,2.166,1,0.6502
5,POLAND - EKSTRAKLASA,23/02/2024,14:00,Piast Gliwice,Cracovia,2.05,3.0,4.0,2.6,1.48,2.1,1.67,1.7,1.1,0.893,1.1,1.0440307,0.909,0.4878049,0.33333334,0.25,0.3846154,0.6756757,0.2759329,0.6,2.144,1,0.9102
6,POLAND - DIVISION 1,23/02/2024,14:00,Legnica,Polonia Warszawa,1.67,3.6,4.75,2.03,1.83,2.0,1.73,1.6,1.2,0.949,1.5555556,1.3425606,1.078,0.5988024,0.2777778,0.21052632,0.49261084,0.5464481,0.46754342,0.044,2.543,1,0.8208
7,NETHERLANDS - EERSTE DIVISIE,23/02/2024,16:00,FC Emmen,Cambuur,2.2,3.75,2.9,1.5,2.5,1.44,2.63,1.6,1.4282857,0.63,1.6,1.4282857,0.746,0.45454547,0.26666668,0.3448276,0.6666667,0.4,0.21686153,0.0,2.857,1,0.6794
8,NETHERLANDS - EERSTE DIVISIE,23/02/2024,16:00,Venlo,Eindhoven FC,1.85,3.6,4.0,1.67,2.15,1.62,2.2,1.7,1.3453624,0.506,1.5,1.2845232,0.712,0.5405405,0.2777778,0.25,0.5988024,0.4651163,0.3676066,0.2,2.63,1,0.7353
9,NETHERLANDS - EERSTE DIVISIE,23/02/2024,16:00,Willem II,Roda,1.75,4.0,4.2,1.7,2.1,1.67,2.1,2.6,0.8,0.596,1.2,0.9797959,1.157,0.5714286,0.25,0.23809524,0.5882353,0.47619048,0.43719274,1.4,1.78,1,0.7306
10,BELGIUM - CHALLENGER PRO LEAGUE,23/02/2024,16:00,Beveren,Deinze,2.05,3.4,3.1,1.73,2.08,1.62,2.2,1.7,1.3453624,0.764,1.5,1.5,0.601,0.4878049,0.29411766,0.32258064,0.5780347,0.48076922,0.23193386,0.2,2.845,1,0.5096
11,BELGIUM - CHALLENGER PRO LEAGUE,23/02/2024,16:00,Patro Eisden,Lierse K.,1.53,4.2,5.0,1.67,2.15,1.73,2.0,1.9,1.3747727,0.782,1.2,1.2489996,0.92,0.6535948,0.23809524,0.2,0.5988024,0.4651163,0.56454766,0.7,2.624,1,0.5135
12,POLAND - DIVISION 1,23/02/2024,16:30,Wisla,Tychy,1.62,3.8,4.75,1.7,2.1,1.73,2.0,1.9,1.1357816,1.085,1.2,1.4696939,1.037,0.61728394,0.2631579,0.21052632,0.5882353,0.47619048,0.49669066,0.7,2.605,1,0.7464
13,SPAIN - LALIGA2,23/02/2024,16:30,Valladolid,R. Oviedo,2.1,3.1,3.75,2.5,1.5,2.1,1.67,2.3,1.1,0.52,1.4,1.1135529,0.926,0.47619048,0.32258064,0.26666668,0.4,0.6666667,0.24942712,0.9,2.214,1,1.0
14,IRELAND - PREMIER DIVISION,23/02/2024,16:45,St. Patricks,Bohemians,2.1,3.3,3.4,1.95,1.9,1.7,2.05,2.3,1.1,0.989,0.8,1.1661904,1.407,0.47619048,0.3030303,0.29411766,0.51282054,0.5263158,0.23424554,1.5,2.266,1,0.6911
15,SCOTLAND - CHAMPIONSHIP,23/02/2024,16:45,Partick Thistle,Dunfermline,1.57,3.8,4.75,1.62,2.25,1.67,2.1,1.8,1.2489996,0.669,1.3,1.1874342,0.648,0.6369427,0.2631579,0.21052632,0.61728394,0.44444445,0.51276225,0.5,2.436,1,0.9033
16,IRELAND - PREMIER DIVISION,23/02/2024,16:45,Dundalk,Galway,2.15,3.1,3.6,2.15,1.67,1.91,1.91,2.1,1.1357816,0.5,2.3,1.1,0.682,0.4651163,0.32258064,0.2777778,0.4651163,0.5988024,0.22489834,-0.2,2.236,1,0.5623
17,ENGLAND - CHAMPIONSHIP,23/02/2024,16:45,Coventry,Preston,1.7,3.75,4.75,1.83,2.03,1.73,2.0,2.2,0.9797959,0.696,0.8,1.1661904,1.107,0.5882353,0.26666668,0.21052632,0.5464481,0.49261084,0.46856424,1.4,2.146,1,1.0
18,ENGLAND - CHAMPIONSHIP,23/02/2024,17:00,Leeds,Leicester,2.05,3.4,3.6,1.8,2.0,1.62,2.2,2.6,0.8,0.72,2.0,1.264911,0.783,0.4878049,0.29411766,0.2777778,0.5555556,0.5,0.2700478,0.6,2.065,1,0.8
19,PORTUGAL - LIGA PORTUGAL,23/02/2024,17:15,Arouca,Famalicao,2.15,3.25,3.4,2.08,1.73,1.91,1.91,1.1,1.3,1.193,1.0,1.0954452,1.119,0.4651163,0.30769232,0.29411766,0.48076922,0.5780347,0.2182196,0.1,2.395,1,0.7688
20,COLOMBIA - PRIMERA A,23/02/2024,18:00,Fortaleza,Chico,1.85,3.5,4.2,2.25,1.62,2.1,1.67,1.5,1.2845232,0.763,0.5,0.5,0.904,0.5405405,0.2857143,0.23809524,0.44444445,0.61728394,0.37425938,1.0,1.785,1,0.8
21,CHILE - PRIMERA DIVISION,23/02/2024,19:00,U. Catolica,Nublense,2.1,3.5,3.5,2.05,1.75,1.83,1.83,1.5,1.024695,0.645,1.4,1.356466,0.844,0.47619048,0.2857143,0.2857143,0.4878049,0.5714286,0.25712973,0.1,2.381,1,0.8352
22,PARAGUAY - PRIMERA DIVISION,23/02/2024,19:30,Sp. Luqueno,General Caballero JLM,1.7,3.5,4.5,2.15,1.67,2.1,1.67,1.4,1.356466,0.808,0.8,1.1661904,1.289,0.5882353,0.2857143,0.22222222,0.4651163,0.5988024,0.4370465,0.6,2.523,1,0.8551
23,BOLIVIA - DIVISION PROFESIONAL,23/02/2024,20:00,Independiente,Always Ready,2.1,3.5,3.0,1.85,1.95,1.67,2.1,2.2,0.9797959,0.869,1.2,1.2489996,1.077,0.47619048,0.2857143,0.33333334,0.5405405,0.51282054,0.2216965,1.0,2.229,1,1.0
24,COLOMBIA - PRIMERA A,23/02/2024,20:10,Aguilas,Envigado,1.65,3.75,5.25,2.05,1.75,2.0,1.73,2.1,1.1357816,0.474,0.3,0.45825756,1.458,0.6060606,0.26666668,0.1904762,0.4878049,0.5714286,0.5097278,1.8,1.594,1,0.8
25,CHILE - PRIMERA DIVISION,23/02/2024,21:30,Coquimbo,Copiapo,1.95,3.4,4.0,1.93,1.93,1.73,2.0,1.9,1.3747727,0.788,0.7,0.9,1.059,0.51282054,0.29411766,0.25,0.5181347,0.5181347,0.32617715,1.2,2.275,1,0.8332
26,MEXICO - LIGA MX,23/02/2024,22:00,Puebla,Queretaro,2.1,3.5,3.1,1.75,2.05,1.62,2.2,1.5,1.2845232,1.042,1.0,1.3416408,1.109,0.47619048,0.2857143,0.32258064,0.5714286,0.4878049,0.22818165,0.5,2.626,1,0.8156
