,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,PORTUGAL - LIGA PORTUGAL 2,12/01/2024,15:00,Leixoes,Oliveirense,1.9,3.5,4.0,2.03,1.83,1.8,1.91,0.9,1.1357816,1.144,1.3,1.4177446,0.981,0.5263158,0.2857143,0.25,0.49261084,0.5464481,0.34662262,-0.4,2.554,1,0.8746
2,BELGIUM - CHALLENGER PRO LEAGUE,12/01/2024,16:00,Beerschot VA,Anderlecht U23,1.67,3.75,4.33,1.7,2.1,1.73,2.0,1.5,1.2845232,0.686,1.4,1.356466,1.197,0.5988024,0.26666668,0.23094688,0.5882353,0.47619048,0.4532022,0.1,2.641,1,0.5066
3,NETHERLANDS - EERSTE DIVISIE,12/01/2024,16:00,Telstar,Jong AZ,2.15,3.6,3.1,1.7,2.1,1.62,2.2,1.3,1.4177446,0.677,1.1,1.3,0.672,0.4651163,0.2777778,0.32258064,0.5882353,0.47619048,0.22489834,0.2,2.718,1,0.8251
4,NETHERLANDS - EERSTE DIVISIE,12/01/2024,16:00,Roda,Eindhoven FC,1.7,4.0,4.5,1.65,2.2,1.62,2.2,2.3,1.1,0.797,1.5,1.2845232,0.599,0.5882353,0.25,0.22222222,0.6060606,0.45454547,0.47068322,0.8,2.385,1,0.7728
5,NETHERLANDS - EERSTE DIVISIE,12/01/2024,16:00,Cambuur,Maastricht,1.53,4.5,5.5,1.44,2.7,1.53,2.38,1.8,1.2489996,0.741,1.1,1.3,0.809,0.6535948,0.22222222,0.18181819,0.6944444,0.37037036,0.60563153,0.7,2.549,1,0.9296
6,NETHERLANDS - EERSTE DIVISIE,12/01/2024,16:00,Den Haag,De Graafschap,2.05,3.75,3.2,1.62,2.25,1.53,2.38,1.4,1.1135529,0.751,1.6666666,1.4907119,0.834,0.4878049,0.26666668,0.3125,0.61728394,0.44444445,0.26794776,-0.267,2.604,1,0.7983
7,NETHERLANDS - EERSTE DIVISIE,12/01/2024,16:00,Dordrecht,Helmond,2.0,3.75,3.4,1.48,2.6,1.44,2.63,1.7,1.1,0.677,1.1,1.3,0.761,0.5,0.26666668,0.29411766,0.6756757,0.3846154,0.29448667,0.6,2.4,1,0.6668
8,SPAIN - LALIGA2,12/01/2024,16:30,Eibar,Racing Santander,1.8,3.6,4.33,1.9,1.95,1.8,1.91,1.9,1.1357816,0.729,0.9,1.1357816,1.044,0.5555556,0.2777778,0.23094688,0.5263158,0.51282054,0.40383705,1.0,2.272,1,0.8
9,ENGLAND - PREMIER LEAGUE,12/01/2024,16:45,Burnley,Luton,1.95,3.6,3.8,1.97,1.93,1.8,1.95,0.6,1.2,0.968,0.5,0.92195445,0.877,0.51282054,0.2777778,0.2631579,0.5076142,0.5181347,0.32569757,0.1,2.122,1,0.7
10,ENGLAND - CHAMPIONSHIP,12/01/2024,17:00,Hull,Norwich,2.0,3.8,3.4,1.65,2.2,1.57,2.25,1.7,1.3453624,0.735,0.8,1.1661904,0.593,0.5,0.2631579,0.29411766,0.6060606,0.45454547,0.29825854,0.9,2.512,1,0.8
11,COSTA RICA - PRIMERA DIVISION,12/01/2024,23:00,Alajuelense,Sporting San Jose,1.45,4.33,5.75,1.67,2.15,1.83,1.83,2.4,1.2,0.388,1.1,1.3,0.743,0.6896552,0.23094688,0.17391305,0.5988024,0.4651163,0.6327661,1.3,2.5,1,0.6396
