,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-06-12,17:00:00,PERU - LIGA 1,Alianza Atl.,Comerciantes Unidos,1.38,9.6,5.1,70.0,1.2445602
2,2025-06-12,19:00:00,BRAZIL - SERIE A,Bragantino,Bahia,2.28,3.85,3.3,11.5,1.2442967
3,2025-06-12,19:00:00,BRAZIL - SERIE A,Vitoria,Cruzeiro,3.7,2.36,3.2,7.4,1.2442976
4,2025-06-12,19:30:00,BRAZIL - SERIE A,Fortaleza,Santos,2.28,3.8,3.35,11.0,1.2442969
5,2025-06-12,21:30:00,BRAZIL - SERIE A,Atletico-MG,Internacional,2.08,4.3,3.4,12.5,1.2442973
6,2025-06-12,21:30:00,BRAZIL - SERIE A,Sao Paulo,Vasco,1.88,5.5,3.45,13.0,1.2442968
