,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,03/03/2024,01:00,Wellington Phoenix,Adelaide United,1.91,3.8,3.75,1.53,2.4,1.5,2.5,1.8,1.2489996,0.988,1.1,1.3,0.898,0.5235602,0.2631579,0.26666668,0.6535948,0.41666666,0.34726974,0.7,2.549,1,0.6
2,SOUTH KOREA - K LEAGUE 2,03/03/2024,02:00,Suwon Bluewings,Asan,1.8,3.6,4.33,1.98,1.83,1.83,1.83,1.7,1.3453624,0.946,0.5,0.92195445,1.608,0.5555556,0.2777778,0.23094688,0.5050505,0.5464481,0.40383705,1.2,2.267,1,0.509
3,SOUTH KOREA - K LEAGUE 1,03/03/2024,02:00,Daegu,Gimcheon Sangmu,2.0,3.2,3.6,2.2,1.65,1.91,1.8,1.3,0.9,1.029,1.2,1.4696939,1.056,0.5,0.3125,0.2777778,0.45454547,0.6060606,0.2685754,0.1,2.37,1,0.5157
4,SOUTH KOREA - K LEAGUE 2,03/03/2024,04:30,Busan,Seoul E-Land,1.91,3.4,4.2,2.15,1.67,2.0,1.73,2.3,1.1,0.661,0.8,1.1661904,1.244,0.5235602,0.29411766,0.23809524,0.4651163,0.5988024,0.35093075,1.5,2.266,1,0.5079
5,SPAIN - PRIMERA RFEF,03/03/2024,08:00,Merida AD,Baleares,1.91,3.0,4.0,2.63,1.44,2.38,1.53,0.8,1.1661904,1.284,0.6,0.9165151,1.702,0.5235602,0.33333334,0.25,0.38022813,0.6944444,0.3102933,0.2,2.083,1,0.8923
6,POLAND - DIVISION 1,03/03/2024,08:40,Leczna,Motor Lublin,2.2,3.0,3.1,2.15,1.67,1.83,1.83,1.5,1.024695,0.983,1.6666666,1.4907119,1.255,0.45454547,0.33333334,0.32258064,0.4651163,0.5988024,0.16165097,-0.167,2.515,1,0.8008
7,ROMANIA - LIGA 1,03/03/2024,09:30,U. Cluj,FC Botosani,1.57,3.8,5.25,1.93,1.93,1.91,1.8,1.2,1.2489996,0.96,0.6,0.9165151,0.623,0.6369427,0.2631579,0.1904762,0.5181347,0.5181347,0.5380606,0.6,2.166,1,0.8627
8,SWITZERLAND - SUPER LEAGUE,03/03/2024,10:15,Luzern,Lugano,2.05,3.75,3.3,1.7,2.1,1.62,2.2,2.2,1.2489996,0.447,1.6,1.4282857,0.674,0.4878049,0.26666668,0.3030303,0.5882353,0.47619048,0.27466464,0.6,2.677,1,0.5221
9,POLAND - DIVISION 1,03/03/2024,11:00,Polonia Warszawa,Chrobry Glogow,2.0,3.4,3.4,1.88,1.98,1.73,2.0,0.5555556,0.95581394,0.825,1.1,1.3,0.38,0.5,0.29411766,0.29411766,0.5319149,0.5050505,0.26755393,-0.544,2.256,1,0.5917
10,POLAND - EKSTRAKLASA,03/03/2024,11:00,Zaglebie,Korona Kielce,2.0,3.2,3.3,2.03,1.83,1.8,1.95,1.5,1.2845232,0.495,0.8,0.8717798,1.199,0.5,0.3125,0.3030303,0.49261084,0.5464481,0.2439274,0.7,2.156,1,0.7949
11,SPAIN - PRIMERA RFEF,03/03/2024,12:00,Atl. Madrid B,Alcoyano,1.95,3.0,3.8,2.38,1.53,2.2,1.62,1.3,1.1874342,0.71,0.9,1.1357816,1.523,0.51282054,0.33333334,0.2631579,0.42016807,0.6535948,0.28431258,0.4,2.323,1,0.7004
12,SPAIN - PRIMERA RFEF,03/03/2024,12:00,Linares,Sanluqueno,2.2,3.1,2.9,2.38,1.53,2.1,1.67,0.9,1.1357816,1.097,0.4,0.48989794,2.046,0.45454547,0.32258064,0.3448276,0.42016807,0.6535948,0.15424335,0.5,1.626,1,0.9275
13,BELGIUM - JUPILER PRO LEAGUE,03/03/2024,12:00,Antwerp,St. Truiden,1.6,4.0,4.75,1.75,2.05,1.8,1.95,2.3,1.1,0.698,0.8,0.8717798,0.784,0.625,0.25,0.21052632,0.5714286,0.4878049,0.51618433,1.5,1.972,1,0.7317
14,SPAIN - LALIGA2,03/03/2024,12:15,Tenerife,Mirandes,2.0,3.2,4.2,2.88,1.4,2.38,1.53,1.2,1.2489996,1.203,1.1,1.0440307,1.415,0.5,0.3125,0.23809524,0.3472222,0.71428573,0.31466445,0.1,2.293,1,0.6
15,SWITZERLAND - SUPER LEAGUE,03/03/2024,12:30,Winterthur,Yverdon,1.83,3.75,4.33,1.67,2.15,1.62,2.2,1.7,1.3453624,0.498,0.6,0.9165151,0.639,0.5464481,0.26666668,0.23094688,0.5988024,0.4651163,0.40533587,1.1,2.262,1,0.5116
16,AUSTRIA - BUNDESLIGA,03/03/2024,13:00,Sturm Graz,Wolfsberger AC,1.73,4.0,4.5,1.83,2.03,1.8,1.95,1.7,1.3453624,0.945,1.3,1.1874342,1.175,0.5780347,0.25,0.22222222,0.5464481,0.49261084,0.46155208,0.4,2.533,1,0.5149
17,POLAND - EKSTRAKLASA,03/03/2024,13:30,Rakow,Lech Poznan,1.95,3.25,3.8,2.1,1.7,1.95,1.8,1.8,1.2489996,0.936,1.6,1.2,0.668,0.51282054,0.30769232,0.2631579,0.47619048,0.5882353,0.30099398,0.2,2.449,1,0.7187
18,SPAIN - PRIMERA RFEF,03/03/2024,14:00,Murcia,Recreativo Huelva,2.1,3.1,3.25,2.5,1.5,2.2,1.62,1.5,1.2845232,0.624,1.4,1.356466,0.954,0.47619048,0.32258064,0.30769232,0.4,0.6666667,0.20650795,0.1,2.641,1,0.7684
19,SPAIN - PRIMERA RFEF,03/03/2024,14:00,Ceuta,CF Intercity,1.83,3.1,4.0,2.2,1.65,2.0,1.73,1.8,1.2489996,1.141,1.2,1.2489996,1.01,0.5464481,0.32258064,0.25,0.45454547,0.6060606,0.33824423,0.6,2.498,1,0.7988
20,BELGIUM - CHALLENGER PRO LEAGUE,03/03/2024,15:15,Beveren,Oostende,1.83,3.75,4.0,1.75,2.05,1.67,2.1,1.7,1.3453624,0.748,1.6,1.2,0.777,0.5464481,0.26666668,0.25,0.5714286,0.4878049,0.38374668,0.1,2.545,1,0.5013
21,BOLIVIA - DIVISION PROFESIONAL,03/03/2024,16:00,Nacional Potosi,Aurora,1.67,3.5,4.5,1.53,2.4,1.53,2.38,2.5,1.024695,1.145,1.1,1.0440307,0.797,0.5988024,0.2857143,0.22222222,0.6535948,0.41666666,0.44620275,1.4,2.069,1,0.6
22,ARGENTINA - PRIMERA NACIONAL,03/03/2024,17:00,Deportivo Moron,San Telmo,1.83,3.3,5.0,2.4,1.53,2.2,1.62,2.2,0.9797959,0.773,0.5,0.92195445,1.451,0.5464481,0.3030303,0.2,0.41666666,0.6535948,0.4152234,1.7,1.902,1,0.8
23,ARGENTINA - PRIMERA NACIONAL,03/03/2024,17:00,Temperley,Chaco For Ever,2.0,3.1,4.5,2.6,1.48,2.25,1.57,1.7,1.1,0.781,0.7,1.1874342,2.039,0.5,0.32258064,0.22222222,0.3846154,0.6756757,0.3297685,1.0,2.287,1,1.0
24,PERU - LIGA 1,03/03/2024,17:00,Los Chankas,Sport Boys,1.53,3.8,5.75,1.73,2.08,1.8,1.91,2.8,0.6,0.334,1.4,1.356466,0.905,0.6535948,0.2631579,0.17391305,0.5780347,0.48076922,0.5729529,1.4,1.956,1,0.9838
25,PARAGUAY - PRIMERA DIVISION,03/03/2024,18:00,General Caballero JLM,Sportivo Trinidense,1.85,3.5,3.8,1.9,1.9,1.73,2.0,1.4,1.1135529,1.082,1.3,1.4177446,0.755,0.5405405,0.2857143,0.2631579,0.5263158,0.5263158,0.34637117,0.1,2.531,1,0.7964
26,CHILE - PRIMERA DIVISION,03/03/2024,18:00,Colo Colo,Huachipato,1.67,3.75,5.25,1.93,1.93,1.83,1.83,2.3,1.1,0.838,1.7,1.3453624,0.779,0.5988024,0.26666668,0.1904762,0.5181347,0.5181347,0.5036586,0.6,2.445,1,0.8048
27,COLOMBIA - PRIMERA A,03/03/2024,18:00,Bucaramanga,Patriotas,1.85,3.4,4.5,2.6,1.48,2.38,1.53,1.8,1.2489996,0.615,1.5,1.024695,0.87,0.5405405,0.29411766,0.22222222,0.3846154,0.6756757,0.3869171,0.3,2.274,1,0.8
28,BOLIVIA - DIVISION PROFESIONAL,03/03/2024,18:30,Universitario de Vinto,Independiente,1.8,3.4,4.0,2.15,1.67,2.0,1.73,1.0,1.0954452,1.092,1.8,1.2489996,0.742,0.5555556,0.29411766,0.25,0.4651163,0.5988024,0.36788163,-0.8,2.344,1,0.6
29,ARGENTINA - PRIMERA NACIONAL,03/03/2024,19:00,San Martin S.J.,Ferro,1.91,3.2,4.75,2.6,1.48,2.25,1.57,1.8,1.2489996,0.9,1.1,1.3,0.744,0.5235602,0.3125,0.21052632,0.3846154,0.6756757,0.3736618,0.7,2.549,1,0.8
30,COSTA RICA - PRIMERA DIVISION,03/03/2024,19:00,Saprissa,San Carlos,1.53,3.8,5.25,1.83,1.98,1.83,1.83,2.8,0.6,0.534,1.3,1.4177446,0.641,0.6535948,0.2631579,0.1904762,0.5464481,0.5050505,0.5510008,1.5,2.018,1,0.5161
31,ARGENTINA - COPA DE LA LIGA PROFESIONAL,03/03/2024,19:15,Boca Juniors,Belgrano,1.67,3.5,5.75,2.4,1.53,2.38,1.53,1.8,1.2489996,0.845,0.8,0.8717798,1.612,0.5988024,0.2857143,0.17391305,0.41666666,0.6535948,0.50971246,1.0,2.121,1,1.0
32,COLOMBIA - PRIMERA A,03/03/2024,20:10,Ind. Medellin,Aguilas,2.15,3.3,3.6,2.3,1.6,2.0,1.73,2.6,0.8,0.497,1.5,1.024695,1.015,0.4651163,0.3030303,0.2777778,0.4347826,0.625,0.23807512,1.1,1.825,1,1.0
33,CHILE - PRIMERA DIVISION,03/03/2024,20:30,Union La Calera,Deportes Iquique,1.91,3.5,4.2,1.93,1.93,1.73,2.0,1.2,1.2489996,0.826,1.6,1.2,0.874,0.5235602,0.2857143,0.23809524,0.5181347,0.5181347,0.3576621,-0.4,2.449,1,0.8616
34,BOLIVIA - DIVISION PROFESIONAL,03/03/2024,20:30,GV San Jose,Oriente Petrolero,1.57,3.75,4.75,1.53,2.4,1.57,2.25,2.142857,0.9897433,0.075,0.8,1.1661904,0.614,0.6369427,0.26666668,0.21052632,0.6535948,0.41666666,0.50938773,1.343,2.156,1,0.8
35,ARGENTINA - COPA DE LA LIGA PROFESIONAL,03/03/2024,21:30,Newells Old Boys,San Lorenzo,2.15,2.8,4.5,3.4,1.33,2.63,1.44,1.1,1.0440307,0.876,1.1,1.0440307,1.133,0.4651163,0.35714287,0.22222222,0.29411766,0.7518797,0.28539798,0.0,2.088,1,0.8
36,MEXICO - LIGA MX,03/03/2024,22:00,Monterrey,U.N.A.M.- Pumas,1.75,3.75,4.75,1.85,2.0,1.75,2.0,2.3,1.1,0.606,1.0,1.0954452,1.095,0.5714286,0.26666668,0.21052632,0.5405405,0.5,0.45363465,1.3,2.195,1,0.8872
