Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SENEGAL - LIGUE 1,28/03/2024,13:30,Dakar SC,Teungueth,2.75,2.6,2.75
2,ITALY - SERIE C,28/03/2024,16:45,Vis Pesaro,Lucchese,3.2,2.87,2.37
