,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - PRIMERA RFEF,10/12/2023,08:00,R. Union,Osasuna B,1.8,3.2,4.0,2.3,1.6,2.1,1.67,2.6,0.8,0.492,1.1,1.3,0.574,0.5555556,0.3125,0.25,0.4347826,0.625,0.35365567,1.5,2.1,1,0.9255
2,SPAIN - PRIMERA RFEF,10/12/2023,08:00,Sanluqueno,Melilla,1.73,3.4,4.2,2.38,1.53,2.38,1.53,2.0,1.264911,0.479,0.9,1.1357816,1.907,0.5780347,0.29411766,0.23809524,0.42016807,0.6535948,0.40210605,1.1,2.401,1,0.9612
3,SPAIN - PRIMERA RFEF,10/12/2023,08:00,San Fernando,Baleares,1.65,3.4,4.75,2.35,1.57,2.38,1.53,1.5,1.2845232,1.024,0.7,1.1874342,1.593,0.6060606,0.29411766,0.21052632,0.42553192,0.6369427,0.45973548,0.8,2.472,1,0.8401
4,POLAND - EKSTRAKLASA,10/12/2023,08:30,Lech Poznan,Piast Gliwice,1.91,3.5,3.6,2.05,1.75,1.91,1.91,2.6,0.8,0.634,1.1,0.7,0.734,0.5235602,0.2857143,0.2777778,0.4878049,0.5714286,0.31471807,1.5,1.5,1,0.793
5,POLAND - DIVISION 1,10/12/2023,08:40,Odra Opole,S. Rzeszow,2.15,3.3,3.25,2.0,1.85,1.73,2.0,1.8,1.2489996,0.981,1.1,1.3,0.906,0.4651163,0.3030303,0.30769232,0.5,0.5405405,0.21006843,0.7,2.549,1,0.8296
6,SPAIN - LALIGA2,10/12/2023,10:00,Elche,FC Cartagena SAD,1.67,3.6,5.5,2.1,1.7,2.1,1.67,1.9,1.1357816,0.648,1.1,1.0440307,0.729,0.5988024,0.2777778,0.18181819,0.47619048,0.5882353,0.5054065,0.8,2.18,1,0.6
7,SWITZERLAND - SUPER LEAGUE,10/12/2023,10:15,Lugano,Winterthur,1.75,4.2,4.0,1.57,2.35,1.57,2.25,1.7,1.3453624,0.799,0.8,1.1661904,0.606,0.5714286,0.23809524,0.25,0.6369427,0.42553192,0.43719274,0.9,2.512,1,0.5104
8,MOROCCO - BOTOLA PRO,10/12/2023,12:00,Chabab Mohammedia,Mouloudia Oujda,2.15,3.0,3.4,2.5,1.5,2.1,1.67,1.1,1.3,0.579,1.0,1.0954452,0.806,0.4651163,0.33333334,0.29411766,0.4,0.6666667,0.20082976,0.1,2.395,1,0.514
9,SPAIN - PRIMERA RFEF,10/12/2023,12:00,Teruel,SD Logrones,1.85,3.2,4.0,2.5,1.5,2.25,1.57,1.1,1.0440307,1.762,0.6,1.2,1.389,0.5405405,0.3125,0.25,0.4,0.6666667,0.33960357,0.5,2.244,1,0.7274
10,BELGIUM - CHALLENGER PRO LEAGUE,10/12/2023,12:00,RFC Liege,Francs Borains,1.7,3.6,4.2,1.7,2.1,1.67,2.1,1.5,1.5,0.747,0.5,1.118034,1.677,0.5882353,0.2777778,0.23809524,0.5882353,0.47619048,0.42535192,1.0,2.618,1,0.5039
