,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
13,PORTUGAL - LIGA PORTUGAL 2,02/10/2023,14:00,Penafiel,Nacional,2.1,3.3,3.25,2.1,1.7,1.83,1.83,1.5,1.2845232,0.62,1.4,1.1135529,0.877,0.47619048,0.3030303,0.30769232,0.47619048,0.5882353,0.22233276,0.1,2.398,1,0.6309
14,BULGARIA - PARVA LIGA,02/10/2023,14:00,Lok. Plovdiv,CSKA Sofia,3.75,3.2,2.1,2.35,1.57,2.0,1.73,2.5,1.024695,0.557,2.3,1.1,0.912,0.26666668,0.3125,0.47619048,0.42553192,0.6369427,0.25565413,0.2,2.125,1,0.7814
15,POLAND - EKSTRAKLASA,02/10/2023,14:00,Gornik Zabrze,Zaglebie,2.55,3.4,2.7,1.93,1.93,1.7,2.05,1.6,1.2,0.975,1.5,1.2845232,0.604,0.39215687,0.29411766,0.37037036,0.5181347,0.5181347,0.11933853,0.1,2.485,1,0.5294
16,SERBIA - PRVA LIGA,02/10/2023,14:00,Kolubara,OFK Beograd,2.32,3.2,2.75,1.93,1.7,1.76,2.01,1.4,1.356466,1.028,3.0,0.0,0.181,0.43103448,0.3125,0.36363637,0.5181347,0.5882353,0.13153271,-1.6,1.356,1,0.7016
17,NETHERLANDS - EERSTE DIVISIE,02/10/2023,15:00,Maastricht,Eindhoven FC,2.5,3.5,2.75,1.65,2.2,1.53,2.38,1.8,1.4696939,0.902,1.3,1.1874342,0.617,0.4,0.2857143,0.36363637,0.6060606,0.45454547,0.13629603,0.5,2.657,1,0.7202
18,NETHERLANDS - EERSTE DIVISIE,02/10/2023,15:00,Jong Utrecht,Breda,3.75,3.8,1.91,1.57,2.35,1.5,2.5,1.7,1.3453624,0.969,1.6,1.4282857,0.785,0.26666668,0.2631579,0.5235602,0.6369427,0.42553192,0.34726974,0.1,2.774,1,0.7998
19,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:00,Brown Adrogue,Chacarita Juniors,3.1,2.88,2.63,2.7,1.44,2.2,1.62,1.8,0.9797959,0.714,1.8,1.2489996,0.889,0.32258064,0.3472222,0.38022813,0.37037036,0.6944444,0.067474924,0.0,2.229,1,0.6847
20,ITALY - SERIE C,02/10/2023,15:30,Pescara,Gubbio,1.65,3.95,4.45,1.62,2.22,1.62,2.15,2.7,0.9,0.269,1.6,1.2,0.517,0.6060606,0.25316456,0.2247191,0.61728394,0.45045045,0.4800541,1.1,2.1,1,0.8
21,ARGENTINA - PRIMERA NACIONAL,02/10/2023,15:30,Villa Dalmine,Deportivo Maipu,6.5,3.75,1.6,2.1,1.7,2.2,1.62,0.7,1.1874342,1.485,1.4,1.356466,0.818,0.15384616,0.26666668,0.625,0.47619048,0.5882353,0.5763603,-0.7,2.544,1,0.9578
22,ITALY - SERIE C,02/10/2023,15:30,Pescara,Gubbio,1.65,3.95,4.45,1.62,2.22,1.62,2.15,2.7,0.9,0.269,1.6,1.2,0.517,0.6060606,0.25316456,0.2247191,0.61728394,0.45045045,0.4800541,1.1,2.1,1,0.8
23,ENGLAND - PREMIER LEAGUE,02/10/2023,16:00,Fulham,Chelsea,3.8,3.5,2.0,2.02,1.88,1.8,1.95,1.6,1.4282857,0.959,0.6,1.2,1.077,0.2631579,0.2857143,0.5,0.4950495,0.5319149,0.3052703,1.0,2.628,1,0.7694
24,ICELAND - BESTA DEILD KARLA,02/10/2023,16:15,Stjarnan,Vikingur Reykjavik,2.87,3.65,2.18,1.44,2.6,1.39,2.75,2.5,1.024695,0.56,2.6,0.8,0.49,0.34843206,0.2739726,0.4587156,0.6944444,0.3846154,0.21059324,-0.1,1.825,1,0.6087
25,PORTUGAL - LIGA PORTUGAL,02/10/2023,16:15,Gil Vicente,Casa Pia,2.55,3.2,2.8,2.05,1.8,1.75,2.0,1.6,1.2,0.987,0.6,0.9165151,1.163,0.39215687,0.3125,0.35714287,0.4878049,0.5555556,0.09210459,1.0,2.117,1,0.6506
26,PORTUGAL - LIGA PORTUGAL 2,02/10/2023,16:15,Torreense,Os Belenenses,1.7,3.25,5.0,2.08,1.73,2.0,1.73,2.5,1.024695,0.649,1.0,1.4142135,0.787,0.5882353,0.30769232,0.2,0.48076922,0.5780347,0.44797364,1.5,2.439,1,0.7333
27,ARGENTINA - COPA DE LA LIGA PROFESIONAL,02/10/2023,18:30,Godoy Cruz,Instituto,2.25,3.1,3.5,2.7,1.44,2.2,1.62,2.2,0.9797959,0.808,0.9,1.1357816,1.089,0.44444445,0.32258064,0.2857143,0.37037036,0.6944444,0.1932887,1.3,2.116,1,0.79
28,CHILE - PRIMERA DIVISION,02/10/2023,19:00,U. De Chile,A. Italiano,2.1,3.5,3.5,2.03,1.83,1.8,1.91,1.3,1.1874342,0.923,1.0,1.3416408,1.101,0.47619048,0.2857143,0.2857143,0.49261084,0.5464481,0.25712973,0.3,2.529,1,0.6195
29,BRAZIL - SERIE A,02/10/2023,20:00,Botafogo RJ,Goias,1.5,4.0,7.5,2.1,1.73,2.2,1.62,2.8,0.6,0.351,1.1,1.3,0.881,0.6666667,0.25,0.13333334,0.47619048,0.5780347,0.6540761,1.7,1.9,1,0.7277
30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,02/10/2023,21:00,Platense,Argentinos Jrs,3.3,3.2,2.3,2.88,1.4,2.38,1.53,1.7,1.3453624,1.166,1.5,1.2845232,1.124,0.3030303,0.3125,0.4347826,0.3472222,0.71428573,0.17138115,0.2,2.63,1,0.7564
31,ARGENTINA - PRIMERA NACIONAL,02/10/2023,21:10,Deportivo Moron,San Martin T.,2.5,3.0,3.2,2.7,1.44,2.2,1.62,2.4,0.9165151,0.464,0.9,1.1357816,1.253,0.4,0.33333334,0.3125,0.37037036,0.6944444,0.10705202,1.5,2.052,1,0.6161
32,COLOMBIA - PRIMERA A,02/10/2023,22:10,Huila,La Equidad,2.4,3.1,3.2,2.4,1.53,2.0,1.73,1.2,1.2489996,1.189,0.9,0.83066237,0.918,0.41666666,0.32258064,0.3125,0.41666666,0.6535948,0.13380443,0.3,2.08,1,0.6082
