Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-05-06,01:00,JAPAN 2,Vegalta Sendai,Fujieda MYFC,1.85,4.33,3.4,1.7,2.08,1.91,1.8,D,A,A,U,O,O,N,N,Y
2025-05-06,01:55,JAPAN 2,Toyama,V-Varen Nagasaki,3.25,2.2,3.25,1.78,1.96,1.73,2.0,D,A,A,U,O,O,N,N,Y
2025-05-06,02:00,SOUTH KOREA 1,Jeonbuk,Daejeon,2.05,3.6,3.4,1.72,2.05,1.83,1.83,H,D,A,O,O,O,N,N,N
2025-05-06,02:00,JAPAN 1,Nagoya Grampus,Okayama,2.35,3.2,3.1,1.49,2.5,2.1,1.67,H,A,D,U,U,O,Y,N,N
2025-05-06,02:00,JAPAN 1,Urawa Reds,Gamba Osaka,2.1,3.5,3.3,1.63,2.19,1.95,1.8,H,A,D,U,U,O,Y,N,N
2025-05-06,02:00,JAPAN 1,Vissel Kobe,Cerezo Osaka,1.9,4.1,3.4,1.69,2.09,1.95,1.8,H,A,D,U,U,O,Y,N,N
2025-05-06,02:00,JAPAN 1,Avispa Fukuoka,Kashima Antlers,2.45,3.0,3.0,1.48,2.55,2.1,1.67,H,A,D,U,U,O,Y,N,N
2025-05-06,02:00,JAPAN 2,Montedio Yamagata,Oita Trinita,2.25,3.3,3.2,1.59,2.27,1.91,1.8,D,A,A,U,O,O,N,N,Y
2025-05-06,02:00,JAPAN 2,Renofa Yamaguchi,Mito,2.7,2.75,3.0,1.56,2.33,2.0,1.73,D,A,A,U,O,O,N,N,Y
2025-05-06,02:00,JAPAN 2,Hokkaido Consadole Sapporo,Iwata,2.38,2.8,3.4,1.89,1.85,1.67,2.1,D,A,A,U,O,O,N,N,Y
2025-05-06,03:00,JAPAN 2,Kumamoto,Imabari,2.9,2.4,3.25,1.61,2.23,1.91,1.8,D,A,A,U,O,O,N,N,Y
2025-05-06,03:00,JAPAN 2,Blaublitz,Kofu,2.25,3.6,2.9,1.59,2.26,1.91,1.8,D,A,A,U,O,O,N,N,Y
2025-05-06,03:00,JAPAN 2,Ehime,Iwaki,3.25,2.1,3.6,1.77,1.99,1.83,1.83,D,A,A,U,O,O,N,N,Y
2025-05-06,03:50,JAPAN 2,Tokushima,Sagan Tosu,2.25,3.5,3.0,1.53,2.41,2.0,1.73,D,A,A,U,O,O,N,N,Y
2025-05-06,04:00,JAPAN 2,Chiba,Omiya Ardija,2.2,3.1,3.5,1.95,1.8,1.67,2.1,D,A,A,U,O,O,N,N,Y
2025-05-06,04:00,JAPAN 1,Kashiwa Reysol,Shimizu S-Pulse,2.1,3.5,3.25,1.62,2.21,1.95,1.8,H,A,D,U,U,O,Y,N,N
2025-05-06,04:00,JAPAN 1,Verdy,Yokohama FC,2.5,3.25,2.8,1.38,2.9,2.25,1.57,H,A,D,U,U,O,Y,N,N
2025-05-06,04:30,SOUTH KOREA 1,Jeju SK,Gangwon,2.25,3.25,3.25,1.67,2.12,1.83,1.83,H,D,A,O,O,O,N,N,N
2025-05-06,07:00,SOUTH KOREA 1,Anyang,Seoul,4.2,1.91,3.3,1.65,2.15,2.0,1.73,H,D,A,O,O,O,N,N,N
2025-05-06,07:00,SOUTH KOREA 1,Suwon FC,Daegu,2.25,3.1,3.4,1.97,1.78,1.62,2.2,H,D,A,O,O,O,N,N,N
2025-05-06,08:00,CHINA 1,Meizhou Hakka,Shanghai Shenhua,4.33,1.6,5.0,2.7,1.43,1.53,2.38,H,H,D,U,O,U,N,N,N
2025-05-06,08:35,CHINA 1,Qingdao West Coast,Shenzhen Xinpengcheng,1.75,4.2,4.1,2.07,1.71,1.7,2.05,H,H,D,U,O,U,N,N,N
2025-05-06,11:00,EGYPT 1,Smouha,El Gaish,2.85,3.0,2.52,1.31,3.25,2.35,1.53,H,A,D,U,O,U,N,N,Y
2025-05-06,11:00,BULGARIA 1,Krumovgrad,Lok. Plovdiv,3.7,2.3,2.75,1.42,2.75,2.2,1.62,D,D,H,U,O,U,N,Y,N
2025-05-06,12:50,SAUDI ARABIA 2,Al Safa,Al Arabi,3.0,1.98,4.0,2.5,1.47,1.42,2.45,H,A,A,O,U,U,Y,Y,Y
2025-05-06,13:00,AUSTRIA 2,Stripfing,Liefering,2.07,3.1,3.6,2.05,1.72,1.62,2.15,A,D,A,O,O,O,N,Y,Y
2025-05-06,13:00,ROMANIA 2,FC Arges,CSM Resita,1.82,4.2,3.55,1.64,2.12,2.02,1.72,H,A,H,U,U,O,Y,N,N
2025-05-06,13:30,BULGARIA 1,Septemvri Sofia,Slavia Sofia,2.35,2.88,3.5,1.74,2.02,1.83,1.83,D,D,H,U,O,U,N,Y,N
2025-05-06,13:35,SAUDI ARABIA 2,Al Jandal,Al Jabalain,3.1,2.22,3.15,1.52,2.38,2.0,1.65,H,A,A,O,U,U,Y,Y,Y
2025-05-06,14:00,EGYPT 1,ZED,Al Ittihad,2.32,3.5,2.75,1.32,3.2,2.42,1.5,H,A,D,U,O,U,N,N,Y
2025-05-06,14:00,SWITZERLAND 1,Yverdon,St. Gallen,2.5,2.5,3.7,2.36,1.55,1.5,2.5,H,A,D,O,O,U,Y,N,Y
2025-05-06,14:00,SWEDEN 2,Vasteras SK,Kalmar,2.55,2.7,3.3,1.87,1.9,1.7,2.05,D,D,H,O,U,U,N,Y,Y
2025-05-06,15:00,SAUDI ARABIA 2,Al Taee,Al Zulfi,1.65,4.8,3.6,1.85,1.85,1.8,1.8,H,A,A,O,U,U,Y,Y,Y
2025-05-06,15:15,NORTHERN IRELAND 1,Queens Univ.,Ballyclare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,H,D,U,O,O,N,N,Y
2025-05-06,15:45,SCOTLAND 2,Queen of South,Cove Rangers,2.35,2.63,3.25,1.81,1.94,1.8,1.91,H,A,D,O,U,O,Y,N,N
2025-05-06,15:45,SCOTLAND 2,Stenhousemuir,Airdrieonians,3.2,1.95,3.5,1.84,1.9,1.8,1.91,H,A,D,O,U,O,Y,N,N
2025-05-06,15:45,SCOTLAND 1,Partick Thistle,Ayr,2.9,2.35,3.5,1.75,2.1,1.91,1.91,H,H,D,U,O,O,Y,Y,Y
2025-05-06,16:00,EUROPA CHAMPIONS LEAGUE,Inter,Barcelona,2.9,2.2,3.9,2.78,1.47,1.4,2.75,D,A,A,O,U,U,Y,N,Y
2025-05-06,17:30,ECUADOR 2,Leones del Norte,Chacaritas,1.34,9.25,4.2,1.66,2.09,2.45,1.42,D,H,H,U,U,U,Y,Y,Y
2025-05-06,18:00,COLOMBIA 2,Cucuta,Real Santander,1.28,10.75,4.65,1.98,1.77,2.15,1.55,D,H,H,U,O,U,N,N,Y
2025-05-06,19:00,COPA LIBERTADORES,Carabobo (Ven),Botafogo RJ (Bra),5.5,1.53,4.5,1.55,2.4,2.5,1.5,D,H,A,U,O,U,Y,Y,Y
2025-05-06,19:00,COPA LIBERTADORES,Bucaramanga (Col),Racing Club (Arg),3.4,2.2,3.3,1.57,2.35,2.0,1.75,D,H,A,U,O,U,Y,Y,Y
2025-05-06,19:00,COPA SUDAMERICANA,Sp. Luqueno (Par),Godoy Cruz (Arg),3.25,2.3,3.0,1.52,2.45,2.1,1.67,D,D,A,O,U,O,N,N,N
2025-05-06,19:00,COPA SUDAMERICANA,Nacional Potosi (Bol),Guarani (Par),1.44,7.5,4.2,2.05,1.72,2.0,1.73,D,D,A,O,U,O,N,N,N
2025-05-06,19:00,COPA SUDAMERICANA,Vitoria (Bra),Defensa y Justicia (Arg),1.95,4.0,3.3,1.65,2.15,2.0,1.73,D,D,A,O,U,O,N,N,N
2025-05-06,19:00,COPA LIBERTADORES,Alianza Lima (Per),Sao Paulo (Bra),3.5,2.3,3.0,1.52,2.47,2.05,1.7,D,H,A,U,O,U,Y,Y,Y
2025-05-06,19:30,BRAZIL 2,CRB,Cuiaba,2.2,3.5,3.1,1.53,2.4,2.1,1.67,A,A,H,U,O,U,Y,Y,Y
2025-05-06,21:00,COLOMBIA 2,Cartagena,Barranquilla,1.27,10.25,4.9,2.0,1.75,2.15,1.55,D,H,H,U,O,U,N,N,Y
2025-05-06,21:00,ECUADOR 2,22 de Julio,Atletico Vinotinto,2.75,2.5,2.95,1.49,2.45,2.07,1.68,D,H,H,U,U,U,Y,Y,Y
2025-05-06,21:30,COPA LIBERTADORES,Fortaleza (Bra),Colo Colo (Chi),1.91,4.5,3.2,1.62,2.25,2.0,1.75,D,H,A,U,O,U,Y,Y,Y
2025-05-06,21:30,COPA SUDAMERICANA,Boston River (Uru),Independiente (Arg),4.75,1.7,3.75,1.6,2.25,2.2,1.62,D,D,A,O,U,O,N,N,N
2025-05-06,21:30,COPA SUDAMERICANA,Corinthians (Bra),America De Cali (Col),1.57,7.0,3.4,1.66,2.15,2.2,1.62,D,D,A,O,U,O,N,N,N
2025-05-06,21:30,BRAZIL 2,Athletic Club,Vila Nova FC,2.35,3.4,2.9,1.47,2.55,2.2,1.62,A,A,H,U,O,U,Y,Y,Y
2025-05-06,23:00,COPA SUDAMERICANA,FBC Melgar (Per),Lanus (Arg),2.45,3.0,3.1,1.55,2.35,2.0,1.73,D,D,A,O,U,O,N,N,N
2025-05-06,23:00,COPA LIBERTADORES,SA Bulo Bulo (Bol),Penarol (Uru),4.33,1.9,3.3,1.79,1.98,1.75,2.0,D,H,A,U,O,U,Y,Y,Y
