Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2025-01-29,00:00:00,MEXICO - LIGA MX,Club Leon,Guadalajara Chivas,2.8,2.84,2.9,3.35,1.82,2.18,1.85,2.02,A,D,H,O,U,U,N,N,Y
2025-01-29,00:00:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Club Tijuana,1.56,6.4,6.6,4.6,2.4,1.69,1.78,2.16,A,D,H,O,U,U,N,N,Y
2025-01-29,00:05:00,MEXICO - LIGA MX,Necaxa,Cruz Azul,3.75,2.3,2.34,3.25,1.73,2.32,1.98,1.96,A,D,H,O,U,U,N,N,Y
2025-01-29,05:00:00,AUSTRALIA - A-LEAGUE,Western United,Central Coast Mariners,1.88,4.3,4.4,4.1,2.42,1.68,1.65,2.44,A,H,D,U,U,O,Y,Y,N
2025-01-29,10:30:00,ITALY - SERIE D,Bra,Derthona,1.38,7.2,1000.0,3.6,1.4,1.92,1.05,1.05,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,Calcio Desenzano,FC Sangiuliano City,1.37,5.3,1000.0,3.25,1.48,2.1,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,Chieri 1955,Lavagnese,2.84,1.23,2.0,3.35,1.05,1.01,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,Montecchio Maggiore,US Lavis ASD,1.68,4.2,6.2,3.0,1.71,1.74,1.57,1.68,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,AC Ospitaletto,Sondrio Calcio,1.1,5.1,1000.0,4.4,2.1,1.1,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,ASD Varesina,AC Chievo Verona,1.83,2.64,4.0,2.9,1.46,2.06,1.05,1.05,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,AC Crema 1908,USD Casatese,3.15,2.16,2.72,2.9,1.56,1.9,1.75,1.78,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,AVC Vogherese 1919,ASD Fossano Calcio,1.61,2.18,9.6,2.94,1.06,1.06,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,Villa Valle,AC Mestre,2.04,2.88,4.2,3.05,1.62,2.02,1.58,1.66,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,ASD Club Milano,AC Magenta,1.81,3.05,6.2,2.84,1.29,2.58,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,US Folgore Caratese ASD,Pro Palazzolo,2.56,2.48,3.4,2.94,1.5,2.08,1.12,1.12,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,Citta di Varese,ASD Oltrepo FBC,1.5,6.8,9.6,3.5,1.81,1.63,1.12,1.61,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,FC Calvi Noale,Luparense FC,2.48,3.1,4.0,2.8,1.32,2.58,1.12,1.53,A,A,D,U,O,O,Y,Y,Y
2025-01-29,10:30:00,ITALY - SERIE D,AC Vigasio ASD,ASD Fanfulla,1.85,3.9,6.0,2.88,1.46,2.08,1.05,1.05,A,A,D,U,O,O,Y,Y,Y
2025-01-29,11:00:00,ITALY - SERIE D,SCD Ligorna,Sanremese,1.59,2.54,1000.0,2.4,1.54,1.95,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,14:00:00,ITALY - SERIE D,SSD Pro Sesto,GS Arconatese,1.37,2.6,1000.0,2.9,1.05,1.01,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Francs Borains,2.08,2.98,4.0,3.35,1.79,1.9,1.05,1.05,A,D,H,O,U,U,N,N,N
2025-01-29,15:00:00,ITALY - SERIE D,Treviso,US Adriese,1.33,2.68,1000.0,3.05,1.05,1.01,1.02,1.02,A,A,D,U,O,O,Y,Y,Y
2025-01-29,17:00:00,ARGENTINA - LIGA PROFESIONAL,Gimnasia L.P.,San Lorenzo,2.62,3.45,3.65,2.82,1.42,2.92,2.16,1.65,D,D,D,U,U,O,N,Y,N
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Manchester City,Club Brugge KV,1.2,19.5,20.0,8.2,3.35,1.41,1.99,1.96,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Barcelona,Atalanta,1.76,4.7,4.8,4.5,3.55,1.36,1.42,3.2,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Bologna,1.51,8.0,8.2,4.6,2.3,1.73,1.89,2.04,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Juventus,Benfica,2.28,3.75,3.8,3.35,1.84,2.16,1.87,2.1,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Brest,Real Madrid,8.6,1.41,1.42,5.5,2.84,1.53,1.78,2.24,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Aston Villa,Celtic,1.54,6.6,6.8,4.9,2.54,1.63,1.76,2.28,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Sturm Graz,RB Leipzig,4.2,1.92,1.94,4.0,2.48,1.65,1.62,2.52,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Inter,Monaco,1.66,5.7,5.9,4.3,2.36,1.7,1.75,2.28,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,ARGENTINA - LIGA PROFESIONAL,Talleres Cordoba,Independiente,2.22,4.1,4.5,2.96,1.46,2.84,2.28,1.65,D,D,D,U,U,O,N,Y,N
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Slavia Prague,1.13,28.0,30.0,12.0,3.75,1.33,2.3,1.73,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Stuttgart,PSG,3.65,2.82,2.84,2.64,1.86,2.04,1.68,2.32,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Lille,Feyenoord,2.16,3.6,3.7,3.75,2.3,1.72,1.64,2.46,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Bayern Munich,Slovan Bratislava,1.03,110.0,140.0,40.0,7.8,1.11,2.74,1.51,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,PSV,Liverpool,2.26,3.3,3.4,3.8,2.68,1.57,1.5,2.84,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Girona,Arsenal,6.2,1.61,1.62,4.5,2.18,1.8,1.89,2.08,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,D. Zagreb,AC Milan,6.0,1.58,1.59,4.9,2.92,1.49,1.61,2.52,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Shakhtar Donetsk,1.39,8.6,9.0,5.9,3.1,1.46,1.74,2.3,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,EUROPE - CHAMPIONS LEAGUE,Salzburg,Atl. Madrid,10.0,1.37,1.38,5.7,2.5,1.62,1.98,1.95,H,H,A,U,U,U,N,N,Y
2025-01-29,17:00:00,ENGLAND - LEAGUE TWO,Barrow,Doncaster,3.2,2.56,2.6,3.25,1.62,2.38,1.95,1.87,D,D,H,O,U,O,N,Y,N
