League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
AUSTRALIA - A-LEAGUE,04/11/2024,05:00,Western United,Melbourne City,3.4,3.7,2.05,1.62,2.3,1.53,2.38,A,H,D,O,O,O,Y,N,Y
INDONESIA - LIGA 1,04/11/2024,05:30,Persita,Malut United,2.72,2.92,2.62,2.32,1.47,1.93,1.7,H,D,A,O,O,O,N,Y,Y
INDONESIA - LIGA 1,04/11/2024,09:00,PSM Makassar,Persik Kediri,1.62,3.5,5.4,1.91,1.7,1.9,1.72,H,D,A,O,O,O,N,Y,Y
THAILAND - THAI LEAGUE 1,04/11/2024,09:00,Lamphun Warrior,Pathum United,2.95,3.55,2.18,1.72,2.05,1.62,2.18,H,H,D,U,U,U,Y,N,Y
ARMENIA - PREMIER LEAGUE,04/11/2024,10:00,Alashkert,Shirak Gyumri,2.12,3.0,3.25,2.15,1.55,1.92,1.84,H,A,A,U,O,U,Y,Y,Y
ITALY - SERIE C,04/11/2024,11:00,Sorrento,Casertana,2.6,2.67,2.95,2.67,1.42,2.12,1.65,H,A,A,U,U,O,N,N,Y
INDIA - ISL,04/11/2024,11:00,Jamshedpur,Chennaiyin,2.9,3.7,2.1,1.57,2.35,1.5,2.5,A,H,H,O,O,U,Y,N,Y
SERBIA - SUPER LIGA,04/11/2024,12:30,Mladost,Sp. Subotica,1.8,3.35,4.05,1.98,1.78,1.85,1.87,H,A,H,O,O,O,N,Y,Y
BULGARIA - PARVA LIGA,04/11/2024,12:30,Septemvri Sofia,Botev Plovdiv,7.0,4.0,1.5,2.05,1.75,2.25,1.57,D,D,H,U,U,O,N,N,N
POLAND - DIVISION 1,04/11/2024,13:00,Polonia Warszawa,S. Rzeszow,2.4,3.4,2.63,1.6,2.3,1.5,2.5,H,H,A,O,U,O,N,Y,Y
ROMANIA - LIGA 1,04/11/2024,13:00,Unirea Slobozia,FC Botosani,2.55,2.9,2.9,2.35,1.57,2.0,1.73,H,D,H,U,U,O,N,Y,Y
POLAND - EKSTRAKLASA,04/11/2024,14:00,GKS Katowice,Korona Kielce,2.05,3.3,3.3,2.03,1.83,1.8,1.95,D,H,H,U,U,U,N,Y,N
SERBIA - SUPER LIGA,04/11/2024,14:30,Jedinstvo U.,OFK Beograd,4.65,3.65,1.65,2.02,1.75,2.0,1.72,H,A,H,O,O,O,N,Y,Y
SERBIA - SUPER LIGA,04/11/2024,14:30,Cukaricki,Zeleznicar Pancevo,1.65,3.1,5.7,1.85,1.9,1.72,2.0,H,A,H,O,O,O,N,Y,Y
BRAZIL - BRASILEIRO U23,04/11/2024,15:00,Botafogo RJ U23,Fortaleza U23,1.85,3.15,3.95,2.0,1.65,1.91,1.85,H,A,A,U,O,U,N,N,N
SWEDEN - SUPERETTAN,04/11/2024,15:00,Orgryte,Ostersund,3.2,3.2,2.05,1.7,2.1,1.62,2.2,D,A,A,O,O,O,N,N,Y
PORTUGAL - LIGA PORTUGAL 2,04/11/2024,15:00,Tondela,Oliveirense,1.67,3.8,4.75,1.93,1.93,1.83,1.83,D,A,D,O,U,O,N,Y,Y
BRAZIL - BRASILEIRO U23,04/11/2024,15:00,Atletico-MG U23,Fluminense U23,2.27,3.25,2.75,1.82,1.82,1.67,2.15,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,15:00,Vasco U23,Sport Recife U23,1.83,3.4,3.75,1.82,1.82,1.72,2.07,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,15:00,Vitoria U23,CRB U23,2.52,3.0,2.62,1.78,1.87,1.64,2.2,H,A,A,U,O,U,N,N,N
POLAND - DIVISION 1,04/11/2024,15:00,Wisla,Tychy,1.36,4.5,7.5,1.67,2.15,1.91,1.8,H,H,A,O,U,O,N,Y,Y
SWEDEN - ALLSVENSKAN,04/11/2024,15:10,Norrkoping,AIK,3.5,3.4,2.1,2.08,1.73,1.91,1.91,A,H,A,O,O,U,Y,Y,Y
ROMANIA - LIGA 1,04/11/2024,16:00,FC Rapid Bucuresti,FC Hermannstadt,1.45,3.9,7.0,1.93,1.93,2.0,1.73,H,D,H,U,U,O,N,Y,Y
NETHERLANDS - EERSTE DIVISIE,04/11/2024,16:00,Jong Utrecht,Maastricht,2.5,3.4,2.7,1.7,2.1,1.53,2.38,A,A,A,U,U,O,N,N,N
NETHERLANDS - EERSTE DIVISIE,04/11/2024,16:00,Jong PSV,FC Emmen,3.6,4.0,1.85,1.44,2.7,1.44,2.63,A,A,A,U,U,O,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,16:00,Cuiaba U23,Juventude U23,2.27,2.95,3.0,1.83,1.8,1.68,2.13,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,16:00,Santos U23,Vila Nova FC U23,2.52,2.8,2.8,1.78,1.85,1.64,2.2,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,16:00,Bragantino U23,Criciuma U23,2.05,3.2,3.25,1.91,1.72,1.76,2.01,H,A,A,U,O,U,N,N,N
BRAZIL - BRASILEIRO U23,04/11/2024,16:00,Goias U23,Mirassol U23,2.02,3.0,3.55,1.91,1.72,1.78,1.99,H,A,A,U,O,U,N,N,N
ENGLAND - FA CUP,04/11/2024,16:15,Chesham,Lincoln,9.5,6.0,1.25,1.5,2.63,1.95,1.8,A,A,A,O,O,O,Y,Y,Y
ITALY - SERIE C,04/11/2024,16:30,Altamura,Potenza,2.37,2.92,2.95,2.15,1.65,1.83,1.88,H,A,A,U,U,O,N,N,Y
ITALY - SERIE C,04/11/2024,16:30,L.R. Vicenza,Lecco,1.6,3.4,5.5,2.15,1.65,2.12,1.65,H,A,A,U,U,O,N,N,Y
ITALY - SERIE C,04/11/2024,16:30,Benevento,Turris,1.28,4.6,9.5,1.78,1.98,2.27,1.57,H,A,A,U,U,O,N,N,Y
ITALY - SERIE C,04/11/2024,16:30,Cavese,Foggia,2.4,2.95,2.92,2.3,1.57,1.93,1.78,H,A,A,U,U,O,N,N,Y
ITALY - SERIE C,04/11/2024,16:30,Monopoli,Picerno,2.1,2.9,3.6,2.42,1.5,2.05,1.7,H,A,A,U,U,O,N,N,Y
POLAND - EKSTRAKLASA,04/11/2024,16:30,Zaglebie,Slask Wroclaw,2.35,3.2,2.88,2.15,1.67,1.95,1.8,D,H,H,U,U,U,N,Y,N
SPAIN - LALIGA2,04/11/2024,16:30,Levante,Malaga,1.7,3.6,5.0,2.08,1.73,2.0,1.73,D,A,H,U,O,U,Y,N,Y
ENGLAND - PREMIER LEAGUE,04/11/2024,17:00,Fulham,Brentford,2.0,3.8,3.4,1.62,2.3,1.53,2.38,D,D,D,O,O,U,N,Y,N
ECUADOR - LIGA PRO,04/11/2024,17:00,Tecnico U.,U. Catolica,3.0,3.25,2.3,2.2,1.65,1.91,1.8,D,A,D,U,O,U,Y,N,N
URUGUAY - SEGUNDA DIVISION,04/11/2024,17:00,Juventud,Plaza Colonia,3.15,3.0,2.27,2.2,1.52,1.91,1.7,H,D,D,U,U,O,Y,Y,N
PORTUGAL - LIGA PORTUGAL,04/11/2024,17:15,Nacional,Santa Clara,3.4,3.2,2.2,2.4,1.53,2.05,1.7,A,A,H,O,O,U,Y,N,N
PARAGUAY - PRIMERA DIVISION,04/11/2024,18:00,Sol de America,Nacional Asuncion,3.1,3.0,2.3,2.3,1.6,2.0,1.73,A,H,A,O,U,U,Y,Y,Y
BRAZIL - SERIE B,04/11/2024,19:00,Operario,Sport Recife,3.0,3.25,2.38,2.35,1.57,2.0,1.73,H,H,H,O,O,O,N,Y,Y
URUGUAY - PRIMERA DIVISION,04/11/2024,19:30,Wanderers,Defensor Sp.,2.88,3.25,2.38,2.05,1.75,1.8,1.91,A,A,D,O,U,O,N,Y,Y
PARAGUAY - PRIMERA DIVISION,04/11/2024,20:30,Cerro Porteno,Tacuary,1.33,4.5,7.5,1.9,1.9,2.25,1.57,A,H,A,O,U,U,Y,Y,Y
BRAZIL - SERIE B,04/11/2024,21:00,Ponte Preta,Paysandu PA,2.38,3.2,3.0,2.3,1.6,2.0,1.73,H,H,H,O,O,O,N,Y,Y
BOLIVIA - DIVISION PROFESIONAL,04/11/2024,21:00,Oriente Petrolero,Santa Cruz,1.31,4.85,8.25,1.47,2.32,1.75,1.85,A,H,D,O,O,U,N,Y,Y
BRAZIL - SERIE B,04/11/2024,21:15,Ituano,CRB,2.5,3.0,3.0,2.5,1.5,2.1,1.67,H,H,H,O,O,O,N,Y,Y
JAMAICA - PREMIER LEAGUE,04/11/2024,21:30,Waterhouse,Montego Bay,2.45,3.0,2.87,2.2,1.52,1.9,1.72,D,D,D,U,O,O,N,N,N
COLOMBIA - PRIMERA A,04/11/2024,22:15,Atl. Nacional,Santa Fe,2.0,3.1,4.2,2.5,1.5,2.2,1.62,D,D,H,U,U,U,Y,N,Y
COLOMBIA - PRIMERA A,03/11/2024,22:30,Bucaramanga,Ind. Medellin,2.4,2.8,3.4,2.7,1.44,2.1,1.67,D,D,H,U,U,U,Y,N,Y
USA - MLS,03/11/2024,22:45,Vancouver Whitecaps,Los Angeles FC,2.5,3.7,2.63,1.65,2.2,1.57,2.25,H,A,A,O,U,O,N,Y,Y
