League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
JAPAN - J2 LEAGUE,01/06/2024,02:00,Oita Trinita,Tokushima,2.4,3.3,2.8,2.25,1.62,1.91,1.8,D,D,H,O,O,U,Y,Y,Y
JAPAN - J2 LEAGUE,01/06/2024,02:00,Fujieda MYFC,Kofu,3.3,3.5,2.05,1.73,2.08,1.62,2.2,D,D,H,O,O,U,Y,Y,Y
JAPAN - J1 LEAGUE,01/06/2024,02:00,Sanfrecce Hiroshima,Iwata,1.38,5.0,7.5,1.67,2.15,1.95,1.8,D,A,A,U,O,U,N,N,N
JAPAN - J1 LEAGUE,01/06/2024,03:00,Shonan Bellmare,Gamba Osaka,2.7,3.2,2.7,2.05,1.75,1.8,1.95,D,A,A,U,O,U,N,N,N
JAPAN - J1 LEAGUE,01/06/2024,03:00,Machida,Albirex Niigata,1.73,3.6,4.75,2.1,1.7,2.05,1.7,D,A,A,U,O,U,N,N,N
JAPAN - J1 LEAGUE,01/06/2024,03:00,Kashima Antlers,Yokohama F. Marinos,2.15,3.5,3.2,1.62,2.25,1.53,2.38,D,A,A,U,O,U,N,N,N
JAPAN - J1 LEAGUE,01/06/2024,04:00,Urawa Reds,Vissel Kobe,3.0,3.2,2.38,2.05,1.75,1.8,1.95,D,A,A,U,O,U,N,N,N
SOUTH KOREA - K LEAGUE 2,01/06/2024,04:30,Gimpo FC,Jeonnam,2.75,3.2,2.5,2.2,1.65,1.83,1.83,H,H,A,O,O,O,N,Y,N
SOUTH KOREA - K LEAGUE 1,01/06/2024,04:30,Ulsan HD,Jeonbuk,1.75,3.7,3.6,1.57,2.35,1.57,2.25,H,D,D,U,U,O,N,Y,Y
JAPAN - J2 LEAGUE,01/06/2024,06:00,Yokohama FC,Ehime,1.36,4.5,8.0,1.65,2.2,1.83,1.83,D,D,H,O,O,U,Y,Y,Y
JAPAN - J2 LEAGUE,01/06/2024,06:00,Chiba,Okayama,1.95,3.4,3.75,2.03,1.83,1.8,1.91,D,D,H,O,O,U,Y,Y,Y
SOUTH KOREA - K LEAGUE 1,01/06/2024,07:00,Gimcheon Sangmu,Pohang,2.4,3.3,2.55,2.0,1.85,1.73,2.0,H,D,D,U,U,O,N,Y,Y
SOUTH KOREA - K LEAGUE 1,01/06/2024,07:00,Suwon FC,Incheon,2.63,3.5,2.25,1.95,1.9,1.73,2.0,H,D,D,U,U,O,N,Y,Y
SOUTH KOREA - K LEAGUE 2,01/06/2024,07:00,Ansan Greeners,Seongnam,3.1,3.4,2.2,2.03,1.78,1.8,1.91,H,H,A,O,O,O,N,Y,N
JAPAN - J1 LEAGUE,01/06/2024,07:00,Kyoto,Cerezo Osaka,3.8,3.3,2.05,2.08,1.73,1.91,1.91,D,A,A,U,O,U,N,N,N
SOUTH KOREA - K LEAGUE 2,01/06/2024,07:00,Seoul E-Land,Gyeongnam,2.0,3.4,3.3,1.98,1.83,1.8,1.91,H,H,A,O,O,O,N,Y,N
SWEDEN - SUPERETTAN,01/06/2024,08:00,Degerfors,Utsikten,1.95,3.5,3.8,1.88,1.98,1.7,2.05,A,D,D,O,U,U,Y,Y,N
ESTONIA - MEISTRILIIGA,01/06/2024,08:30,Flora,Paide,2.65,3.35,2.3,1.65,2.0,1.55,2.38,H,D,H,O,O,U,Y,N,Y
SWEDEN - SUPERETTAN,01/06/2024,10:00,Brage,Oster,2.9,3.4,2.35,1.93,1.93,1.7,2.05,A,D,D,O,U,U,Y,Y,N
SWEDEN - SUPERETTAN,01/06/2024,10:00,Ostersund,Sandviken,2.05,3.6,3.4,1.73,2.08,1.67,2.1,A,D,D,O,U,U,Y,Y,N
SWEDEN - ALLSVENSKAN,01/06/2024,10:00,Goteborg,Elfsborg,2.7,3.5,2.45,1.73,2.08,1.62,2.2,H,H,A,O,O,O,N,N,Y
DENMARK - 1ST DIVISION,01/06/2024,10:00,Horsens,Koge,1.67,4.1,4.2,1.53,2.4,1.57,2.25,A,D,A,U,U,O,Y,N,N
