League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
UKRAINE - PREMIER LEAGUE,15/04/2024,09:30,LNZ Cherkasy,Veres-Rivne,2.18,3.2,3.15,1.98,1.65,1.75,1.85,H,A,D,U,U,U,Y,N,N
EGYPT - PREMIER LEAGUE,15/04/2024,11:00,Arab Contractors,Pyramids,5.9,3.55,1.57,2.07,1.6,2.1,1.57,D,H,A,U,U,O,N,Y,Y
TURKEY - 1. LIG,15/04/2024,11:00,Erzurumspor,Sakaryaspor,2.5,3.0,2.75,2.15,1.67,1.83,1.83,D,H,D,O,U,O,N,Y,Y
SERBIA - PRVA LIGA,15/04/2024,11:00,Vrsac,Tekstilac Odzaci,1.53,3.6,5.7,1.98,1.65,1.9,1.86,H,D,A,O,U,O,N,Y,N
SERBIA - SUPER LIGA,15/04/2024,11:00,Novi Pazar,Radnicki Nis,2.05,3.15,3.65,2.05,1.72,1.8,1.9,D,H,D,U,O,U,,,
BULGARIA - PARVA LIGA,15/04/2024,11:30,CSKA 1948 Sofia,Lok. Sofia,1.53,3.5,6.5,2.15,1.67,2.25,1.57,A,A,H,O,O,U,Y,Y,Y
ROMANIA - LIGA 2,15/04/2024,11:30,Mioveni,Selimbar,2.55,3.05,2.77,2.5,1.47,2.12,1.65,D,A,D,U,U,O,Y,N,Y
UKRAINE - PREMIER LEAGUE,15/04/2024,12:00,Metalist 1925,Dnipro-1,4.3,3.35,1.8,2.15,1.55,2.02,1.62,H,A,D,U,U,U,Y,N,N
SLOVENIA - PRVA LIGA,15/04/2024,12:30,Aluminij,Radomlje,3.5,3.45,2.0,1.93,1.8,1.78,1.93,D,A,D,U,O,U,Y,Y,Y
SERBIA - SUPER LIGA,15/04/2024,13:00,Mladost,IMT Novi Beograd,2.12,3.25,3.3,2.05,1.72,1.82,1.88,D,H,D,U,O,U,,,
SERBIA - SUPER LIGA,15/04/2024,13:00,Sp. Subotica,Javor,2.4,3.05,2.95,2.07,1.7,1.78,1.93,D,H,D,U,O,U,,,
ITALY - SERIE A,15/04/2024,13:30,Fiorentina,Genoa,1.85,3.5,4.33,2.1,1.73,1.95,1.8,D,H,A,O,O,O,N,Y,N
FRANCE - NATIONAL,15/04/2024,13:30,Nancy,Martigues,2.77,3.35,2.37,1.93,1.82,1.72,2.0,A,H,H,O,U,O,Y,Y,N
NORWAY - OBOS-LIGAEN,15/04/2024,14:00,Mjondalen,Start,2.3,3.5,2.75,1.65,2.2,1.57,2.25,A,A,H,O,O,U,Y,Y,N
NORWAY - OBOS-LIGAEN,15/04/2024,14:00,Moss,Ranheim,2.4,3.75,2.45,1.62,2.25,1.53,2.38,A,A,H,O,O,U,Y,Y,N
SWEDEN - ALLSVENSKAN,15/04/2024,14:00,Varnamo,Malmo FF,11.0,5.5,1.29,1.57,2.35,1.95,1.8,D,D,A,U,U,U,Y,N,N
DENMARK - SUPERLIGA,15/04/2024,14:00,Silkeborg,Nordsjaelland,3.75,3.75,1.95,1.7,2.1,1.62,2.2,A,A,D,U,U,U,Y,Y,N
NORWAY - OBOS-LIGAEN,15/04/2024,14:00,Bryne,Levanger,1.91,3.6,3.5,1.62,2.25,1.57,2.25,A,A,H,O,O,U,Y,Y,N
SWEDEN - SUPERETTAN,15/04/2024,14:00,Orgryte,Brage,2.8,3.5,2.38,1.8,2.0,1.67,2.1,D,D,A,O,U,O,N,Y,Y
TURKEY - SUPER LIG,15/04/2024,14:00,Alanyaspor,Galatasaray,5.5,4.75,1.5,1.44,2.7,1.57,2.25,A,H,H,O,U,O,Y,N,Y
SWEDEN - ALLSVENSKAN,15/04/2024,14:00,Hacken,Brommapojkarna,1.75,4.0,4.33,1.5,2.5,1.5,2.5,D,D,A,U,U,U,Y,N,N
NORWAY - OBOS-LIGAEN,15/04/2024,14:00,Aalesund,Lyn,1.62,4.0,4.5,1.62,2.25,1.67,2.1,A,A,H,O,O,U,Y,Y,N
SWEDEN - SUPERETTAN,15/04/2024,14:00,Gefle,Degerfors,4.2,3.8,1.75,1.7,2.1,1.7,2.05,D,D,A,O,U,O,N,Y,Y
