League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
FINLAND - YKKONEN,13/06/2024,12:30,Jazz Pori,Vaajakoski,1.14,7.0,12.0,1.22,4.2,1.62,2.2,D,A,H,O,U,O,Y,Y,Y
FINLAND - YKKONEN,13/06/2024,12:30,EPS,KPV Kokkola,3.4,3.7,1.8,1.53,2.4,1.5,2.5,D,A,H,O,U,O,Y,Y,Y
FINLAND - YKKONEN,13/06/2024,13:00,JJK Jyvaskyla,Keski-Uusimaa,1.5,4.33,4.75,1.44,2.7,1.53,2.38,D,A,H,O,U,O,Y,Y,Y
EGYPT - PREMIER LEAGUE,13/06/2024,13:00,Pyramids,Smouha,1.5,3.75,6.4,1.93,1.78,1.98,1.65,A,D,A,U,O,U,Y,N,Y
EGYPT - PREMIER LEAGUE,13/06/2024,13:00,Future FC,El Gouna,1.98,2.92,4.1,2.27,1.5,1.98,1.65,A,D,A,U,O,U,Y,N,Y
ARGENTINA - LIGA PROFESIONAL,13/06/2024,15:00,Dep. Riestra,River Plate,6.5,4.5,1.48,2.05,1.75,2.25,1.57,H,A,D,O,U,U,Y,Y,Y
IRELAND - PREMIER DIVISION,13/06/2024,15:45,Waterford,Shelbourne,3.3,3.1,2.35,2.3,1.6,1.95,1.8,H,A,A,O,U,U,Y,N,Y
IRELAND - PREMIER DIVISION,13/06/2024,15:45,Bohemians,Derry City,4.2,3.4,1.9,2.15,1.67,1.95,1.8,H,A,A,O,U,U,Y,N,Y
IRELAND - PREMIER DIVISION,13/06/2024,15:45,Dundalk,Sligo Rovers,1.9,3.4,4.1,2.15,1.67,1.95,1.8,H,A,A,O,U,U,Y,N,Y
IRELAND - PREMIER DIVISION,13/06/2024,15:45,St. Patricks,Shamrock Rovers,4.0,3.5,1.9,1.93,1.93,1.8,1.95,H,A,A,O,U,U,Y,N,Y
IRELAND - PREMIER DIVISION,13/06/2024,15:45,Galway,Drogheda,1.67,3.75,4.75,1.98,1.88,1.91,1.91,H,A,A,O,U,U,Y,N,Y
SPAIN - LALIGA2,13/06/2024,16:00,Espanyol,Gijon,1.9,3.4,4.5,2.2,1.65,2.0,1.73,D,A,H,O,U,O,N,N,N
ARGENTINA - LIGA PROFESIONAL,13/06/2024,19:00,Sarmiento Junin,Estudiantes L.P.,4.33,3.2,1.95,2.7,1.44,2.38,1.53,H,A,D,O,U,U,Y,Y,Y
ARGENTINA - LIGA PROFESIONAL,13/06/2024,19:00,Tigre,Belgrano,2.8,2.9,2.8,2.7,1.44,2.1,1.67,H,A,D,O,U,U,Y,Y,Y
BRAZIL - SERIE A,13/06/2024,19:00,Cruzeiro,Cuiaba,1.6,3.9,6.0,2.5,1.5,2.63,1.44,D,H,A,O,O,O,Y,N,N
BRAZIL - SERIE A,13/06/2024,20:00,Internacional,Sao Paulo,2.8,3.0,2.7,3.1,1.36,2.38,1.53,D,H,A,O,O,O,Y,N,N
BRAZIL - SERIE A,13/06/2024,20:00,Flamengo RJ,Gremio,1.5,4.2,6.25,1.88,2.02,2.0,1.75,D,H,A,O,O,O,Y,N,N
BRAZIL - SERIE A,13/06/2024,20:00,Athletico-PR,Criciuma,1.45,4.2,7.5,2.05,1.75,2.2,1.62,D,H,A,O,O,O,Y,N,N
BRAZIL - SERIE B,13/06/2024,21:00,Amazonas,Chapecoense-SC,1.95,3.2,4.2,2.5,1.5,2.2,1.62,H,H,A,O,U,U,Y,Y,Y
ARGENTINA - LIGA PROFESIONAL,13/06/2024,21:15,Newells Old Boys,Instituto,2.1,3.0,4.0,2.88,1.4,2.25,1.57,H,A,D,O,U,U,Y,Y,Y
ARGENTINA - LIGA PROFESIONAL,13/06/2024,21:15,Lanus,Racing Club,3.4,3.2,2.25,2.2,1.65,1.95,1.8,H,A,D,O,U,U,Y,Y,Y
BRAZIL - SERIE A,13/06/2024,21:30,Palmeiras,Vasco,1.4,4.5,9.0,1.95,1.95,2.2,1.62,D,H,A,O,O,O,Y,N,N
BRAZIL - SERIE A,13/06/2024,21:30,Bahia,Fortaleza,1.95,3.6,3.8,2.15,1.67,2.0,1.75,D,H,A,O,O,O,Y,N,N
